"Population","Line","CCRT_F","CCRT_M","CSM_F","CSM_M","DT_P_NA","DT_A_F","DT_A_M","Dia_F","DW_F","DW_M","Fec_F","HSM_F","HSM_M","LS_F","LS_M","LA_NDlog2_B","LA_Period_B","LA_CircPhase_B","LA_Activity_B","Pgm_T4_F","Pgm_T5_F","Pgm_T6_F","Pgm_Total_F","SR_F","SR_M","TL_F","TL_M","Via_NA","WA_L_F","WA_L_M","WA_R_F","WA_R_M"
"AK","AK20",52.7596078899283,-8.1754493403072,0.10582486221639,0.0424875646435993,-12.076,1.4142037303316,0.215961115529969,1.38205662415228,-0.0316195779474883,-0.0241443811469586,-13.9081575306924,-10.4525006111639,39.0744583406988,-0.0300142460625355,-0.926351241763812,NA,NA,NA,NA,-0.0145411130908729,0.0362929445963675,0.115855017525771,0.0434815212906211,-5.62346297161493,-8.43502839606707,-20.8493640841007,-13.497,-0.00456187084145391,-20.3962529362153,-40.8569862129145,-20.2876692691276,-39.1919637577735
"AK","AK21",212.555,30.335,0.0947445358704037,0.06595,24.309,6.37314464363092,5.8872387485802,0.155296321714909,0.0176910837511368,0.0181423548629435,0.48080748936006,29.508,61.809,-0.413661944227919,1.33674990157324,NA,NA,NA,NA,0.0229333502940833,0.157854757379543,0.159211486493566,0.0940794930817037,2.52013291307455,0.385519064563397,10.7962688628354,17.862,0.0157742989379183,-9.06779543375497,28.3328656242213,-6.69651149024694,32.0187016129032
"AK","AK3",-35.1489195747577,-13.9366437057468,0.0629754515306817,-0.0195389774228723,-1.591,-1.53394098573499,-1.26502490821027,1.17555969536274,0.0033938517784719,-0.00351024126664991,2.3179655788601,-0.792611229048461,-36.6780823148855,1.63246203334027,5.21548171071619,-0.025,-0.01,0.001,-1.726,0.0526147164867249,0.0533182093008831,0.0303868655692206,0.0478900753452555,0.364669378715151,0.185414149605148,-2.70264934516991,14.0384196062459,-0.1152637092128,26.4971656735254,11.3260444967444,26.1058488057232,6.29019161231625
"AK","AK4",-212.687537012631,-132.494441333661,-0.0183717134566643,-0.019756781932514,-12.098,-1.33471095609215,-2.02929862613519,-1.76906560346716,0.000392446106955983,-8.62739649902749e-05,-20.4309641641675,-22.4872701907101,9.78423246355546,1.11424095335218,-1.46854949587534,0.064,0.022,0.026,3.695,0.020333900404827,0.0449474166428616,0.149996317701133,0.0628801255155018,5.98368762619135,3.22942480671162,8.96552688215566,-3.19364622213498,-0.047294678817826,-32.5826641944327,-28.3686722754468,-29.6396438421651,-31.477203042344
"AK","AK5",54.2458944119139,118.968389896674,-0.0585058936506745,-0.0182450802354215,-10.991,-1.11175335986122,-1.26414084164988,0.688023244066418,0.0432772585669782,0.0200163834225807,18.9096768400363,19.62,-28.651,4.004,2.459,0.755,0.03,-0.062,-3.555,-0.0265763132237532,-0.0743063959105402,-0.0833982956507947,-0.0640365736128953,12.8684488048311,6.89563567603966,-13.8817689821996,14.459,-0.0688738887111726,-56.4692293861041,-38.3503778931918,-56.6842761466178,-36.8836901195548
"AK","AK6",-41.5053420361004,112.844546254778,-0.0048592125836345,-0.0511165876559965,-7.073,0.753163803179596,0.760420728982363,0.254913466183275,0.00519875889123894,0.00436904200094384,-10.2067608301579,21.6585545726151,39.2178508072235,2.42158307686603,-4.11607227293132,-0.382,-0.005,-0.008,-0.699,0.0116837554392019,0.0466429437117187,0.0627575265261196,0.0378522969357176,-4.91865344123505,-2.35808330094439,-7.8617835666692,-13.67,-0.0790495508073747,29.9172311552206,14.9210090702009,20.9998638272346,12.7064534732572
"AK","AK7",411.327223956048,-26.322071606579,0.0327015255014516,-0.0343420878314074,-1.025,-3.44698858847787,-4.25459485171288,-0.0137702014320254,0.00159190031152648,0.0176155881990891,2.42794916366778,11.5413913830328,72.3839229094601,-1.88466277079901,1.51506689460021,-0.098,0.024,0.001,4.624,-0.0238126500830942,-0.0609137360597704,-0.17260744580479,-0.0741326706299155,10.9439378403128,13.4414199988049,-10.7562439507352,-24.5998941163652,0.00547726283650817,-30.1396613690267,-11.1938416398569,-30.0036952623384,-11.8375207845107
"AK","AK8",-44.4400021322025,-11.9989903568657,0.0553753406180415,0.00982423087907271,13.25,3.93778693439729,3.21102101781563,0.0263158032366659,0.0124176884756586,0.0087839709762533,12.6021339000781,22.371,20.144574855599,-1.62918303812257,3.30161901504788,-0.476,-0.007,0.032,-2.972,0.0223510626968848,-0.0476410082198034,-0.172006487281362,-0.0507634214758569,-7.57977651740285,-2.33824272459324,6.02606652760285,24.986,0.0480376006848641,2.79819787343942,-2.78646227924717,6.48602852198552,-0.169501710186033
"AK","AK9",104.873327598245,20.2592523762327,-0.139372727163653,-0.119133048014169,-11.478,-2.14821923611441,1.27468715611873,0.45352077732181,-0.0521342615994976,-0.0251649213648132,-3.67915143523511,10.689857471547,-23.2230304764331,-2.05811267605634,-0.119152812762384,NA,NA,NA,NA,0.0738590252735388,0.0529748835833318,-0.00902406515352439,0.0465110284715463,-11.5833397868818,-11.7836302654331,-0.883249760216736,10.361,0.0364289834587055,-43.9112934916087,-35.5785274692285,-46.3915355586227,-31.676461859655
"AK","AK24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.947,3.5,NA,NA,NA,NA,NA,NA,NA,NA,8.431,10.272,NA,NA,-0.127,136.158,105.87,138.496,108.675
