Supervisor.PI	Diet	Batch	Population	Line	ReplicateVialOld	ReplicateVial	ProportionEggtoAdultSurvival	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	ProportionEggtoAdultSurvival_asin	Color	StatusT	StatusM	Wolbachia	PC.ratio
Schmidt	NS	1	MU	MU6	1	Schmidt_1_MU6_1	0.3636363636	Germany	48.18	11.61	520	MU	MU	MU	0.647284847977856	#F6C200	+	+	+	0.183
Schmidt	NS	1	MU	MU7	1	Schmidt_1_MU7_1	0.7058823529	Germany	48.18	11.61	520	MU	MU	MU	0.997593017648857	#F6C200	+	+	+	0.183
Schmidt	NS	1	MU	MU8	1	Schmidt_1_MU8_1	0.4615384615	Germany	48.18	11.61	520	MU	MU	MU	0.746898593030461	#F6C200	+	+	+	0.183
Schmidt	NS	1	MU	MU9	1	Schmidt_1_MU9_1	0.5555555556	Germany	48.18	11.61	520	MU	MU	MU	0.841068670612652	#F6C200	+	+	+	0.183
Schmidt	NS	1	RE	RE10	1	Schmidt_1_RE10_1	0.375	Portugal	41.15	-8.41	175	RE	RE	RE	0.659058035826409	#7BA354	+	+	+	0.183
Schmidt	NS	1	RE	RE11	1	Schmidt_1_RE11_1	0.7105263158	Portugal	41.15	-8.41	175	RE	RE	RE	1.00270092621274	#7BA354	-	-	-	0.183
Schmidt	NS	1	RE	RE12	1	Schmidt_1_RE12_1	0.7179487179	Portugal	41.15	-8.41	175	RE	RE	RE	1.01091575899627	#7BA354	+	+	+	0.183
Schmidt	NS	1	RE	RE13	1	Schmidt_1_RE13_1	0.4411764706	Portugal	41.15	-8.41	175	RE	RE	RE	0.726438087396671	#7BA354	+	+	+	0.183
Schmidt	NS	1	RE	RE15	1	Schmidt_1_RE15_1	0.3225806452	Portugal	41.15	-8.41	175	RE	RE	RE	0.604027390822868	#7BA354	-	-	-	0.183
Schmidt	NS	1	RE	RE17	1	Schmidt_1_RE17_1	0.7096774194	Portugal	41.15	-8.41	175	RE	RE	RE	1.00176543058068	#7BA354	-	-	-	0.183
Schmidt	NS	1	RE	RE18	1	Schmidt_1_RE18_1	0.8484848485	Portugal	41.15	-8.41	175	RE	RE	RE	1.17097966286581	#7BA354	-	-	-	0.183
Schmidt	NS	1	RE	RE3	1	Schmidt_1_RE3_1	0.375	Portugal	41.15	-8.41	175	RE	RE	RE	0.659058035826409	#7BA354	+	+	+	0.183
Schmidt	NS	1	RE	RE4	1	Schmidt_1_RE4_1	0.5652173913	Portugal	41.15	-8.41	175	RE	RE	RE	0.850801911431917	#7BA354	-	-	-	0.183
Schmidt	NS	1	RE	RE5	1	Schmidt_1_RE5_1	0.6666666667	Portugal	41.15	-8.41	175	RE	RE	RE	0.955316618159864	#7BA354	-	-	-	0.183
Schmidt	NS	1	RE	RE6	1	Schmidt_1_RE6_1	0.3103448276	Portugal	41.15	-8.41	175	RE	RE	RE	0.590872750160326	#7BA354	+	+	+	0.183
Schmidt	NS	1	RE	RE7	1	Schmidt_1_RE7_1	0.9	Portugal	41.15	-8.41	175	RE	RE	RE	1.24904577239825	#7BA354	-	-	-	0.183
Schmidt	NS	1	RE	RE8	1	Schmidt_1_RE8_1	0.7837837838	Portugal	41.15	-8.41	175	RE	RE	RE	1.08717238416563	#7BA354	+	+	+	0.183
Schmidt	NS	1	UM	UM13	1	Schmidt_1_UM13_1	0.92	Ukraine	48.753	30.206	214	UM	UM	UM	1.28403977458335	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM17	1	Schmidt_1_UM17_1	0.4871794872	Ukraine	48.753	30.206	214	UM	UM	UM	0.772576245347909	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM18	1	Schmidt_1_UM18_1	0.7317073171	Ukraine	48.753	30.206	214	UM	UM	UM	1.02632051664219	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM2	1	Schmidt_1_UM2_1	0.95	Ukraine	48.753	30.206	214	UM	UM	UM	1.34528292089677	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM20	1	Schmidt_1_UM20_1	0.8181818182	Ukraine	48.753	30.206	214	UM	UM	UM	1.13028566381377	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM21	1	Schmidt_1_UM21_1	0.9166666667	Ukraine	48.753	30.206	214	UM	UM	UM	1.27795355512662	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM22	1	Schmidt_1_UM22_1	0.4772727273	Ukraine	48.753	30.206	214	UM	UM	UM	0.762663057216251	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM23	1	Schmidt_1_UM23_1	0.6129032258	Ukraine	48.753	30.206	214	UM	UM	UM	0.899283558184173	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM25	1	Schmidt_1_UM25_1	0.4333333333	Ukraine	48.753	30.206	214	UM	UM	UM	0.718532368658844	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM4	1	Schmidt_1_UM4_1	0.75	Ukraine	48.753	30.206	214	UM	UM	UM	1.0471975511966	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM5	1	Schmidt_1_UM5_1	0.8846153846	Ukraine	48.753	30.206	214	UM	UM	UM	1.22421637298244	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM7	1	Schmidt_1_UM7_1	0.6470588235	Ukraine	48.753	30.206	214	UM	UM	UM	0.934664263959114	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM9	1	Schmidt_1_UM9_1	0.5476190476	Ukraine	48.753	30.206	214	UM	UM	UM	0.833089492882418	#0086A8	-	-	-	0.183
Schmidt	NS	1	VA	VA1	1	Schmidt_1_VA1_1	0.55	Russia	57.979	33.244	217	VA	VA	VA	0.835481873978228	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA15	1	Schmidt_1_VA15_1	0.6206896552	Russia	57.979	33.244	217	VA	VA	VA	0.907291632660043	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA22	1	Schmidt_1_VA22_1	0.5	Russia	57.979	33.244	217	VA	VA	VA	0.785398163397448	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA30	1	Schmidt_1_VA30_1	0.3870967742	Russia	57.979	33.244	217	VA	VA	VA	0.671512768610724	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA34	1	Schmidt_1_VA34_1	0.7931034483	Russia	57.979	33.244	217	VA	VA	VA	1.09858264104319	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA35	1	Schmidt_1_VA35_1	0.511627907	Russia	57.979	33.244	217	VA	VA	VA	0.797027118778366	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA44	1	Schmidt_1_VA44_1	0.3333333333	Russia	57.979	33.244	217	VA	VA	VA	0.615479708635032	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA46	1	Schmidt_1_VA46_1	0.6739130435	Russia	57.979	33.244	217	VA	VA	VA	0.963023867889755	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA48	1	Schmidt_1_VA48_1	0.3	Russia	57.979	33.244	217	VA	VA	VA	0.579639740363704	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA55	1	Schmidt_1_VA55_1	0.6046511628	Russia	57.979	33.244	217	VA	VA	VA	0.890828877391299	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA57	1	Schmidt_1_VA57_1	0.9047619048	Russia	57.979	33.244	217	VA	VA	VA	1.25706844039819	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA71	1	Schmidt_1_VA71_1	0.3684210526	Russia	57.979	33.244	217	VA	VA	VA	0.652251154805624	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA9	1	Schmidt_1_VA9_1	0.7948717949	Russia	57.979	33.244	217	VA	VA	VA	1.1007688152522	#095888	+	+	+	0.183
Schmidt	NS	1	YE	YE11	1	Schmidt_1_YE11_1	0.2272727273	Turkey	40.231	32.26	680	YE	YE	YE	0.496932490811759	#132B69	-	-	-	0.183
Schmidt	NS	1	YE	YE13	1	Schmidt_1_YE13_1	0.5833333333	Turkey	40.231	32.26	680	YE	YE	YE	0.869122202973487	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE14	1	Schmidt_1_YE14_1	0.9	Turkey	40.231	32.26	680	YE	YE	YE	1.24904577239825	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE15	1	Schmidt_1_YE15_1	0.4117647059	Turkey	40.231	32.26	680	YE	YE	YE	0.696698361195192	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE19	1	Schmidt_1_YE19_1	0.2857142857	Turkey	40.231	32.26	680	YE	YE	YE	0.563942641344817	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE20	1	Schmidt_1_YE20_1	1	Turkey	40.231	32.26	680	YE	YE	YE	1.5707963267949	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE21	1	Schmidt_1_YE21_1	0.5	Turkey	40.231	32.26	680	YE	YE	YE	0.785398163397448	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE22	1	Schmidt_1_YE22_1	0.7222222222	Turkey	40.231	32.26	680	YE	YE	YE	1.0156751592133	#132B69	-	-	-	0.183
Schmidt	NS	1	YE	YE23	1	Schmidt_1_YE23_1	0.3703703704	Turkey	40.231	32.26	680	YE	YE	YE	0.654270583990199	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE24	1	Schmidt_1_YE24_1	0.7272727273	Turkey	40.231	32.26	680	YE	YE	YE	1.02132908206789	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE26	1	Schmidt_1_YE26_1	0.34	Turkey	40.231	32.26	680	YE	YE	YE	0.622533419750133	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE27	1	Schmidt_1_YE27_1	0.5	Turkey	40.231	32.26	680	YE	YE	YE	0.785398163397448	#132B69	-	-	-	0.183
Schmidt	NS	1	YE	YE33	1	Schmidt_1_YE33_1	0.675	Turkey	40.231	32.26	680	YE	YE	YE	0.964183715220204	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE40	1	Schmidt_1_YE40_1	0.6111111111	Turkey	40.231	32.26	680	YE	YE	YE	0.897444709536738	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE41	1	Schmidt_1_YE41_1	0.5161290323	Turkey	40.231	32.26	680	YE	YE	YE	0.801529994273529	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE48	1	Schmidt_1_YE48_1	0.6875	Turkey	40.231	32.26	680	YE	YE	YE	0.977596550645268	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE49	1	Schmidt_1_YE49_1	0.4642857143	Turkey	40.231	32.26	680	YE	YE	YE	0.74965343846901	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE51	1	Schmidt_1_YE51_1	0.2941176471	Turkey	40.231	32.26	680	YE	YE	YE	0.57320330914604	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE69	1	Schmidt_1_YE69_1	0.6052631579	Turkey	40.231	32.26	680	YE	YE	YE	0.891454818642446	#132B69	+	+	+	0.183
Schmidt	NS	1	YE	YE80	1	Schmidt_1_YE80_1	0.3333333333	Turkey	40.231	32.26	680	YE	YE	YE	0.615479708635032	#132B69	+	+	+	0.183
Zwaan	NS	1	AK	AK1	1	Zwaan_1_AK1_1	0.75	Finland	61.1	23.52	88	AK	AK	AK	1.0471975511966	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK1	2	Zwaan_1_AK1_2	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK10	1	Zwaan_1_AK10_1	0.78	Finland	61.1	23.52	88	AK	AK	AK	1.08259106339798	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK10	2	Zwaan_1_AK10_2	0.95	Finland	61.1	23.52	88	AK	AK	AK	1.34528292089677	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK10	3	Zwaan_1_AK10_3	0.98	Finland	61.1	23.52	88	AK	AK	AK	1.42889927219073	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK2	1	Zwaan_1_AK2_1	0.8	Finland	61.1	23.52	88	AK	AK	AK	1.10714871779409	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK2	2	Zwaan_1_AK2_2	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK2	3	Zwaan_1_AK2_3	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK21	1	Zwaan_1_AK21_1	0.98	Finland	61.1	23.52	88	AK	AK	AK	1.42889927219073	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK21	2	Zwaan_1_AK21_2	0.68	Finland	61.1	23.52	88	AK	AK	AK	0.969532110115768	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK3	1	Zwaan_1_AK3_1	0.85	Finland	61.1	23.52	88	AK	AK	AK	1.17309691170282	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK3	2	Zwaan_1_AK3_2	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK3	3	Zwaan_1_AK3_3	0.75	Finland	61.1	23.52	88	AK	AK	AK	1.0471975511966	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK4	1	Zwaan_1_AK4_1	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK4	2	Zwaan_1_AK4_2	0.4	Finland	61.1	23.52	88	AK	AK	AK	0.684719203002283	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK4	3	Zwaan_1_AK4_3	0.45	Finland	61.1	23.52	88	AK	AK	AK	0.735314452816668	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK5	1	Zwaan_1_AK5_1	0.85	Finland	61.1	23.52	88	AK	AK	AK	1.17309691170282	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK5	2	Zwaan_1_AK5_2	0.63	Finland	61.1	23.52	88	AK	AK	AK	0.916909264851683	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK5	3	Zwaan_1_AK5_3	0.6	Finland	61.1	23.52	88	AK	AK	AK	0.886077123792614	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK6	1	Zwaan_1_AK6_1	0.58	Finland	61.1	23.52	88	AK	AK	AK	0.865743489873404	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK6	2	Zwaan_1_AK6_2	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK6	3	Zwaan_1_AK6_3	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK7	1	Zwaan_1_AK7_1	0.88	Finland	61.1	23.52	88	AK	AK	AK	1.21705472090523	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK7	2	Zwaan_1_AK7_2	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK7	3	Zwaan_1_AK7_3	0.88	Finland	61.1	23.52	88	AK	AK	AK	1.21705472090523	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK8	1	Zwaan_1_AK8_1	0.63	Finland	61.1	23.52	88	AK	AK	AK	0.916909264851683	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK8	2	Zwaan_1_AK8_2	0.83	Finland	61.1	23.52	88	AK	AK	AK	1.14580754383249	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK8	3	Zwaan_1_AK8_3	0.88	Finland	61.1	23.52	88	AK	AK	AK	1.21705472090523	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK9	1	Zwaan_1_AK9_1	0.73	Finland	61.1	23.52	88	AK	AK	AK	1.02439576265692	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK9	2	Zwaan_1_AK9_2	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.291
Zwaan	NS	1	AK	AK9	3	Zwaan_1_AK9_3	0.9	Finland	61.1	23.52	88	AK	AK	AK	1.24904577239825	#A00E00	+	+	+	0.291
Zwaan	NS	1	GI	GI1	1	Zwaan_1_GI1_1	0.6	Spain	41.618	0.62	173	GI	GI	GI	0.886077123792614	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI1	2	Zwaan_1_GI1_2	0.58	Spain	41.618	0.62	173	GI	GI	GI	0.865743489873404	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI1	3	Zwaan_1_GI1_3	0.48	Spain	41.618	0.62	173	GI	GI	GI	0.765392826220454	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI10	2	Zwaan_1_GI10_2	0.7	Spain	41.618	0.62	173	GI	GI	GI	0.991156586431192	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI10	3	Zwaan_1_GI10_3	0.85	Spain	41.618	0.62	173	GI	GI	GI	1.17309691170282	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI15	1	Zwaan_1_GI15_1	0.7	Spain	41.618	0.62	173	GI	GI	GI	0.991156586431192	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI15	2	Zwaan_1_GI15_2	0.58	Spain	41.618	0.62	173	GI	GI	GI	0.865743489873404	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI15	3	Zwaan_1_GI15_3	0.73	Spain	41.618	0.62	173	GI	GI	GI	1.02439576265692	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI2	1	Zwaan_1_GI2_1	0.68	Spain	41.618	0.62	173	GI	GI	GI	0.969532110115768	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI2	2	Zwaan_1_GI2_2	0.88	Spain	41.618	0.62	173	GI	GI	GI	1.21705472090523	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI2	3	Zwaan_1_GI2_3	0.43	Spain	41.618	0.62	173	GI	GI	GI	0.71516745604252	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI4	1	Zwaan_1_GI4_1	0.3	Spain	41.618	0.62	173	GI	GI	GI	0.579639740363704	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI4	2	Zwaan_1_GI4_2	0.55	Spain	41.618	0.62	173	GI	GI	GI	0.835481873978228	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI4	3	Zwaan_1_GI4_3	0.53	Spain	41.618	0.62	173	GI	GI	GI	0.815416192620088	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI5	1	Zwaan_1_GI5_1	0.78	Spain	41.618	0.62	173	GI	GI	GI	1.08259106339798	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI5	2	Zwaan_1_GI5_2	0.48	Spain	41.618	0.62	173	GI	GI	GI	0.765392826220454	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI5	3	Zwaan_1_GI5_3	0.58	Spain	41.618	0.62	173	GI	GI	GI	0.865743489873404	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI6	1	Zwaan_1_GI6_1	0.75	Spain	41.618	0.62	173	GI	GI	GI	1.0471975511966	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI6	2	Zwaan_1_GI6_2	0.7	Spain	41.618	0.62	173	GI	GI	GI	0.991156586431192	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI6	3	Zwaan_1_GI6_3	0.88	Spain	41.618	0.62	173	GI	GI	GI	1.21705472090523	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI7	1	Zwaan_1_GI7_1	0.58	Spain	41.618	0.62	173	GI	GI	GI	0.865743489873404	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI7	2	Zwaan_1_GI7_2	0.78	Spain	41.618	0.62	173	GI	GI	GI	1.08259106339798	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI7	3	Zwaan_1_GI7_3	0.9	Spain	41.618	0.62	173	GI	GI	GI	1.24904577239825	#B82E00	+	+	+	0.291
Zwaan	NS	1	GI	GI8	1	Zwaan_1_GI8_1	0.7	Spain	41.618	0.62	173	GI	GI	GI	0.991156586431192	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI8	2	Zwaan_1_GI8_2	0.48	Spain	41.618	0.62	173	GI	GI	GI	0.765392826220454	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI8	3	Zwaan_1_GI8_3	0.65	Spain	41.618	0.62	173	GI	GI	GI	0.937744490405147	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI9	1	Zwaan_1_GI9_1	0.6	Spain	41.618	0.62	173	GI	GI	GI	0.886077123792614	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI9	2	Zwaan_1_GI9_2	0.25	Spain	41.618	0.62	173	GI	GI	GI	0.523598775598299	#B82E00	-	-	-	0.291
Zwaan	NS	1	GI	GI9	3	Zwaan_1_GI9_3	0.58	Spain	41.618	0.62	173	GI	GI	GI	0.865743489873404	#B82E00	-	-	-	0.291
Zwaan	NS	1	KA	KA1	1	Zwaan_1_KA1_1	0.7	Denmark	55.945	10.213	15	KA	KA	KA	0.991156586431192	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA1	2	Zwaan_1_KA1_2	0.65	Denmark	55.945	10.213	15	KA	KA	KA	0.937744490405147	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA1	3	Zwaan_1_KA1_3	0.73	Denmark	55.945	10.213	15	KA	KA	KA	1.02439576265692	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA10	1	Zwaan_1_KA10_1	0.8	Denmark	55.945	10.213	15	KA	KA	KA	1.10714871779409	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA10	2	Zwaan_1_KA10_2	0.45	Denmark	55.945	10.213	15	KA	KA	KA	0.735314452816668	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA10	3	Zwaan_1_KA10_3	0.83	Denmark	55.945	10.213	15	KA	KA	KA	1.14580754383249	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA11	1	Zwaan_1_KA11_1	0.73	Denmark	55.945	10.213	15	KA	KA	KA	1.02439576265692	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA11	2	Zwaan_1_KA11_2	0.35	Denmark	55.945	10.213	15	KA	KA	KA	0.633051836389749	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA11	3	Zwaan_1_KA11_3	0.7	Denmark	55.945	10.213	15	KA	KA	KA	0.991156586431192	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA13	1	Zwaan_1_KA13_1	0.7	Denmark	55.945	10.213	15	KA	KA	KA	0.991156586431192	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA13	2	Zwaan_1_KA13_2	0.28	Denmark	55.945	10.213	15	KA	KA	KA	0.557598826699537	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA13	3	Zwaan_1_KA13_3	0.65	Denmark	55.945	10.213	15	KA	KA	KA	0.937744490405147	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA2	1	Zwaan_1_KA2_1	0.83	Denmark	55.945	10.213	15	KA	KA	KA	1.14580754383249	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA2	2	Zwaan_1_KA2_2	0.85	Denmark	55.945	10.213	15	KA	KA	KA	1.17309691170282	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA2	3	Zwaan_1_KA2_3	0.85	Denmark	55.945	10.213	15	KA	KA	KA	1.17309691170282	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA29	1	Zwaan_1_KA29_1	0.95	Denmark	55.945	10.213	15	KA	KA	KA	1.34528292089677	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA29	2	Zwaan_1_KA29_2	0.88	Denmark	55.945	10.213	15	KA	KA	KA	1.21705472090523	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA3	1	Zwaan_1_KA3_1	0.6	Denmark	55.945	10.213	15	KA	KA	KA	0.886077123792614	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA3	2	Zwaan_1_KA3_2	0.5	Denmark	55.945	10.213	15	KA	KA	KA	0.785398163397448	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA3	3	Zwaan_1_KA3_3	0.68	Denmark	55.945	10.213	15	KA	KA	KA	0.969532110115768	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA5	1	Zwaan_1_KA5_1	0.83	Denmark	55.945	10.213	15	KA	KA	KA	1.14580754383249	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA5	2	Zwaan_1_KA5_2	0.78	Denmark	55.945	10.213	15	KA	KA	KA	1.08259106339798	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA5	3	Zwaan_1_KA5_3	0.8	Denmark	55.945	10.213	15	KA	KA	KA	1.10714871779409	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA7	1	Zwaan_1_KA7_1	0.95	Denmark	55.945	10.213	15	KA	KA	KA	1.34528292089677	#D04E00	+	+	+	0.291
Zwaan	NS	1	KA	KA7	2	Zwaan_1_KA7_2	0.63	Denmark	55.945	10.213	15	KA	KA	KA	0.916909264851683	#D04E00	+	+	+	0.291
Zwaan	NS	1	MA	MA12	1	Zwaan_1_MA12_1	0.78	Austria	48.375	15.56	572	MA	MA	MA	1.08259106339798	#E38800	+	+	+	0.291
Zwaan	NS	1	MA	MA12	2	Zwaan_1_MA12_2	0.75	Austria	48.375	15.56	572	MA	MA	MA	1.0471975511966	#E38800	+	+	+	0.291
Zwaan	NS	1	MA	MA12	3	Zwaan_1_MA12_3	0.3	Austria	48.375	15.56	572	MA	MA	MA	0.579639740363704	#E38800	+	+	+	0.291
Zwaan	NS	1	MA	MA13	1	Zwaan_1_MA13_1	0.65	Austria	48.375	15.56	572	MA	MA	MA	0.937744490405147	#E38800	-	-	-	0.291
Zwaan	NS	1	MA	MA13	2	Zwaan_1_MA13_2	0.48	Austria	48.375	15.56	572	MA	MA	MA	0.765392826220454	#E38800	-	-	-	0.291
Zwaan	NS	1	MA	MA13	3	Zwaan_1_MA13_3	0.78	Austria	48.375	15.56	572	MA	MA	MA	1.08259106339798	#E38800	-	-	-	0.291
Zwaan	NS	1	MA	MA16	1	Zwaan_1_MA16_1	0.8	Austria	48.375	15.56	572	MA	MA	MA	1.10714871779409	#E38800	+	+	+	0.291
Zwaan	NS	1	MA	MA16	2	Zwaan_1_MA16_2	0.45	Austria	48.375	15.56	572	MA	MA	MA	0.735314452816668	#E38800	+	+	+	0.291
Zwaan	NS	1	MA	MA16	3	Zwaan_1_MA16_3	0.68	Austria	48.375	15.56	572	MA	MA	MA	0.969532110115768	#E38800	+	+	+	0.291
Zwaan	NS	1	MA	MA18	1	Zwaan_1_MA18_1	0.63	Austria	48.375	15.56	572	MA	MA	MA	0.916909264851683	#E38800	+	+	+	0.291
Zwaan	NS	1	MA	MA18	2	Zwaan_1_MA18_2	0.78	Austria	48.375	15.56	572	MA	MA	MA	1.08259106339798	#E38800	+	+	+	0.291
Zwaan	NS	1	MA	MA18	3	Zwaan_1_MA18_3	0.73	Austria	48.375	15.56	572	MA	MA	MA	1.02439576265692	#E38800	+	+	+	0.291
