Model	Trait	Lab	Sex	Population	Line	Coef	SE
glmer_pop	Dia	Bergland	F	YE	YE48	-0.06441312758407	0.429636926291105
glmer_pop	Dia	Bergland	F	YE	YE49	2.04358687241593	0.667820251589354
glmer_pop	Dia	Bergland	F	YE	YE51	0.60858687241593	0.387573074958604
glmer_pop	Dia	Bergland	F	YE	YE69	0.18858687241593	0.447249246430744
glmer_pop	Dia	Bergland	F	YE	YE80	0.68758687241593	0.484393319971351
glmer_pop	Dia	Flatt	F	AK	AK1	3.2247587112319	1.10691344593609
glmer_pop	Dia	Flatt	F	AK	AK10	3.1497587112319	1.12083244813581
glmer_pop	Dia	Flatt	F	AK	AK11	4.4087587112319	1.35896481808548
glmer_pop	Dia	Flatt	F	AK	AK12	4.3507587112319	1.38278609220447
glmer_pop	Dia	Flatt	F	AK	AK13	4.3707587112319	1.37453132986997
glmer_pop	Dia	Flatt	F	AK	AK14	4.3077587112319	1.40116286590607
glmer_pop	Dia	Flatt	F	AK	AK15	4.3907587112319	1.36628597913984
glmer_pop	Dia	Flatt	F	AK	AK16	4.3907587112319	1.36628597913984
glmer_pop	Dia	Flatt	F	AK	AK17	2.9727587112319	1.15586563959403
glmer_pop	Dia	Flatt	F	AK	AK18	4.4277587112319	1.3516513517894
glmer_pop	Dia	Flatt	F	AK	AK2	1.9877587112319	1.00533595220409
glmer_pop	Dia	Flatt	F	AK	AK20	4.2617587112319	1.42235030031076
glmer_pop	Dia	Flatt	F	AK	AK21	2.3837587112319	0.95974234917196
glmer_pop	Dia	Flatt	F	AK	AK3	4.2617587112319	1.42235030031076
glmer_pop	Dia	Flatt	F	AK	AK4	1.4537587112319	0.814948082269117
glmer_pop	Dia	Flatt	F	AK	AK5	4.3507587112319	1.38278609220447
glmer_pop	Dia	Flatt	F	AK	AK6	4.2617587112319	1.42235030031076
glmer_pop	Dia	Flatt	F	AK	AK7	3.0667587112319	1.13655680755258
glmer_pop	Dia	Flatt	F	AK	AK8	4.3907587112319	1.36628597913984
glmer_pop	Dia	Flatt	F	AK	AK9	3.0217587112319	1.14532151677776
glmer_pop	Dia	Flatt	F	GI	GI1	1.65781434847192	0.907991422131939
glmer_pop	Dia	Flatt	F	GI	GI10	4.16681434847192	1.35485033220101
glmer_pop	Dia	Flatt	F	GI	GI11	2.87781434847192	1.14560875636719
glmer_pop	Dia	Flatt	F	GI	GI12	4.11981434847192	1.37184562639722
glmer_pop	Dia	Flatt	F	GI	GI13	4.06981434847192	1.39158917165419
glmer_pop	Dia	Flatt	F	GI	GI15	4.06981434847192	1.39158917165419
glmer_pop	Dia	Flatt	F	GI	GI2	4.18881434847192	1.34681863020422
glmer_pop	Dia	Flatt	F	GI	GI3	4.22981434847192	1.33257060700932
glmer_pop	Dia	Flatt	F	GI	GI4	4.16681434847192	1.35485033220101
glmer_pop	Dia	Flatt	F	GI	GI5	1.14981434847192	0.816979450577052
glmer_pop	Dia	Flatt	F	GI	GI6	4.14381434847192	1.36289413479741
glmer_pop	Dia	Flatt	F	GI	GI7	4.14381434847192	1.36289413479741
glmer_pop	Dia	Flatt	F	GI	GI8	1.79181434847192	0.829752024803303
glmer_pop	Dia	Flatt	F	GI	GI9	4.14381434847192	1.36289413479741
glmer_pop	Dia	Flatt	F	KA	KA1	4.7516014560225	1.4120606935821
glmer_pop	Dia	Flatt	F	KA	KA10	4.67860145602249	1.4445495499842
glmer_pop	Dia	Flatt	F	KA	KA11	2.27260145602249	1.0476537607242
glmer_pop	Dia	Flatt	F	KA	KA13	4.6286014560225	1.46811559570749
glmer_pop	Dia	Flatt	F	KA	KA14	4.61160145602249	1.47629211281493
glmer_pop	Dia	Flatt	F	KA	KA15	4.6286014560225	1.46811559570749
glmer_pop	Dia	Flatt	F	KA	KA16	4.64560145602249	1.45994876703245
glmer_pop	Dia	Flatt	F	KA	KA17	4.6286014560225	1.46811559570749
glmer_pop	Dia	Flatt	F	KA	KA18	4.69360145602249	1.43731534548253
glmer_pop	Dia	Flatt	F	KA	KA2	4.6286014560225	1.46811559570749
glmer_pop	Dia	Flatt	F	KA	KA23	4.69360145602249	1.43731534548253
glmer_pop	Dia	Flatt	F	KA	KA24	4.61160145602249	1.47629211281493
glmer_pop	Dia	Flatt	F	KA	KA25	4.59360145602249	1.48538830019614
glmer_pop	Dia	Flatt	F	KA	KA28	4.55560145602249	1.50544026861233
glmer_pop	Dia	Flatt	F	KA	KA29	3.21960145602249	1.21954229215701
glmer_pop	Dia	Flatt	F	KA	KA3	4.66260145602249	1.45179179029211
glmer_pop	Dia	Flatt	F	KA	KA5	4.64560145602249	1.45994876703245
glmer_pop	Dia	Flatt	F	KA	KA6	3.21960145602249	1.21954229215701
glmer_pop	Dia	Flatt	F	KA	KA7	4.6286014560225	1.46811559570749
glmer_pop	Dia	Flatt	F	KA	KA9	1.70460145602249	0.857950116475057
glmer_pop	Dia	Flatt	F	MA	MA12	4.23035811078875	1.34986958835017
glmer_pop	Dia	Flatt	F	MA	MA13	4.29235811078875	1.32612363886353
glmer_pop	Dia	Flatt	F	MA	MA16	1.33435811078875	0.901358366884479
glmer_pop	Dia	Flatt	F	MA	MA18	4.20835811078875	1.35902461550652
glmer_pop	Dia	Flatt	F	MA	MA19	2.82735811078875	1.14585640703914
glmer_pop	Dia	Flatt	F	MA	MA20	4.31235811078875	1.31974501535435
glmer_pop	Dia	Flatt	F	MA	MA21	4.29235811078875	1.32612363886353
glmer_pop	Dia	Flatt	F	MA	MA23	3.06535811078875	1.09952167125194
glmer_pop	Dia	Flatt	F	MA	MA26	4.25135811078875	1.34164037862337
glmer_pop	Dia	Flatt	F	MA	MA27	4.16035811078875	1.3782883970899
glmer_pop	Dia	Flatt	F	MA	MA28	4.27235811078875	1.33433388083817
glmer_pop	Dia	Flatt	F	MA	MA30	3.99035811078875	1.45767860159661
glmer_pop	Dia	Flatt	F	MA	MA31	4.27235811078875	1.33433388083817
glmer_pop	Dia	Flatt	F	MA	MA32	2.46335811078875	1.2320502853182
glmer_pop	Dia	Flatt	F	MA	MA33	4.10935811078875	1.40036527575938
glmer_pop	Dia	Flatt	F	MA	MA5	4.27235811078875	1.33433388083817
glmer_pop	Dia	Flatt	F	MA	MA6	2.32935811078875	0.946572187185243
glmer_pop	Dia	Flatt	F	MA	MA7	4.33035811078875	1.31246291587711
glmer_pop	Dia	Flatt	F	MA	MA9	1.72835811078875	1.01725311774044
glmer_pop	Dia	Flatt	F	MU	MU1	4.95088051085066	1.48349280302915
glmer_pop	Dia	Flatt	F	MU	MU10	5.01088051085066	1.45350400640635
glmer_pop	Dia	Flatt	F	MU	MU11	4.96288051085066	1.47712081314945
glmer_pop	Dia	Flatt	F	MU	MU12	4.97588051085066	1.47075453310173
glmer_pop	Dia	Flatt	F	MU	MU13	4.96288051085066	1.47712081314945
glmer_pop	Dia	Flatt	F	MU	MU14	4.96288051085066	1.47712081314945
glmer_pop	Dia	Flatt	F	MU	MU15	3.60588051085066	1.20884816939072
glmer_pop	Dia	Flatt	F	MU	MU16	3.57588051085066	1.21575075432397
glmer_pop	Dia	Flatt	F	MU	MU17	4.96288051085066	1.47712081314945
glmer_pop	Dia	Flatt	F	MU	MU18	4.98788051085066	1.46439403735446
glmer_pop	Dia	Flatt	F	MU	MU19	4.91088051085066	1.50355541854609
glmer_pop	Dia	Flatt	F	MU	MU2	3.63388051085066	1.20281956113097
glmer_pop	Dia	Flatt	F	MU	MU20	4.98788051085066	1.46439403735446
glmer_pop	Dia	Flatt	F	MU	MU3	3.82488051085066	1.16347363383933
glmer_pop	Dia	Flatt	F	MU	MU4	2.53388051085066	0.90063860490171
glmer_pop	Dia	Flatt	F	MU	MU5	4.99988051085066	1.45894684503559
glmer_pop	Dia	Flatt	F	MU	MU6	4.92388051085066	1.49716595494264
glmer_pop	Dia	Flatt	F	MU	MU7	5.02288051085066	1.44806557055932
glmer_pop	Dia	Flatt	F	MU	MU8	4.95088051085066	1.48349280302915
glmer_pop	Dia	Flatt	F	MU	MU9	4.91088051085066	1.50355541854609
glmer_pop	Dia	Flatt	F	RE	RE10	2.4810289461456	0.997613250984411
glmer_pop	Dia	Flatt	F	RE	RE11	3.1480289461456	1.16134930083058
glmer_pop	Dia	Flatt	F	RE	RE12	2.0670289461456	1.04086367913367
glmer_pop	Dia	Flatt	F	RE	RE13	4.0910289461456	1.54045194619621
glmer_pop	Dia	Flatt	F	RE	RE16	4.5950289461456	1.32591296793556
glmer_pop	Dia	Flatt	F	RE	RE17	4.3860289461456	1.39951998861741
glmer_pop	Dia	Flatt	F	RE	RE18	4.4050289461456	1.3923793299743
glmer_pop	Dia	Flatt	F	RE	RE2	4.3670289461456	1.40756427865291
glmer_pop	Dia	Flatt	F	RE	RE3	4.4050289461456	1.3923793299743
glmer_pop	Dia	Flatt	F	RE	RE4	3.0640289461456	1.17651697758243
glmer_pop	Dia	Flatt	F	RE	RE5	4.4050289461456	1.3923793299743
glmer_pop	Dia	Flatt	F	RE	RE6	4.4050289461456	1.3923793299743
glmer_pop	Dia	Flatt	F	RE	RE7	4.3460289461456	1.41562007563459
glmer_pop	Dia	Flatt	F	RE	RE8	2.9180289461456	1.20623264693826
glmer_pop	Dia	Flatt	F	UM	UM13	3.62366375059173	1.36297954018137
glmer_pop	Dia	Flatt	F	UM	UM17	5.19166375059173	1.59348461773342
glmer_pop	Dia	Flatt	F	UM	UM18	5.22266375059173	1.57685390158791
glmer_pop	Dia	Flatt	F	UM	UM20	5.19166375059173	1.59348461773342
glmer_pop	Dia	Flatt	F	UM	UM21	3.65566375059173	1.35472256456922
glmer_pop	Dia	Flatt	F	UM	UM23	5.23266375059173	1.57161325616483
glmer_pop	Dia	Flatt	F	UM	UM25	5.22266375059173	1.57685390158791
