Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	Dia	Schlotterer	F	AK	AK11	0.748612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK12	0.546612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK13	0.452612828557171	0.138792845214805
lmer_pop	Dia	Schlotterer	F	AK	AK14	0.773612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK15	0.968612828557171	0.153803296072681
lmer_pop	Dia	Schlotterer	F	AK	AK16	0.964612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK17	0.886612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK18	0.506612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK2	0.850612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK20	1.07661282855717	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK21	0.924612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK3	0.990612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK4	0.563612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK5	0.859612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK6	0.966612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK7	0.846612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK8	0.739612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK9	1.06061282855717	0.138792845214805
lmer_pop	Dia	Schlotterer	F	GI	GI1	0.691547192054486	0.18559550405736
lmer_pop	Dia	Schlotterer	F	GI	GI10	1.00854719205449	0.18559550405736
lmer_pop	Dia	Schlotterer	F	GI	GI11	0.937547192054486	0.18559550405736
lmer_pop	Dia	Schlotterer	F	GI	GI12	1.03054719205449	0.18559550405736
lmer_pop	Dia	Schlotterer	F	GI	GI13	0.925547192054486	0.18559550405736
lmer_pop	Dia	Schlotterer	F	GI	GI14	0.925547192054486	0.18559550405736
lmer_pop	Dia	Schlotterer	F	GI	GI15	0.885547192054486	0.144812606931529
lmer_pop	Dia	Schlotterer	F	GI	GI2	1.14354719205449	0.18559550405736
lmer_pop	Dia	Schlotterer	F	GI	GI3	1.18354719205449	0.18559550405736
lmer_pop	Dia	Schlotterer	F	GI	GI4	0.806547192054486	0.18559550405736
lmer_pop	Dia	Schlotterer	F	GI	GI5	0.613547192054486	0.18559550405736
lmer_pop	Dia	Schlotterer	F	GI	GI6	0.815547192054486	0.18559550405736
lmer_pop	Dia	Schlotterer	F	GI	GI7	1.26054719205449	0.18559550405736
lmer_pop	Dia	Schlotterer	F	GI	GI8	0.793547192054486	0.144812606931529
