Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	LA_CircPhase	Tauber	B	VA	VA26	12.8553295287993	0.85822604972953
lmer_pop	LA_CircPhase	Tauber	B	VA	VA30	12.9203295287993	0.85901568811888
lmer_pop	LA_CircPhase	Tauber	B	VA	VA34	12.8493295287993	0.85901568811888
lmer_pop	LA_CircPhase	Tauber	B	VA	VA6	12.8363295287993	0.857832706554345
lmer_pop	LA_CircPhase	Tauber	B	VA	VA9	12.7783295287993	0.857832706554345
lmer_pop	LA_CircPhase	Tauber	B	YE	YE11	12.8322211821897	0.794795643223842
lmer_pop	LA_CircPhase	Tauber	B	YE	YE13	12.7342211821897	0.793087709202205
lmer_pop	LA_CircPhase	Tauber	B	YE	YE14	12.7772211821897	0.793087709202205
lmer_pop	LA_CircPhase	Tauber	B	YE	YE15	12.8322211821897	0.79351314701623
lmer_pop	LA_CircPhase	Tauber	B	YE	YE19	12.8512211821897	0.79351314701623
lmer_pop	LA_CircPhase	Tauber	B	YE	YE20	12.8342211821897	0.79436711568871
lmer_pop	LA_CircPhase	Tauber	B	YE	YE21	12.8292211821897	0.79436711568871
lmer_pop	LA_CircPhase	Tauber	B	YE	YE22	12.8492211821897	0.79436711568871
lmer_pop	LA_CircPhase	Tauber	B	YE	YE24	12.7962211821897	0.79393961639888
lmer_pop	LA_CircPhase	Tauber	B	YE	YE26	12.8502211821897	0.79436711568871
lmer_pop	LA_CircPhase	Tauber	B	YE	YE27	12.9162211821897	0.79351314701623
lmer_pop	LA_CircPhase	Tauber	B	YE	YE33	12.8752211821897	0.79393961639888
lmer_pop	LA_CircPhase	Tauber	B	YE	YE40	12.7982211821897	0.79436711568871
lmer_pop	LA_CircPhase	Tauber	B	YE	YE41	12.8502211821897	0.79351314701623
lmer_pop	LA_CircPhase	Tauber	B	YE	YE48	12.9062211821897	0.79393961639888
lmer_pop	LA_CircPhase	Tauber	B	YE	YE49	12.7792211821897	0.79393961639888
lmer_pop	LA_CircPhase	Tauber	B	YE	YE51	12.7582211821897	0.79351314701623
lmer_pop	LA_CircPhase	Tauber	B	YE	YE69	12.8032211821897	0.79436711568871
lmer_pop	LA_CircPhase	Tauber	B	YE	YE80	12.8452211821897	0.79436711568871
lmer_pop	LA_Activity	Tauber	B	AK	AK1	25.5134096329741	3.48172838087235
lmer_pop	LA_Activity	Tauber	B	AK	AK2	36.036409632974	3.56208934730334
lmer_pop	LA_Activity	Tauber	B	AK	AK3	28.7314096329741	3.76854249255226
lmer_pop	LA_Activity	Tauber	B	AK	AK4	34.152409632974	3.48172838087235
lmer_pop	LA_Activity	Tauber	B	AK	AK5	26.9024096329741	3.48172838087235
lmer_pop	LA_Activity	Tauber	B	AK	AK6	29.7584096329741	3.65596943616491
lmer_pop	LA_Activity	Tauber	B	AK	AK7	35.0814096329741	3.65596943616491
