"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Mensch","S","M","VA","VA44",1,"Mensch_4_VA44_M_1",6,1,"4"
"Mensch","S","M","VA","VA46",1,"Mensch_1_VA46_M_1",6,1,"1"
"Mensch","S","M","VA","VA47",1,"Mensch_8_VA47_M_1",6,1,"8"
"Mensch","S","M","VA","VA48",1,"Mensch_6_VA48_M_1",6,1,"6"
"Mensch","S","M","VA","VA55",1,"Mensch_8_VA55_M_1",6,1,"8"
"Mensch","S","M","VA","VA57",1,"Mensch_10_VA57_M_1",6,1,"10"
"Mensch","S","M","VA","VA6",1,"Mensch_5_VA6_M_1",6,1,"5"
"Mensch","S","M","VA","VA66",1,"Mensch_3_VA66_M_1",6,1,"3"
"Mensch","S","M","VA","VA67",1,"Mensch_3_VA67_M_1",6,1,"3"
"Mensch","S","M","VA","VA71",1,"Mensch_8_VA71_M_1",6,1,"8"
"Mensch","S","M","VA","VA9",1,"Mensch_7_VA9_M_1",6,1,"7"
"Mensch","S","M","YE","YE11",1,"Mensch_5_YE11_M_1",6,1,"5"
"Mensch","S","M","YE","YE13",1,"Mensch_4_YE13_M_1",6,1,"4"
