"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Parsch","NS","M","RE","RE16",3,"Parsch_2_RE16_M_1; Parsch_4_RE16_M_2; Parsch_8_RE16_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","RE","RE17",3,"Parsch_2_RE17_M_1; Parsch_4_RE17_M_2; Parsch_8_RE17_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","RE","RE18",3,"Parsch_2_RE18_M_1; Parsch_4_RE18_M_2; Parsch_8_RE18_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","RE","RE2",3,"Parsch_2_RE2_M_1; Parsch_4_RE2_M_2; Parsch_8_RE2_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","RE","RE3",3,"Parsch_2_RE3_M_1; Parsch_4_RE3_M_2; Parsch_8_RE3_M_3",44,3,"2; 4; 8"
"Parsch","NS","M","RE","RE4",3,"Parsch_2_RE4_M_1; Parsch_4_RE4_M_2; Parsch_8_RE4_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","RE","RE5",3,"Parsch_2_RE5_M_1; Parsch_4_RE5_M_2; Parsch_8_RE5_M_3",44,3,"2; 4; 8"
"Parsch","NS","M","RE","RE6",3,"Parsch_2_RE6_M_1; Parsch_4_RE6_M_2; Parsch_8_RE6_M_3",43,3,"2; 4; 8"
"Parsch","NS","M","RE","RE7",3,"Parsch_2_RE7_M_1; Parsch_4_RE7_M_2; Parsch_8_RE7_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","RE","RE8",3,"Parsch_2_RE8_M_1; Parsch_4_RE8_M_2; Parsch_8_RE8_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM13",3,"Parsch_2_UM13_M_1; Parsch_4_UM13_M_2; Parsch_8_UM13_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM17",3,"Parsch_2_UM17_M_1; Parsch_4_UM17_M_2; Parsch_8_UM17_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM18",3,"Parsch_2_UM18_M_1; Parsch_4_UM18_M_2; Parsch_8_UM18_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM2",3,"Parsch_2_UM2_M_1; Parsch_4_UM2_M_2; Parsch_8_UM2_M_3",44,3,"2; 4; 8"
"Parsch","NS","M","UM","UM20",3,"Parsch_2_UM20_M_1; Parsch_4_UM20_M_2; Parsch_8_UM20_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM21",3,"Parsch_2_UM21_M_1; Parsch_4_UM21_M_2; Parsch_8_UM21_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM23",3,"Parsch_2_UM23_M_1; Parsch_4_UM23_M_2; Parsch_8_UM23_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM25",3,"Parsch_2_UM25_M_1; Parsch_4_UM25_M_2; Parsch_8_UM25_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM26",3,"Parsch_2_UM26_M_1; Parsch_4_UM26_M_2; Parsch_8_UM26_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM28",3,"Parsch_2_UM28_M_1; Parsch_4_UM28_M_2; Parsch_8_UM28_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM29",3,"Parsch_2_UM29_M_1; Parsch_4_UM29_M_2; Parsch_8_UM29_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM4",3,"Parsch_2_UM4_M_1; Parsch_4_UM4_M_2; Parsch_8_UM4_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM5",3,"Parsch_2_UM5_M_1; Parsch_4_UM5_M_2; Parsch_8_UM5_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM7",3,"Parsch_2_UM7_M_1; Parsch_4_UM7_M_2; Parsch_8_UM7_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","UM","UM9",3,"Parsch_2_UM9_M_1; Parsch_4_UM9_M_2; Parsch_8_UM9_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA1",3,"Parsch_2_VA1_M_1; Parsch_4_VA1_M_2; Parsch_8_VA1_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA18",3,"Parsch_2_VA18_M_1; Parsch_4_VA18_M_2; Parsch_8_VA18_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA22",3,"Parsch_2_VA22_M_1; Parsch_4_VA22_M_2; Parsch_8_VA22_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA26",3,"Parsch_2_VA26_M_1; Parsch_4_VA26_M_2; Parsch_8_VA26_M_3",44,3,"2; 4; 8"
"Parsch","NS","M","VA","VA30",3,"Parsch_2_VA30_M_1; Parsch_4_VA30_M_2; Parsch_8_VA30_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA34",3,"Parsch_2_VA34_M_1; Parsch_4_VA34_M_2; Parsch_8_VA34_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA47",3,"Parsch_2_VA47_M_1; Parsch_4_VA47_M_2; Parsch_8_VA47_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA48",3,"Parsch_2_VA48_M_1; Parsch_4_VA48_M_2; Parsch_8_VA48_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA55",3,"Parsch_2_VA55_M_1; Parsch_4_VA55_M_2; Parsch_8_VA55_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA57",3,"Parsch_2_VA57_M_1; Parsch_4_VA57_M_2; Parsch_8_VA57_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA6",3,"Parsch_2_VA6_M_1; Parsch_4_VA6_M_2; Parsch_8_VA6_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA66",3,"Parsch_2_VA66_M_1; Parsch_4_VA66_M_2; Parsch_8_VA66_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA67",3,"Parsch_2_VA67_M_1; Parsch_4_VA67_M_2; Parsch_8_VA67_M_3",44,3,"2; 4; 8"
"Parsch","NS","M","VA","VA71",3,"Parsch_2_VA71_M_1; Parsch_4_VA71_M_2; Parsch_8_VA71_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","VA","VA9",3,"Parsch_2_VA9_M_1; Parsch_4_VA9_M_2; Parsch_8_VA9_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","YE","YE11",3,"Parsch_2_YE11_M_1; Parsch_4_YE11_M_2; Parsch_8_YE11_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","YE","YE13",3,"Parsch_2_YE13_M_1; Parsch_4_YE13_M_2; Parsch_8_YE13_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","YE","YE15",3,"Parsch_3_YE15_M_1; Parsch_6_YE15_M_2; Parsch_9_YE15_M_3",45,3,"3; 6; 9"
"Parsch","NS","M","YE","YE19",3,"Parsch_2_YE19_M_1; Parsch_4_YE19_M_2; Parsch_8_YE19_M_3",45,3,"2; 4; 8"
"Parsch","NS","M","YE","YE21",3,"Parsch_2_YE21_M_1; Parsch_4_YE21_M_2; Parsch_8_YE21_M_3",44,3,"2; 4; 8"
"Parsch","NS","M","YE","YE22",2,"Parsch_2_YE22_M_1; Parsch_4_YE22_M_2",30,2,"2; 4"
"Parsch","NS","M","YE","YE23",3,"Parsch_2_YE23_M_1; Parsch_5_YE23_M_2; Parsch_8_YE23_M_3",60,3,"2; 5; 8"
"Parsch","NS","M","YE","YE24",3,"Parsch_2_YE24_M_1; Parsch_5_YE24_M_2; Parsch_8_YE24_M_3",44,3,"2; 5; 8"
"Parsch","NS","M","YE","YE26",3,"Parsch_2_YE26_M_1; Parsch_5_YE26_M_2; Parsch_8_YE26_M_3",45,3,"2; 5; 8"
"Parsch","NS","M","YE","YE33",3,"Parsch_2_YE33_M_1; Parsch_5_YE33_M_2; Parsch_8_YE33_M_3",45,3,"2; 5; 8"
"Parsch","NS","M","YE","YE40",3,"Parsch_2_YE40_M_1; Parsch_5_YE40_M_2; Parsch_8_YE40_M_3",45,3,"2; 5; 8"
"Parsch","NS","M","YE","YE48",3,"Parsch_3_YE48_M_1; Parsch_6_YE48_M_2; Parsch_9_YE48_M_3",44,3,"3; 6; 9"
"Parsch","NS","M","YE","YE51",3,"Parsch_3_YE51_M_1; Parsch_6_YE51_M_2; Parsch_9_YE51_M_3",44,3,"3; 6; 9"
"Parsch","NS","M","YE","YE69",3,"Parsch_3_YE69_M_1; Parsch_6_YE69_M_2; Parsch_9_YE69_M_3",45,3,"3; 6; 9"
"Parsch","NS","M","YE","YE80",3,"Parsch_3_YE80_M_1; Parsch_6_YE80_M_2; Parsch_9_YE80_M_3",43,3,"3; 6; 9"
