Supervisor.PI	Diet	Batch	Population	Line	Sex	Individual	PercT4	PercT5	PercT6	TotalPerc	PercT4_asin	PercT5_asin	PercT6_asin	TotalPerc_asin	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio
Gibert	NS	2	YE	YE13	F	2	27.641	34.289	42.687	33.79012317	0.553593139176111	0.62558069960229	0.712004888374037	0.620316500811827	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE13	F	3	22.277	23.788	55.31	30.939729	0.491541187706696	0.509486963867599	0.838598487605448	0.589848252565423	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE13	F	4	13.983	22.324	34.248	22.59621293	0.383251975703149	0.492105736526306	0.625148763445241	0.495367196288975	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE13	F	5	17.77	11.678	34.807	19.93119948	0.435148181571067	0.348758048838205	0.631027352195004	0.462787046650404	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE13	F	6	26.345	22.53	52.7	32.2960746	0.538995082896666	0.494575170163625	0.812411302646083	0.604433884584465	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE13	F	7	29.133	49.747	71.611	47.0354696	0.570140038631656	0.782868152601139	1.00887474275159	0.75573546279735	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE13	F	8	26.149	35.704	46.911	34.76494845	0.536767688781431	0.64041497798086	0.754488479574826	0.630585904310172	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE13	F	9	8.412	18.108	34.693	19.39026862	0.294262866941229	0.439552954586251	0.629830315872145	0.455981591404951	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE13	F	10	14.181	21.669	64.276	27.24568345	0.386098162549109	0.484199165122234	0.930172648763191	0.5491635813366	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE14	F	1	14.863	15.98	14.538	15.17793005	0.395777405685974	0.411244004651299	0.3911883837048	0.400184889153472	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE14	F	2	38.734	42.181	42.545	41.18306757	0.671762428516098	0.706885918914217	0.710569145210202	0.696765382033549	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE14	F	3	27.245	28.312	29.809	28.36197054	0.549155905950702	0.561067355900047	0.57755385456739	0.56162180250095	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE14	F	4	17.195	16.316	34.223	22.15803789	0.427578522538136	0.415809611785777	0.624885326961513	0.49011035013976	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE14	F	5	21.94	21.699	10.167	18.37555857	0.487480701464429	0.484563160889998	0.324523648571325	0.44301706867797	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE14	F	6	3.32	13.285	33.333	13.44362653	0.183232260290049	0.37308070761323	0.615476173132062	0.375411619489058	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE14	F	7	29.227	27.407	11.423	22.45105528	0.571173935878878	0.550973545984192	0.34476901010398	0.493629769224005	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE14	F	8	17.999	24.587	38.792	27.48671187	0.43813601596293	0.518816585947068	0.672357655188333	0.55186668422358	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE14	F	9	15.171	19.879	44.785	24.06234534	0.400088309336773	0.462133387036396	0.733153145305621	0.512702261279137	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE14	F	10	12.508	43.334	44.975	29.71573842	0.361488055956557	0.71853909541433	0.735063187007021	0.576533962495452	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE15	F	1	19.57	31.361	77.007	39.8533617	0.458250659114236	0.59439657684167	1.070699891016	0.683222122390135	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE15	F	2	6.804	19.18	52.536	23.01840765	0.263897175490424	0.453316833132251	0.810769049181679	0.500398283206048	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE15	F	3	15.211	20.467	47.25	24.97353959	0.400645515521808	0.469459903116642	0.757884279906898	0.523293183165691	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE15	F	4	15.039	25.162	34.077	23.49910924	0.398245232416647	0.525467378901116	0.623345932763114	0.506087376382586	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE15	F	5	31.52	40.84	53.966	41.95335109	0.59610891249648	0.693277883116758	0.8250998694744	0.704580223339855	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE15	F	6	25.32	41.056	56.747	41.1417042	0.527286001333974	0.695474177178193	0.85307461758624	0.696345131632555	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE15	F	7	15.64	20.73	58.922	30.99194795	0.406584299424007	0.472711491626379	0.875098552126083	0.590412961585638	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE15	F	8	40.926	41.173	67.373	49.04805083	0.694152546498208	0.696663101710367	0.962828647925271	0.775878096494809	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE15	F	9	31.288	32.28	56.244	39.34528471	0.593609621763309	0.604261992191411	0.848001605126402	0.678027703550566	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE15	F	10	6.28	19.004	48.466	22.70588953	0.253299240147005	0.451077791016883	0.77005575588336	0.496677321721736	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE19	F	1	20.976	40.873	70.093	41.55661818	0.475739139048287	0.693613543327187	0.992171750090151	0.700557816863215	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE19	F	2	31.373	25.815	54.017	36.64586026	0.594525891652517	0.532959543546126	0.825611502377228	0.650215871191132	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE19	F	3	22.545	38.939	73.311	41.9025493	0.494754669416102	0.67386551934416	1.02790474241932	0.704065452844788	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE19	F	4	47.396	51.503	74.324	57.10284837	0.75934637750997	0.800430427845361	1.03942632925407	0.8566677375627	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE19	F	5	42.794	50.75	77.009	55.4437548	0.713086347966718	0.792898444675929	1.07072365633798	0.839943837676106	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE19	F	6	18.253	36.217	40.39	29.97943883	0.441432736481688	0.64576004483272	0.688696436878292	0.579415377629684	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE19	F	7	17.049	31.981	60.532	36.29251585	0.425640642560004	0.601060546097018	0.891512964610714	0.646545464519678	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE19	F	8	32.064	39.293	58.839	42.53934102	0.60195002974399	0.677492502621988	0.874255142611498	0.710511915211825	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE19	F	9	29.284	53.542	72.183	51.87507173	0.571800397980247	0.820847855228372	1.01523741164069	0.804153278516846	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE19	F	10	39.983	38.855	53.439	43.49886009	0.68454569132993	0.673004009920654	0.819815336011625	0.720202176867811	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE20	F	1	26.069	30.308	45.77	33.05150611	0.535857001621276	0.582995406599395	0.743047542212606	0.612487295798825	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE20	F	2	15.704	20.217	40.764	24.82015279	0.407464541395749	0.46635462628187	0.692504687467692	0.521519576983601	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE20	F	3	12.833	24.802	50.287	28.96965377	0.366373277412938	0.521309434598293	0.788268179157617	0.568341066737329	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE20	F	4	26.23	37.809	70.236	43.34736619	0.537688843246263	0.662246770354454	0.993734469275616	0.718673958810779	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE20	F	5	11.351	18.216	50.03	25.18937362	0.343635697743102	0.440953621445405	0.785698163415448	0.525782727001713	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE21	F	1	41.625	52.405	66.075	52.80818625	0.701251516421523	0.809457446785946	0.949054744774234	0.813494810295711	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE21	F	2	31.204	60.904	64.274	51.86438485	0.592703465326222	0.895321505487986	0.93015178018607	0.804046334918003	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE21	F	3	12.602	24.793	53.554	30.46017094	0.362906534307838	0.521205228670005	0.820968158493723	0.58464974626576	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE21	F	4	35.096	51.615	62.939	50.36040409	0.634057872218652	0.801550972905574	0.916277646174171	0.789002235507036	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE21	F	5	16.7	43.894	56.463	39.10529898	0.420981370196514	0.724185368127504	0.850209504775607	0.675570102459617	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE21	F	6	9.976	35.186	66.326	37.74614879	0.32135034079268	0.635000456980637	0.951707875455746	0.661598594005345	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE21	F	7	8.132	40.486	90.048	43.25501182	0.289180259666223	0.689674488650632	1.24984662789988	0.717742013056668	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE21	F	8	23.538	40.189	60.157	41.89743917	0.506545869805624	0.686647422015708	0.887680025532723	0.704013667498612	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE22	F	1	30.771	51.994	80.829	51.75960335	0.588021770061174	0.805343452660967	1.11759379930134	0.802997830983711	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	2	YE	YE22	F	2	20.077	28.836	44.632	30.65288436	0.464609415789956	0.566866871003878	0.731614504036946	0.586741520139491	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	2	YE	YE22	F	3	20.712	31.106	36.345	27.93235543	0.472489437891896	0.591645439859357	0.647091130580642	0.556845266020175	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	2	YE	YE22	F	4	33.223	41.752	70.957	47.08076144	0.614308961280195	0.702539435612111	1.00164711059916	0.756189167227633	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	2	YE	YE22	F	5	23.134	33.776	56.032	36.41251799	0.501770070775347	0.620167197946569	0.845865446362041	0.64779285169681	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	2	YE	YE22	F	6	19.739	50.59	68.582	46.16255447	0.460377063355654	0.791298300325362	0.975785624059191	0.746985934434008	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	2	YE	YE22	F	7	40.962	55.697	71.873	55.444134	0.694518600675792	0.842492156306935	1.01178421947308	0.839947652354282	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	2	YE	YE22	F	8	30.232	61.542	72.925	49.92309846	0.582168288297965	0.901868619033277	1.02355145983404	0.784629147694259	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	2	YE	YE22	F	9	48.203	39.516	52.286	45.60594614	0.767424292554687	0.679774326918665	0.808266135011276	0.741400867913378	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	2	YE	YE22	F	10	25.882	49.651	71.508	50.76442342	0.533724729950178	0.781908135057794	1.00773316597384	0.793042695419175	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	1	YE	YE23	F	1	38.188	58.871	62.878	52.4347308	0.666150917657201	0.874580282143064	0.915646241182385	0.809755103595425	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE23	F	2	30.619	41.187	56.562	43.11950553	0.586373995517056	0.696805332087105	0.85120801104014	0.716374193178955	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE23	F	3	34.909	47.656	39.844	40.23446263	0.632097610255228	0.761949569079397	0.683126514183429	0.687111018573735	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE23	F	4	37.298	52.142	58.452	48.380115	0.656970657724943	0.806824720712572	0.870325948755079	0.769196478309731	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE23	F	5	32.203	24.502	16.7	24.95663103	0.603438287975288	0.517829019037956	0.420981370196514	0.523097848911348	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE23	F	6	37.357	55.445	73.89	54.18531193	0.657580572405483	0.83995636415764	1.0344724853001	0.827300313064549	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE23	F	7	25.628	31.16	52.832	34.8305764	0.530820436391398	0.592228546158375	0.813733327482061	0.631274797637926	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE23	F	8	37.224	37.664	52.192	42.38095825	0.656205403517444	0.660751083675027	0.807325190985061	0.708909765806043	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE23	F	9	34.605	41.51	17.59	32.73871507	0.628905657542234	0.700084804151463	0.432789061918753	0.609158534362797	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE23	F	10	14.35	37.783	60.948	35.68263499	0.388514386285384	0.66197866142287	0.895772402573969	0.640192005329	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE24	F	1	23.518	31.713	47.657	34.01161295	0.506310117320914	0.598184280960617	0.761959580081512	0.6226559894604	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE24	F	2	25.594	15.107	17.383	19.58866763	0.530430959841467	0.399195523005193	0.430064302781101	0.458485880287126	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE24	F	3	31.164	36.377	42.207	36.42852382	0.592271728204033	0.647423744492436	0.707149146590027	0.647959161039653	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE24	F	4	41.965	27.115	20.86	30.28418281	0.704698248618879	0.547694861027201	0.4743131064114	0.582736264086287	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE24	F	5	41.319	32.315	58.153	42.57183263	0.698146006938077	0.604636233098232	0.867293850173649	0.710840493644697	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE24	F	6	16.499	16.128	28.31	19.80823293	0.418280298973551	0.41325977538479	0.561045158805393	0.461246186278413	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE24	F	7	40.146	41.382	55.733	45.72364519	0.686208858500098	0.698785650519827	0.842854531219063	0.742582307866655	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE24	F	8	21.979	37.298	73.929	42.16303316	0.487951747555545	0.656970657724943	1.03491654698781	0.706704007270111	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE24	F	9	22.98	37.724	55.382	37.81257583	0.499941948221929	0.661370125851543	0.839322638775355	0.662283641062455	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE24	F	10	13.549	14.092	25.854	17.89437197	0.376953593890024	0.384820885048759	0.533405029119172	0.436772757276755	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE26	F	1	14.12	13.046	30.686	18.36344113	0.385223087516621	0.369546376808021	0.587100597385437	0.442860607717118	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE26	F	2	35.021	38.252	72.02	46.91714072	0.633271960974232	0.666809455477568	1.01342024211414	0.754550004065742	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE26	F	3	29.21	37.483	51.653	38.15817358	0.57098702693199	0.658882452617639	0.801931175994098	0.665843942154367	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE26	F	4	45.248	49.763	74.273	55.63893152	0.737806332840467	0.783028154522657	1.03884278879903	0.841907704127585	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE26	F	5	24.324	32.512	65.822	39.08772082	0.515757177585029	0.606740707968322	0.9463853018983	0.675389986027824	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE26	F	6	23.454	35.024	44.207	32.03712782	0.50555524224482	0.633303404858433	0.727337769922819	0.601662116165824	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE26	F	7	20.209	30.556	56.6	31.16466731	0.46625502187875	0.585690367628841	0.851591345969938	0.59227893200913	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE26	F	8	37.283	38.907	74.802	46.39632036	0.656815563547712	0.673537365126866	1.04491424619449	0.749330094366362	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE26	F	9	16.94	28.068	45.365	29.24300037	0.424189569173454	0.558355786422096	0.738981522209018	0.571349825100983	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE27	F	1	37.987	33.516	42.6	37.84044669	0.664081319525532	0.617415860730952	0.711125316012194	0.662570996631509	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	1	YE	YE27	F	2	50.804	33.206	40.041	41.01409267	0.793438509916745	0.61412848755676	0.685137621811955	0.695048200751791	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	1	YE	YE27	F	3	27.612	35.692	46.674	35.32577244	0.553268862812784	0.640289745475601	0.752113585673208	0.636463226111961	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	1	YE	YE27	F	4	33.058	40.637	61.44	42.35900216	0.612556319477269	0.691212134136679	0.900820565731589	0.708687602926645	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	1	YE	YE27	F	5	40.783	37.801	28.623	36.15806765	0.692698007374661	0.662164279151927	0.564513278144048	0.645146859808385	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	1	YE	YE27	F	6	22.45	39.764	58.764	38.69481609	0.493617123752949	0.68230934332541	0.873493245355739	0.67136020979204	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	1	YE	YE27	F	7	29.524	32.843	44.664	35.91976302	0.574434234418828	0.610269245481415	0.731936353157571	0.642665102681158	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	1	YE	YE27	F	8	18.54	26.685	60.153	35.10154397	0.445136411568596	0.542846368637703	0.887639174107325	0.634115951128781	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	1	YE	YE27	F	9	21.173	24.682	12.947	19.69629327	0.478154321692403	0.519918976849928	0.368074320718799	0.459840366817773	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	1	YE	YE27	F	10	35.671	27.923	33.704	32.14791076	0.640070566043097	0.556741002570662	0.619405812970828	0.602848655999801	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.076
Gibert	NS	1	YE	YE33	F	1	41.227	39.245	58.376	44.98598588	0.697211664717221	0.677001050601836	0.869554953694681	0.735173603615486	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE33	F	2	17.081	36.214	67.419	33.34543832	0.426065945079071	0.645728835359479	0.963319301940941	0.615608095616477	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE33	F	3	40.309	40.967	41.055	40.73239272	0.687870914300889	0.694569437633977	0.695464013224272	0.692183060723986	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE33	F	4	29.519	37.64	42.855	35.48151691	0.574379426605841	0.660503412215771	0.713702728242006	0.638091602854896	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE33	F	5	21.312	19.703	37.092	24.15151966	0.479853490586641	0.459924679495476	0.654839585194018	0.513744669784879	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE33	F	6	19.632	20.305	52.683	28.37263464	0.459031562629394	0.467449306008185	0.812241055806825	0.561740087464853	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE33	F	7	18.178	23.032	20.094	20.36821184	0.440461163508623	0.500559714802642	0.464821576430277	0.468234541488191	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE33	F	8	16.619	31.463	60.658	34.73782351	0.419894453445674	0.59549532571194	0.892802242770746	0.630301086536326	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE33	F	9	25.474	26.849	35.399	29.07568093	0.529054976814461	0.544698454188638	0.637229054009729	0.569509109642646	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	1	YE	YE33	F	10	37.063	33.423	29.988	33.77288742	0.654539385805243	0.616430448285133	0.579508802145455	0.620134291300723	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE40	F	1	17.209	27.064	35.483	27.19815249	0.427764003206963	0.547121081972833	0.638107101449024	0.548629648090543	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE40	F	2	11.068	32.257	58.485	30.09836103	0.339150432517948	0.604016004650529	0.870660786315065	0.580712445803878	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE40	F	3	13.371	30.661	47.841	29.9672182	0.374345872339413	0.58682952909512	0.763801448624903	0.579282005719014	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE40	F	4	28.863	25.12	31.683	28.18713285	0.567164843140853	0.524983311269179	0.597861907984102	0.559680599170168	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE40	F	5	25.506	38.646	47.773	36.97245582	0.529422113516392	0.670859012631956	0.763120793569004	0.653601788003656	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE40	F	6	27.763	43.231	66.869	43.9962969	0.55495618785273	0.717499671743395	0.957464324622944	0.725215921494117	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE40	F	7	6.414	19.251	34.765	17.62003952	0.256047358994784	0.454217861893309	0.630586445546949	0.43318342331307	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE40	F	8	14.011	25.276	40.035	24.35124297	0.383655485240199	0.526779927936538	0.685076394243524	0.516074605715004	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE40	F	9	38.947	45.377	46.584	43.44983478	0.673947550259706	0.739102039802328	0.751211533094154	0.719707694234748	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
Gibert	NS	2	YE	YE40	F	10	30.481	36.109	55.357	40.02436049	0.584876010023411	0.644636150674956	0.839071184606189	0.684967818605606	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.076
