"","Supervisor.PI","Batch","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"436","Schmidt","1","MA","MA21",0.456521739,NA,0.456521739,0.456521739,0.456521739,NA,NA,0.456521739
"437","Schmidt","1","MA","MA23",0.266666667,NA,0.266666667,0.266666667,0.266666667,NA,NA,0.266666667
"438","Schmidt","1","MA","MA26",0.692307692,NA,0.692307692,0.692307692,0.692307692,NA,NA,0.692307692
"439","Schmidt","1","MA","MA27",0.868421053,NA,0.868421053,0.868421053,0.868421053,NA,NA,0.868421053
"440","Schmidt","1","MA","MA3",0.828571429,NA,0.828571429,0.828571429,0.828571429,NA,NA,0.828571429
"441","Schmidt","1","MA","MA30",0.956521739,NA,0.956521739,0.956521739,0.956521739,NA,NA,0.956521739
"442","Schmidt","1","MA","MA31",0.666666667,NA,0.666666667,0.666666667,0.666666667,NA,NA,0.666666667
"443","Schmidt","1","MA","MA32",0.727272727,NA,0.727272727,0.727272727,0.727272727,NA,NA,0.727272727
"444","Schmidt","1","MA","MA33",0.291666667,NA,0.291666667,0.291666667,0.291666667,NA,NA,0.291666667
"445","Schmidt","1","MA","MA5",0.540540541,NA,0.540540541,0.540540541,0.540540541,NA,NA,0.540540541
"446","Schmidt","1","MA","MA6",0.178571429,NA,0.178571429,0.178571429,0.178571429,NA,NA,0.178571429
"447","Schmidt","1","MA","MA7",0.678571429,NA,0.678571429,0.678571429,0.678571429,NA,NA,0.678571429
"448","Schmidt","1","MA","MA9",0.871794872,NA,0.871794872,0.871794872,0.871794872,NA,NA,0.871794872
"449","Schmidt","1","MU","MU1",0.466666667,NA,0.466666667,0.466666667,0.466666667,NA,NA,0.466666667
"450","Schmidt","1","MU","MU10",0.805555556,NA,0.805555556,0.805555556,0.805555556,NA,NA,0.805555556
"451","Schmidt","1","MU","MU11",0.794117647,NA,0.794117647,0.794117647,0.794117647,NA,NA,0.794117647
"452","Schmidt","1","MU","MU12",1,NA,1,1,1,NA,NA,1
"453","Schmidt","1","MU","MU13",0.43902439,NA,0.43902439,0.43902439,0.43902439,NA,NA,0.43902439
"454","Schmidt","1","MU","MU14",0.421052632,NA,0.421052632,0.421052632,0.421052632,NA,NA,0.421052632
"455","Schmidt","1","MU","MU15",0.377777778,NA,0.377777778,0.377777778,0.377777778,NA,NA,0.377777778
"456","Schmidt","1","MU","MU16",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"457","Schmidt","1","MU","MU17",1,NA,1,1,1,NA,NA,1
"458","Schmidt","1","MU","MU18",0.227272727,NA,0.227272727,0.227272727,0.227272727,NA,NA,0.227272727
"459","Schmidt","1","MU","MU19",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"460","Schmidt","1","MU","MU2",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"461","Schmidt","1","MU","MU20",0.520833333,NA,0.520833333,0.520833333,0.520833333,NA,NA,0.520833333
"462","Schmidt","1","MU","MU3",0.680851064,NA,0.680851064,0.680851064,0.680851064,NA,NA,0.680851064
"463","Schmidt","1","MU","MU4",0.705882353,NA,0.705882353,0.705882353,0.705882353,NA,NA,0.705882353
"464","Schmidt","1","MU","MU5",0.276595745,NA,0.276595745,0.276595745,0.276595745,NA,NA,0.276595745
"465","Schmidt","1","MU","MU6",0.363636364,NA,0.363636364,0.363636364,0.363636364,NA,NA,0.363636364
"466","Schmidt","1","MU","MU7",0.705882353,NA,0.705882353,0.705882353,0.705882353,NA,NA,0.705882353
"467","Schmidt","1","MU","MU8",0.461538462,NA,0.461538462,0.461538462,0.461538462,NA,NA,0.461538462
"468","Schmidt","1","MU","MU9",0.555555556,NA,0.555555556,0.555555556,0.555555556,NA,NA,0.555555556
"469","Schmidt","1","RE","RE10",0.375,NA,0.375,0.375,0.375,NA,NA,0.375
"470","Schmidt","1","RE","RE11",0.710526316,NA,0.710526316,0.710526316,0.710526316,NA,NA,0.710526316
"471","Schmidt","1","RE","RE12",0.717948718,NA,0.717948718,0.717948718,0.717948718,NA,NA,0.717948718
"472","Schmidt","1","RE","RE13",0.441176471,NA,0.441176471,0.441176471,0.441176471,NA,NA,0.441176471
"473","Schmidt","1","RE","RE15",0.322580645,NA,0.322580645,0.322580645,0.322580645,NA,NA,0.322580645
"474","Schmidt","1","RE","RE16",1,NA,1,1,1,NA,NA,1
"475","Schmidt","1","RE","RE17",0.709677419,NA,0.709677419,0.709677419,0.709677419,NA,NA,0.709677419
"476","Schmidt","1","RE","RE18",0.848484849,NA,0.848484849,0.848484849,0.848484849,NA,NA,0.848484849
"477","Schmidt","1","RE","RE2",0.720930233,NA,0.720930233,0.720930233,0.720930233,NA,NA,0.720930233
"478","Schmidt","1","RE","RE3",0.375,NA,0.375,0.375,0.375,NA,NA,0.375
"479","Schmidt","1","RE","RE4",0.565217391,NA,0.565217391,0.565217391,0.565217391,NA,NA,0.565217391
"480","Schmidt","1","RE","RE5",0.666666667,NA,0.666666667,0.666666667,0.666666667,NA,NA,0.666666667
"481","Schmidt","1","RE","RE6",0.310344828,NA,0.310344828,0.310344828,0.310344828,NA,NA,0.310344828
"482","Schmidt","1","RE","RE7",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"483","Schmidt","1","RE","RE8",0.783783784,NA,0.783783784,0.783783784,0.783783784,NA,NA,0.783783784
"484","Schmidt","1","UM","UM13",0.92,NA,0.92,0.92,0.92,NA,NA,0.92
"485","Schmidt","1","UM","UM17",0.487179487,NA,0.487179487,0.487179487,0.487179487,NA,NA,0.487179487
"486","Schmidt","1","UM","UM18",0.731707317,NA,0.731707317,0.731707317,0.731707317,NA,NA,0.731707317
"487","Schmidt","1","UM","UM2",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"488","Schmidt","1","UM","UM20",0.818181818,NA,0.818181818,0.818181818,0.818181818,NA,NA,0.818181818
"489","Schmidt","1","UM","UM21",0.916666667,NA,0.916666667,0.916666667,0.916666667,NA,NA,0.916666667
"490","Schmidt","1","UM","UM22",0.477272727,NA,0.477272727,0.477272727,0.477272727,NA,NA,0.477272727
"491","Schmidt","1","UM","UM23",0.612903226,NA,0.612903226,0.612903226,0.612903226,NA,NA,0.612903226
"492","Schmidt","1","UM","UM25",0.433333333,NA,0.433333333,0.433333333,0.433333333,NA,NA,0.433333333
"493","Schmidt","1","UM","UM29",0.772727273,NA,0.772727273,0.772727273,0.772727273,NA,NA,0.772727273
"494","Schmidt","1","UM","UM4",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"495","Schmidt","1","UM","UM5",0.884615385,NA,0.884615385,0.884615385,0.884615385,NA,NA,0.884615385
"496","Schmidt","1","UM","UM7",0.647058824,NA,0.647058824,0.647058824,0.647058824,NA,NA,0.647058824
"497","Schmidt","1","UM","UM9",0.547619048,NA,0.547619048,0.547619048,0.547619048,NA,NA,0.547619048
"498","Schmidt","1","VA","VA1",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"499","Schmidt","1","VA","VA11",0.523809524,NA,0.523809524,0.523809524,0.523809524,NA,NA,0.523809524
"500","Schmidt","1","VA","VA15",0.620689655,NA,0.620689655,0.620689655,0.620689655,NA,NA,0.620689655
"501","Schmidt","1","VA","VA18",1,NA,1,1,1,NA,NA,1
"502","Schmidt","1","VA","VA22",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"503","Schmidt","1","VA","VA26",0.625,NA,0.625,0.625,0.625,NA,NA,0.625
"504","Schmidt","1","VA","VA30",0.387096774,NA,0.387096774,0.387096774,0.387096774,NA,NA,0.387096774
"505","Schmidt","1","VA","VA34",0.793103448,NA,0.793103448,0.793103448,0.793103448,NA,NA,0.793103448
"506","Schmidt","1","VA","VA35",0.511627907,NA,0.511627907,0.511627907,0.511627907,NA,NA,0.511627907
"507","Schmidt","1","VA","VA44",0.333333333,NA,0.333333333,0.333333333,0.333333333,NA,NA,0.333333333
"508","Schmidt","1","VA","VA46",0.673913044,NA,0.673913044,0.673913044,0.673913044,NA,NA,0.673913044
"509","Schmidt","1","VA","VA47",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"510","Schmidt","1","VA","VA48",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"511","Schmidt","1","VA","VA55",0.604651163,NA,0.604651163,0.604651163,0.604651163,NA,NA,0.604651163
"512","Schmidt","1","VA","VA57",0.904761905,NA,0.904761905,0.904761905,0.904761905,NA,NA,0.904761905
"513","Schmidt","1","VA","VA6",0.285714286,NA,0.285714286,0.285714286,0.285714286,NA,NA,0.285714286
"514","Schmidt","1","VA","VA66",0.785714286,NA,0.785714286,0.785714286,0.785714286,NA,NA,0.785714286
"515","Schmidt","1","VA","VA67",0.361702128,NA,0.361702128,0.361702128,0.361702128,NA,NA,0.361702128
"516","Schmidt","1","VA","VA71",0.368421053,NA,0.368421053,0.368421053,0.368421053,NA,NA,0.368421053
"517","Schmidt","1","VA","VA9",0.794871795,NA,0.794871795,0.794871795,0.794871795,NA,NA,0.794871795
"518","Schmidt","1","YE","YE11",0.227272727,NA,0.227272727,0.227272727,0.227272727,NA,NA,0.227272727
"519","Schmidt","1","YE","YE13",0.583333333,NA,0.583333333,0.583333333,0.583333333,NA,NA,0.583333333
"520","Schmidt","1","YE","YE14",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"521","Schmidt","1","YE","YE15",0.411764706,NA,0.411764706,0.411764706,0.411764706,NA,NA,0.411764706
"522","Schmidt","1","YE","YE19",0.285714286,NA,0.285714286,0.285714286,0.285714286,NA,NA,0.285714286
"523","Schmidt","1","YE","YE20",1,NA,1,1,1,NA,NA,1
"524","Schmidt","1","YE","YE21",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"525","Schmidt","1","YE","YE22",0.722222222,NA,0.722222222,0.722222222,0.722222222,NA,NA,0.722222222
"526","Schmidt","1","YE","YE23",0.37037037,NA,0.37037037,0.37037037,0.37037037,NA,NA,0.37037037
"527","Schmidt","1","YE","YE24",0.727272727,NA,0.727272727,0.727272727,0.727272727,NA,NA,0.727272727
"528","Schmidt","1","YE","YE26",0.34,NA,0.34,0.34,0.34,NA,NA,0.34
"529","Schmidt","1","YE","YE27",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"530","Schmidt","1","YE","YE33",0.675,NA,0.675,0.675,0.675,NA,NA,0.675
"531","Schmidt","1","YE","YE40",0.611111111,NA,0.611111111,0.611111111,0.611111111,NA,NA,0.611111111
"532","Schmidt","1","YE","YE41",0.516129032,NA,0.516129032,0.516129032,0.516129032,NA,NA,0.516129032
"533","Schmidt","1","YE","YE48",0.6875,NA,0.6875,0.6875,0.6875,NA,NA,0.6875
"534","Schmidt","1","YE","YE49",0.464285714,NA,0.464285714,0.464285714,0.464285714,NA,NA,0.464285714
"535","Schmidt","1","YE","YE51",0.294117647,NA,0.294117647,0.294117647,0.294117647,NA,NA,0.294117647
"536","Schmidt","1","YE","YE69",0.605263158,NA,0.605263158,0.605263158,0.605263158,NA,NA,0.605263158
"537","Schmidt","1","YE","YE80",0.333333333,NA,0.333333333,0.333333333,0.333333333,NA,NA,0.333333333
"538","StamenkovicRadak","1","AK","AK1",0.593333333333333,0.0404145188432738,0.6,0.55,0.63,0.0233333333333333,0.0681143576010232,0.63
"539","StamenkovicRadak","1","AK","AK2",0.836666666666667,0.0602771377334171,0.83,0.78,0.9,0.0348010216963685,0.0720443877291838,0.78
"540","StamenkovicRadak","1","AK","AK3",0.556666666666667,0.102143689640297,0.6,0.44,0.63,0.0589726867098471,0.183491658036462,0.6
"541","StamenkovicRadak","1","AK","AK4",0.616666666666667,0.0288675134594813,0.6,0.6,0.65,0.0166666666666667,0.0468121839883481,0.6
"542","StamenkovicRadak","1","GI","GI1",0.54,0.0360555127546399,0.55,0.5,0.57,0.0208166599946613,0.0667694680641479,0.5
"543","StamenkovicRadak","1","GI","GI2",0.653333333333333,0.10785793124909,0.7,0.53,0.73,0.062271805640898,0.165088670279219,0.73
"544","StamenkovicRadak","1","GI","GI3",0.73,0.05,0.73,0.68,0.78,0.0288675134594813,0.0684931506849315,0.78
"545","StamenkovicRadak","1","GI","GI5",0.443333333333333,0.0115470053837925,0.45,0.43,0.45,0.00666666666666667,0.0260458768055471,0.45
"546","StamenkovicRadak","1","KA","KA1",0.576666666666667,0.0929157324317757,0.55,0.5,0.68,0.0536449231314369,0.161125547569553,0.55
"547","StamenkovicRadak","1","KA","KA2",0.81,0.135277492584687,0.8,0.68,0.95,0.0781024967590665,0.167009250104552,0.95
"548","StamenkovicRadak","1","KA","KA3",0.566666666666667,0.0152752523165194,0.57,0.55,0.58,0.00881917103688194,0.0269563276173872,0.58
"549","StamenkovicRadak","1","KA","KA5",0.703333333333333,0.0251661147842358,0.7,0.68,0.73,0.0145296631451356,0.0357812058543637,0.7
"550","StamenkovicRadak","1","KA","KA6",0.686666666666667,0.0513160143944688,0.7,0.63,0.73,0.0296273147243853,0.0747320597977701,0.7
"551","StamenkovicRadak","1","MA","MA3",0.643333333333333,0.0602771377334171,0.65,0.58,0.7,0.0348010216963685,0.0936950327462442,0.65
"552","StamenkovicRadak","1","MA","MA5",0.626666666666667,0.110151410945722,0.68,0.5,0.7,0.0635959467611297,0.175773528104876,0.68
"553","StamenkovicRadak","1","MA","MA9",0.593333333333333,0.136503968196288,0.53,0.5,0.75,0.0788106027835793,0.230062867746554,0.75
"554","StamenkovicRadak","1","MU","MU1",0.726666666666667,0.0251661147842359,0.73,0.7,0.75,0.0145296631451356,0.0346322680517007,0.7
"555","StamenkovicRadak","1","MU","MU2",0.72,0.0529150262212918,0.7,0.68,0.78,0.0305505046330389,0.0734930919740164,0.78
"556","StamenkovicRadak","1","MU","MU3",0.56,0.0173205080756887,0.55,0.55,0.58,0.00999999999999997,0.030929478706587,0.55
"557","StamenkovicRadak","1","MU","MU5",0.67,0.182482875908947,0.58,0.55,0.88,0.105356537528527,0.272362501356637,0.88
"558","StamenkovicRadak","1","RE","RE2",0.743333333333333,0.0602771377334171,0.75,0.68,0.8,0.0348010216963685,0.0810903198207405,0.68
"559","StamenkovicRadak","1","RE","RE3",0.636666666666667,0.125033328890074,0.58,0.55,0.78,0.0721880260923591,0.196387427576032,0.55
"560","StamenkovicRadak","1","RE","RE5",0.786666666666667,0.0404145188432738,0.78,0.75,0.83,0.0233333333333333,0.0513743883600938,0.75
"561","StamenkovicRadak","1","UM","UM2",0.706666666666667,0.0802080627701064,0.7,0.63,0.79,0.0463081466314994,0.113501975618075,0.79
"562","StamenkovicRadak","1","UM","UM5",0.833333333333333,0.0288675134594812,0.85,0.8,0.85,0.0166666666666666,0.0346410161513775,0.85
"563","StamenkovicRadak","1","UM","UM7",0.73,0.13228756555323,0.78,0.58,0.83,0.0763762615825973,0.181215843223602,0.78
"564","StamenkovicRadak","1","UM","UM9",0.59,0.121655250605964,0.53,0.51,0.73,0.0702376916856849,0.206195340010109,0.53
"565","StamenkovicRadak","1","VA","VA1",0.586666666666667,0.0750555349946514,0.63,0.5,0.63,0.0433333333333333,0.12793557101361,0.63
"566","StamenkovicRadak","1","VA","VA11",0.393333333333333,0.0513160143944689,0.38,0.35,0.45,0.0296273147243853,0.130464443375768,0.35
"567","StamenkovicRadak","1","VA","VA15",0.56,0.0793725393319377,0.53,0.5,0.65,0.0458257569495584,0.14173667737846,0.65
"568","StamenkovicRadak","1","VA","VA6",0.776666666666667,0.0642910050732864,0.75,0.73,0.85,0.0371184290855335,0.0827781181201112,0.73
"569","StamenkovicRadak","1","VA","VA9",0.56,0.0854400374531753,0.55,0.48,0.65,0.0493288286231625,0.152571495452099,0.48
"570","StamenkovicRadak","1","YE","YE11",0.343333333333333,0.0814452781524708,0.38,0.25,0.4,0.047022453265553,0.237219256754769,0.4
"571","StamenkovicRadak","1","YE","YE13",0.6,0.180277563773199,0.65,0.4,0.75,0.104083299973307,0.300462606288666,0.75
"572","StamenkovicRadak","1","YE","YE14",0.503333333333333,0.0251661147842359,0.5,0.48,0.53,0.0145296631451356,0.0499989035448395,0.48
"573","StamenkovicRadak","1","YE","YE15",0.596666666666667,0.0288675134594813,0.58,0.58,0.63,0.0166666666666667,0.048381307473991,0.58
"574","StamenkovicRadak","1","YE","YE19",0.67,0.0692820323027551,0.63,0.63,0.75,0.04,0.103406018362321,0.63
"575","StamenkovicRadak","2","AK","AK10",0.736666666666667,0.167729941672122,0.65,0.63,0.93,0.0968389269755597,0.227687703627314,0.63
"576","StamenkovicRadak","2","AK","AK12",0.82,0.121655250605964,0.88,0.68,0.9,0.0702376916856849,0.148360061714591,0.68
"577","StamenkovicRadak","2","AK","AK5",0.46,0.0173205080756888,0.45,0.45,0.48,0.00999999999999999,0.0376532784254103,0.45
"578","StamenkovicRadak","2","AK","AK6",0.62,0.0360555127546399,0.63,0.58,0.65,0.0208166599946613,0.0581540528300644,0.65
"579","StamenkovicRadak","2","AK","AK9",0.883333333333333,0.104083299973307,0.85,0.8,1,0.0600925212577332,0.117830150913177,0.85
"580","StamenkovicRadak","2","GI","GI11",0.686666666666667,0.0115470053837925,0.68,0.68,0.7,0.00666666666666664,0.0168160272579502,0.68
"581","StamenkovicRadak","2","GI","GI7",0.676666666666667,0.125033328890074,0.68,0.55,0.8,0.0721880260923591,0.184778318556759,0.68
"582","StamenkovicRadak","2","KA","KA10",0.74,0.135277492584687,0.73,0.61,0.88,0.0781024967590666,0.182807422411739,0.88
"583","StamenkovicRadak","2","KA","KA11",0.776666666666667,0.0929157324317757,0.75,0.7,0.88,0.0536449231314369,0.119633990255505,0.7
"584","StamenkovicRadak","2","KA","KA13",0.62,0.101488915650922,0.6,0.53,0.73,0.0585946527708231,0.163691799436971,0.6
"585","StamenkovicRadak","2","KA","KA7",0.476666666666667,0.0642910050732864,0.45,0.43,0.55,0.0371184290855335,0.134876234419482,0.55
"586","StamenkovicRadak","2","KA","KA9",0.613333333333333,0.0577350269189626,0.58,0.58,0.68,0.0333333333333334,0.094133196063526,0.58
"587","StamenkovicRadak","2","MA","MA12",0.563333333333333,0.0577350269189626,0.53,0.53,0.63,0.0333333333333333,0.102488213465614,0.53
"588","StamenkovicRadak","2","MA","MA13",0.58,0.13,0.65,0.43,0.66,0.0750555349946514,0.224137931034483,0.65
"589","StamenkovicRadak","2","MA","MA16",0.703333333333333,0.112398102000582,0.73,0.58,0.8,0.0648930744464393,0.159807727962913,0.73
"590","StamenkovicRadak","2","MA","MA20",0.53,0.05,0.53,0.48,0.58,0.0288675134594813,0.0943396226415094,0.48
"591","StamenkovicRadak","2","MA","MA23",0.513333333333333,0.0577350269189626,0.48,0.48,0.58,0.0333333333333333,0.112470831660317,0.48
"592","StamenkovicRadak","2","MU","MU10",0.766666666666667,0.118462370959446,0.83,0.63,0.84,0.0683942817622773,0.15451613603406,0.83
"593","StamenkovicRadak","2","MU","MU12",0.81,0.0360555127546399,0.8,0.78,0.85,0.0208166599946613,0.0445129787094319,0.8
"594","StamenkovicRadak","2","MU","MU6",0.81,0.0173205080756887,0.8,0.8,0.83,0.00999999999999997,0.0213833433033194,0.8
"595","StamenkovicRadak","2","MU","MU7",0.836666666666667,0.0115470053837925,0.83,0.83,0.85,0.00666666666666667,0.0138012016539353,0.83
"596","StamenkovicRadak","2","MU","MU9",0.553333333333333,0.132790561913614,0.63,0.4,0.63,0.0766666666666667,0.239982943217375,0.63
"597","StamenkovicRadak","2","RE","RE10",0.813333333333333,0.0709459888459759,0.8,0.75,0.89,0.0409606857581484,0.0872286748106261,0.75
"598","StamenkovicRadak","2","RE","RE12",0.426666666666667,0.0251661147842358,0.43,0.4,0.45,0.0145296631451356,0.0589830815255527,0.45
"599","StamenkovicRadak","2","RE","RE13",0.503333333333333,0.0251661147842359,0.5,0.48,0.53,0.0145296631451356,0.0499989035448395,0.5
"600","StamenkovicRadak","2","RE","RE16",0.763333333333333,0.0288675134594813,0.78,0.73,0.78,0.0166666666666667,0.0378177032220279,0.78
"601","StamenkovicRadak","2","UM","UM17",0.51,0.06557438524302,0.5,0.45,0.58,0.0378593889720018,0.128577225966706,0.45
"602","StamenkovicRadak","2","UM","UM18",0.346666666666667,0.179536440126603,0.28,0.21,0.55,0.103655412036441,0.517893577288278,0.28
"603","StamenkovicRadak","2","UM","UM20",0.22,0.135277492584687,0.23,0.08,0.35,0.0781024967590666,0.614897693566758,0.08
"604","StamenkovicRadak","2","UM","UM21",0.516666666666667,0.225462487641145,0.5,0.3,0.75,0.130170827931778,0.436379008337699,0.3
"605","StamenkovicRadak","2","UM","UM23",0.47,0.0854400374531753,0.48,0.38,0.55,0.0493288286231625,0.18178731373016,0.55
"606","StamenkovicRadak","2","VA","VA18",0.503333333333333,0.0461880215351701,0.53,0.45,0.53,0.0266666666666667,0.0917642811957021,0.53
"607","StamenkovicRadak","2","VA","VA22",0.533333333333333,0.0288675134594813,0.55,0.5,0.55,0.0166666666666667,0.0541265877365275,0.55
"608","StamenkovicRadak","2","VA","VA30",0.72,0.0360555127546399,0.73,0.68,0.75,0.0208166599946613,0.0500771010481109,0.68
"609","StamenkovicRadak","2","VA","VA44",0.436666666666667,0.0513160143944688,0.45,0.38,0.48,0.0296273147243853,0.117517590216341,0.48
"610","StamenkovicRadak","2","YE","YE20",0.393333333333333,0.297713508819021,0.55,0.05,0.58,0.17188497445805,0.756898751234799,0.05
"611","StamenkovicRadak","2","YE","YE21",0.303333333333333,0.0251661147842358,0.3,0.28,0.33,0.0145296631451356,0.0829652135744038,0.28
"612","StamenkovicRadak","2","YE","YE22",0.503333333333333,0.166232768530556,0.48,0.35,0.68,0.0959745336592532,0.330263778537528,0.35
"613","StamenkovicRadak","2","YE","YE23",0.466666666666667,0.0763762615825973,0.45,0.4,0.55,0.0440958551844099,0.163663417676994,0.4
"614","StamenkovicRadak","2","YE","YE27",0.503333333333333,0.177857620959388,0.58,0.3,0.63,0.102686145338329,0.353359511839844,0.3
"615","StamenkovicRadak","3","AK","AK11",0.876666666666667,0.0461880215351701,0.85,0.85,0.93,0.0266666666666667,0.0526859561237682,0.85
"616","StamenkovicRadak","3","AK","AK15",0.52,0.121655250605964,0.58,0.38,0.6,0.0702376916856849,0.23395240501147,0.58
"617","StamenkovicRadak","3","AK","AK7",0.82,0.06557438524302,0.83,0.75,0.88,0.0378593889720018,0.0799687624914878,0.83
"618","StamenkovicRadak","3","AK","AK8",0.57,0.0529150262212918,0.55,0.53,0.63,0.0305505046330389,0.0928333793355996,0.63
"619","StamenkovicRadak","3","GI","GI10",0.57,0.0793725393319377,0.6,0.48,0.63,0.0458257569495584,0.1392500690034,0.48
"620","StamenkovicRadak","3","GI","GI12",0.463333333333333,0.0577350269189626,0.43,0.43,0.53,0.0333333333333333,0.124607971767545,0.43
"621","StamenkovicRadak","3","KA","KA14",0.686666666666667,0.100664459136943,0.7,0.58,0.78,0.0581186525805423,0.146598726898461,0.7
"622","StamenkovicRadak","3","KA","KA15",0.696666666666667,0.125830573921179,0.68,0.58,0.83,0.0726483157256779,0.180618048690688,0.58
"623","StamenkovicRadak","3","KA","KA16",0.713333333333333,0.0763762615825973,0.73,0.63,0.78,0.0440958551844099,0.10706952558308,0.63
"624","StamenkovicRadak","3","KA","KA17",0.51,0.0360555127546399,0.5,0.48,0.55,0.0208166599946613,0.0706970838326273,0.48
"625","StamenkovicRadak","3","KA","KA18",0.493333333333333,0.120968315410827,0.45,0.4,0.63,0.0698410894658565,0.245206044751676,0.45
"626","StamenkovicRadak","3","MA","MA18",0.32,0.103923048454133,0.38,0.2,0.38,0.06,0.324759526419165,0.38
"627","StamenkovicRadak","3","MA","MA19",0.656666666666667,0.28360771028541,0.8,0.33,0.84,0.163740987877535,0.431889914140219,0.84
"628","StamenkovicRadak","3","MA","MA21",0.716666666666667,0.0763762615825973,0.7,0.65,0.8,0.0440958551844099,0.106571527789671,0.7
"629","StamenkovicRadak","3","MA","MA26",0.363333333333333,0.115470053837925,0.43,0.23,0.43,0.0666666666666667,0.317807487627317,0.43
"630","StamenkovicRadak","3","MA","MA28",0.203333333333333,0.0251661147842358,0.2,0.18,0.23,0.0145296631451356,0.123767777627389,0.23
"631","StamenkovicRadak","3","MU","MU11",0.41,0.155884572681199,0.5,0.23,0.5,0.09,0.380206274832193,0.5
"632","StamenkovicRadak","3","MU","MU13",0.766666666666667,0.104083299973307,0.8,0.65,0.85,0.0600925212577332,0.135760826052139,0.65
"633","StamenkovicRadak","3","MU","MU14",0.686666666666667,0.0404145188432738,0.68,0.65,0.73,0.0233333333333333,0.0588560954028259,0.73
"634","StamenkovicRadak","3","MU","MU15",0.77,0.103923048454133,0.83,0.65,0.83,0.06,0.13496499799238,0.83
"635","StamenkovicRadak","3","MU","MU8",0.41,0.0173205080756888,0.4,0.4,0.43,0.00999999999999999,0.0422451416480214,0.4
"636","StamenkovicRadak","3","RE","RE11",0.586666666666667,0.0513160143944688,0.6,0.53,0.63,0.0296273147243853,0.087470479081481,0.63
"637","StamenkovicRadak","3","RE","RE15",0.603333333333333,0.0680685928555405,0.58,0.55,0.68,0.0392994204085053,0.112820872136255,0.68
"638","StamenkovicRadak","3","RE","RE17",0.5,0.1,0.5,0.4,0.6,0.0577350269189626,0.2,0.5
"639","StamenkovicRadak","3","RE","RE18",0.5,0.13228756555323,0.45,0.4,0.65,0.0763762615825973,0.264575131106459,0.45
"640","StamenkovicRadak","3","RE","RE8",0.586666666666667,0.140118997046558,0.58,0.45,0.73,0.0808977406634106,0.238839199511178,0.58
"641","StamenkovicRadak","3","UM","UM13",0.476666666666667,0.0750555349946514,0.48,0.4,0.55,0.0433333333333333,0.157459164324443,0.55
"642","StamenkovicRadak","3","UM","UM22",0.526666666666667,0.0750555349946513,0.53,0.45,0.6,0.0433333333333333,0.142510509483515,0.53
"643","StamenkovicRadak","3","UM","UM25",0.77,0.0529150262212918,0.75,0.73,0.83,0.0305505046330389,0.0687208132744049,0.75
"644","StamenkovicRadak","3","UM","UM26",0.683333333333333,0.104083299973307,0.65,0.6,0.8,0.0600925212577332,0.15231702435118,0.65
"645","StamenkovicRadak","3","UM","UM28",0.493333333333333,0.0404145188432738,0.5,0.45,0.53,0.0233333333333333,0.0819213219796091,0.45
"646","StamenkovicRadak","3","VA","VA34",0.663333333333333,0.0709459888459759,0.65,0.6,0.74,0.0409606857581484,0.106953752029109,0.74
"647","StamenkovicRadak","3","VA","VA35",0.413333333333333,0.173877351409933,0.35,0.28,0.61,0.100388135642504,0.420671011475644,0.61
"648","StamenkovicRadak","3","VA","VA47",0.246666666666667,0.0763762615825973,0.23,0.18,0.33,0.0440958551844099,0.309633492902422,0.23
"649","StamenkovicRadak","3","VA","VA48",0.653333333333333,0.0642910050732864,0.68,0.58,0.7,0.0371184290855335,0.0984045996019689,0.58
"650","StamenkovicRadak","3","YE","YE24",0.343333333333333,0.0513160143944689,0.33,0.3,0.4,0.0296273147243853,0.14946411959554,0.3
"651","StamenkovicRadak","3","YE","YE33",0.303333333333333,0.21594752448994,0.28,0.1,0.53,0.1246773613951,0.711914915900902,0.53
"652","StamenkovicRadak","3","YE","YE40",0.58,0,0.58,0.58,0.58,0,0,0.58
"653","StamenkovicRadak","3","YE","YE41",0.436666666666667,0.177857620959388,0.4,0.28,0.63,0.102686145338329,0.407307528914629,0.4
"654","StamenkovicRadak","3","YE","YE48",0.63,0.117898261225516,0.66,0.5,0.73,0.0680685928555405,0.187140097183359,0.5
"655","StamenkovicRadak","4","AK","AK16",0.96,0.0529150262212918,0.98,0.9,1,0.0305505046330389,0.0551198189805123,1
"656","StamenkovicRadak","4","AK","AK17",0.693333333333333,0.0750555349946514,0.65,0.65,0.78,0.0433333333333333,0.108253175473055,0.65
"657","StamenkovicRadak","4","AK","AK18",0.48,0.217944947177034,0.58,0.23,0.63,0.125830573921179,0.454051973285487,0.23
