"Supervisor.PI","Diet","Batch","Population","Line","Sex","ReplicateVialOld","ReplicateVial","Individual","TimeDeath_min","Censor","Country","Latitude","Longitude","Altitude"
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",1,30,0,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",2,270,0,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",3,270,0,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",4,390,0,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",5,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",6,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",7,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",8,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",9,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",10,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",11,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",12,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",13,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",14,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",1,"Vieira_6_AK13_F_1",15,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",1,330,0,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",2,360,0,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",3,390,0,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",4,390,0,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",5,390,0,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",6,420,0,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",7,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",8,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",9,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",10,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",11,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",12,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",13,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",14,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",15,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",16,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",2,"Vieira_6_AK13_F_2",17,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",1,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",2,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",3,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",4,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",5,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",6,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",7,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",8,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",9,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",10,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",11,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",12,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",13,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",14,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",15,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",16,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",17,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",18,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",19,420,1,"Finland",61.1,23.52,88
"Vieira","S",6,"AK","AK13","F",3,"Vieira_6_AK13_F_3",20,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",1,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",2,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",3,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",4,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",5,420,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",6,420,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",7,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",8,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",9,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",10,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",11,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",12,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",13,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",14,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",15,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",16,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",17,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",1,"Vieira_4_AK14_F_1",18,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",1,330,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",2,330,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",3,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",4,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",5,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",6,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",7,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",8,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",9,420,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",10,420,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",11,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",12,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",13,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",14,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",15,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",16,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",17,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",18,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",2,"Vieira_4_AK14_F_2",19,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",1,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",2,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",3,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",4,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",5,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",6,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",7,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",8,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",9,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",10,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",11,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",12,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",13,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",14,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",15,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",16,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",17,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",18,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",19,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK14","F",3,"Vieira_4_AK14_F_3",20,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",1,270,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",2,270,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",3,300,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",4,300,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",5,300,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",6,300,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",7,300,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",8,330,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",9,330,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",10,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",11,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",12,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",13,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",14,420,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",15,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",16,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",1,"Vieira_4_AK15_F_1",17,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",1,300,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",2,300,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",3,330,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",4,330,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",5,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",6,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",7,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",8,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",9,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",10,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",11,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",12,360,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",13,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",14,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",15,390,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",16,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",17,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",18,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",19,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",2,"Vieira_4_AK15_F_2",20,420,1,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",1,210,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",2,210,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",3,210,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",4,210,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",5,210,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",6,210,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",7,240,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",8,240,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",9,240,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",10,240,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",11,240,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",12,240,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",13,240,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",14,240,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",15,270,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",16,270,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",17,270,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",18,300,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK15","F",3,"Vieira_4_AK15_F_3",19,300,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",1,30,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",2,300,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",3,330,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",4,330,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",5,390,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",6,390,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",7,390,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",8,390,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",9,420,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",10,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",11,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",12,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",13,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",14,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",15,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",16,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",17,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",1,"Vieira_14_AK16_F_1",18,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",1,330,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",2,330,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",3,390,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",4,420,0,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",5,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",6,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",7,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",8,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",9,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",10,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",11,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",12,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",13,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",14,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",15,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",16,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",17,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",2,"Vieira_14_AK16_F_2",18,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",1,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",2,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",3,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",4,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",5,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",6,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",7,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",8,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",9,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",10,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",11,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",12,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",13,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",14,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",15,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",16,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",17,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",18,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",19,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK16","F",3,"Vieira_14_AK16_F_3",20,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",1,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",2,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",3,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",4,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",5,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",6,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",7,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",8,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",9,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",10,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",11,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",12,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",13,420,1,"Finland",61.1,23.52,88
"Vieira","S",14,"AK","AK17","F",1,"Vieira_14_AK17_F_1",14,420,1,"Finland",61.1,23.52,88
