Supervisor.PI,Diet,Batch,Population,Line,ReplicateVialOld,ReplicateVial,ProportionEggtoAdultSurvival,Country,Latitude,Longitude,Altitude
StamenkovicRadak,NS,1,YE,YE15,2,StamenkovicRadak_1_YE15_2,0.58,Turkey,40.231,32.26,680
StamenkovicRadak,NS,1,YE,YE15,3,StamenkovicRadak_1_YE15_3,0.58,Turkey,40.231,32.26,680
StamenkovicRadak,NS,1,YE,YE19,1,StamenkovicRadak_1_YE19_1,0.63,Turkey,40.231,32.26,680
StamenkovicRadak,NS,1,YE,YE19,2,StamenkovicRadak_1_YE19_2,0.63,Turkey,40.231,32.26,680
StamenkovicRadak,NS,1,YE,YE19,3,StamenkovicRadak_1_YE19_3,0.75,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,AK,AK10,1,StamenkovicRadak_2_AK10_1,0.63,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK10,2,StamenkovicRadak_2_AK10_2,0.65,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK10,3,StamenkovicRadak_2_AK10_3,0.93,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK12,1,StamenkovicRadak_2_AK12_1,0.68,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK12,2,StamenkovicRadak_2_AK12_2,0.9,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK12,3,StamenkovicRadak_2_AK12_3,0.88,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK5,1,StamenkovicRadak_2_AK5_1,0.45,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK5,2,StamenkovicRadak_2_AK5_2,0.45,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK5,3,StamenkovicRadak_2_AK5_3,0.48,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK6,1,StamenkovicRadak_2_AK6_1,0.65,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK6,2,StamenkovicRadak_2_AK6_2,0.58,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK6,3,StamenkovicRadak_2_AK6_3,0.63,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK9,1,StamenkovicRadak_2_AK9_1,0.85,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK9,2,StamenkovicRadak_2_AK9_2,1,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,AK,AK9,3,StamenkovicRadak_2_AK9_3,0.8,Finland,61.1,23.52,88
StamenkovicRadak,NS,2,GI,GI11,1,StamenkovicRadak_2_GI11_1,0.7,Spain,41.618,0.62,173
StamenkovicRadak,NS,2,GI,GI11,2,StamenkovicRadak_2_GI11_2,0.68,Spain,41.618,0.62,173
StamenkovicRadak,NS,2,GI,GI11,3,StamenkovicRadak_2_GI11_3,0.68,Spain,41.618,0.62,173
StamenkovicRadak,NS,2,GI,GI7,1,StamenkovicRadak_2_GI7_1,0.68,Spain,41.618,0.62,173
StamenkovicRadak,NS,2,GI,GI7,2,StamenkovicRadak_2_GI7_2,0.55,Spain,41.618,0.62,173
StamenkovicRadak,NS,2,GI,GI7,3,StamenkovicRadak_2_GI7_3,0.8,Spain,41.618,0.62,173
StamenkovicRadak,NS,2,KA,KA10,1,StamenkovicRadak_2_KA10_1,0.88,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA10,2,StamenkovicRadak_2_KA10_2,0.73,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA10,3,StamenkovicRadak_2_KA10_3,0.61,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA11,1,StamenkovicRadak_2_KA11_1,0.7,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA11,2,StamenkovicRadak_2_KA11_2,0.75,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA11,3,StamenkovicRadak_2_KA11_3,0.88,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA13,1,StamenkovicRadak_2_KA13_1,0.6,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA13,2,StamenkovicRadak_2_KA13_2,0.73,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA13,3,StamenkovicRadak_2_KA13_3,0.53,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA7,1,StamenkovicRadak_2_KA7_1,0.55,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA7,2,StamenkovicRadak_2_KA7_2,0.45,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA7,3,StamenkovicRadak_2_KA7_3,0.43,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA9,1,StamenkovicRadak_2_KA9_1,0.68,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA9,2,StamenkovicRadak_2_KA9_2,0.58,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,KA,KA9,3,StamenkovicRadak_2_KA9_3,0.58,Denmark,55.945,10.213,15
StamenkovicRadak,NS,2,MA,MA12,1,StamenkovicRadak_2_MA12_1,0.53,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA12,2,StamenkovicRadak_2_MA12_2,0.53,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA12,3,StamenkovicRadak_2_MA12_3,0.63,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA13,1,StamenkovicRadak_2_MA13_1,0.65,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA13,2,StamenkovicRadak_2_MA13_2,0.66,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA13,3,StamenkovicRadak_2_MA13_3,0.43,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA16,1,StamenkovicRadak_2_MA16_1,0.73,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA16,2,StamenkovicRadak_2_MA16_2,0.58,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA16,3,StamenkovicRadak_2_MA16_3,0.8,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA20,1,StamenkovicRadak_2_MA20_1,0.48,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA20,2,StamenkovicRadak_2_MA20_2,0.53,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA20,3,StamenkovicRadak_2_MA20_3,0.58,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA23,1,StamenkovicRadak_2_MA23_1,0.48,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA23,2,StamenkovicRadak_2_MA23_2,0.58,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MA,MA23,3,StamenkovicRadak_2_MA23_3,0.48,Austria,48.375,15.56,572
StamenkovicRadak,NS,2,MU,MU10,1,StamenkovicRadak_2_MU10_1,0.83,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU10,2,StamenkovicRadak_2_MU10_2,0.84,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU10,3,StamenkovicRadak_2_MU10_3,0.63,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU12,1,StamenkovicRadak_2_MU12_1,0.8,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU12,2,StamenkovicRadak_2_MU12_2,0.78,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU12,3,StamenkovicRadak_2_MU12_3,0.85,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU6,1,StamenkovicRadak_2_MU6_1,0.8,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU6,2,StamenkovicRadak_2_MU6_2,0.83,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU6,3,StamenkovicRadak_2_MU6_3,0.8,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU7,1,StamenkovicRadak_2_MU7_1,0.83,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU7,2,StamenkovicRadak_2_MU7_2,0.85,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU7,3,StamenkovicRadak_2_MU7_3,0.83,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU9,1,StamenkovicRadak_2_MU9_1,0.63,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU9,2,StamenkovicRadak_2_MU9_2,0.63,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,MU,MU9,3,StamenkovicRadak_2_MU9_3,0.4,Germany,48.18,11.61,520
StamenkovicRadak,NS,2,RE,RE10,1,StamenkovicRadak_2_RE10_1,0.75,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,2,RE,RE10,2,StamenkovicRadak_2_RE10_2,0.89,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,2,RE,RE10,3,StamenkovicRadak_2_RE10_3,0.8,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,2,RE,RE12,1,StamenkovicRadak_2_RE12_1,0.45,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,2,RE,RE12,2,StamenkovicRadak_2_RE12_2,0.43,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,2,RE,RE12,3,StamenkovicRadak_2_RE12_3,0.4,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,2,RE,RE13,1,StamenkovicRadak_2_RE13_1,0.5,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,2,RE,RE13,2,StamenkovicRadak_2_RE13_2,0.48,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,2,RE,RE13,3,StamenkovicRadak_2_RE13_3,0.53,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,2,RE,RE16,1,StamenkovicRadak_2_RE16_1,0.73,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,2,RE,RE16,2,StamenkovicRadak_2_RE16_2,0.78,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,2,RE,RE16,3,StamenkovicRadak_2_RE16_3,0.78,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,2,UM,UM17,1,StamenkovicRadak_2_UM17_1,0.45,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM17,2,StamenkovicRadak_2_UM17_2,0.5,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM17,3,StamenkovicRadak_2_UM17_3,0.58,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM18,1,StamenkovicRadak_2_UM18_1,0.28,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM18,2,StamenkovicRadak_2_UM18_2,0.21,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM18,3,StamenkovicRadak_2_UM18_3,0.55,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM20,1,StamenkovicRadak_2_UM20_1,0.08,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM20,2,StamenkovicRadak_2_UM20_2,0.35,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM20,3,StamenkovicRadak_2_UM20_3,0.23,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM21,1,StamenkovicRadak_2_UM21_1,0.3,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM21,2,StamenkovicRadak_2_UM21_2,0.5,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM21,3,StamenkovicRadak_2_UM21_3,0.75,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM23,1,StamenkovicRadak_2_UM23_1,0.55,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM23,2,StamenkovicRadak_2_UM23_2,0.38,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,UM,UM23,3,StamenkovicRadak_2_UM23_3,0.48,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,2,VA,VA18,1,StamenkovicRadak_2_VA18_1,0.53,Russia,57.979,33.244,217
StamenkovicRadak,NS,2,VA,VA18,2,StamenkovicRadak_2_VA18_2,0.45,Russia,57.979,33.244,217
StamenkovicRadak,NS,2,VA,VA18,3,StamenkovicRadak_2_VA18_3,0.53,Russia,57.979,33.244,217
StamenkovicRadak,NS,2,VA,VA22,1,StamenkovicRadak_2_VA22_1,0.5,Russia,57.979,33.244,217
StamenkovicRadak,NS,2,VA,VA22,2,StamenkovicRadak_2_VA22_2,0.55,Russia,57.979,33.244,217
StamenkovicRadak,NS,2,VA,VA22,3,StamenkovicRadak_2_VA22_3,0.55,Russia,57.979,33.244,217
StamenkovicRadak,NS,2,VA,VA30,1,StamenkovicRadak_2_VA30_1,0.68,Russia,57.979,33.244,217
StamenkovicRadak,NS,2,VA,VA30,2,StamenkovicRadak_2_VA30_2,0.73,Russia,57.979,33.244,217
StamenkovicRadak,NS,2,VA,VA30,3,StamenkovicRadak_2_VA30_3,0.75,Russia,57.979,33.244,217
StamenkovicRadak,NS,2,VA,VA44,1,StamenkovicRadak_2_VA44_1,0.48,Russia,57.979,33.244,217
StamenkovicRadak,NS,2,VA,VA44,2,StamenkovicRadak_2_VA44_2,0.38,Russia,57.979,33.244,217
StamenkovicRadak,NS,2,VA,VA44,3,StamenkovicRadak_2_VA44_3,0.45,Russia,57.979,33.244,217
StamenkovicRadak,NS,2,YE,YE20,1,StamenkovicRadak_2_YE20_1,0.05,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE20,2,StamenkovicRadak_2_YE20_2,0.58,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE20,3,StamenkovicRadak_2_YE20_3,0.55,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE21,1,StamenkovicRadak_2_YE21_1,0.28,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE21,2,StamenkovicRadak_2_YE21_2,0.3,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE21,3,StamenkovicRadak_2_YE21_3,0.33,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE22,1,StamenkovicRadak_2_YE22_1,0.35,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE22,2,StamenkovicRadak_2_YE22_2,0.68,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE22,3,StamenkovicRadak_2_YE22_3,0.48,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE23,1,StamenkovicRadak_2_YE23_1,0.4,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE23,2,StamenkovicRadak_2_YE23_2,0.55,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE23,3,StamenkovicRadak_2_YE23_3,0.45,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE27,1,StamenkovicRadak_2_YE27_1,0.3,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE27,2,StamenkovicRadak_2_YE27_2,0.58,Turkey,40.231,32.26,680
StamenkovicRadak,NS,2,YE,YE27,3,StamenkovicRadak_2_YE27_3,0.63,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,AK,AK11,1,StamenkovicRadak_3_AK11_1,0.93,Finland,61.1,23.52,88
StamenkovicRadak,NS,3,AK,AK11,2,StamenkovicRadak_3_AK11_2,0.85,Finland,61.1,23.52,88
StamenkovicRadak,NS,3,AK,AK11,3,StamenkovicRadak_3_AK11_3,0.85,Finland,61.1,23.52,88
StamenkovicRadak,NS,3,AK,AK15,1,StamenkovicRadak_3_AK15_1,0.58,Finland,61.1,23.52,88
StamenkovicRadak,NS,3,AK,AK15,2,StamenkovicRadak_3_AK15_2,0.38,Finland,61.1,23.52,88
StamenkovicRadak,NS,3,AK,AK15,3,StamenkovicRadak_3_AK15_3,0.6,Finland,61.1,23.52,88
StamenkovicRadak,NS,3,AK,AK7,1,StamenkovicRadak_3_AK7_1,0.83,Finland,61.1,23.52,88
StamenkovicRadak,NS,3,AK,AK7,2,StamenkovicRadak_3_AK7_2,0.88,Finland,61.1,23.52,88
StamenkovicRadak,NS,3,AK,AK7,3,StamenkovicRadak_3_AK7_3,0.75,Finland,61.1,23.52,88
StamenkovicRadak,NS,3,AK,AK8,1,StamenkovicRadak_3_AK8_1,0.63,Finland,61.1,23.52,88
StamenkovicRadak,NS,3,AK,AK8,2,StamenkovicRadak_3_AK8_2,0.53,Finland,61.1,23.52,88
StamenkovicRadak,NS,3,AK,AK8,3,StamenkovicRadak_3_AK8_3,0.55,Finland,61.1,23.52,88
StamenkovicRadak,NS,3,GI,GI10,1,StamenkovicRadak_3_GI10_1,0.48,Spain,41.618,0.62,173
StamenkovicRadak,NS,3,GI,GI10,2,StamenkovicRadak_3_GI10_2,0.6,Spain,41.618,0.62,173
StamenkovicRadak,NS,3,GI,GI10,3,StamenkovicRadak_3_GI10_3,0.63,Spain,41.618,0.62,173
StamenkovicRadak,NS,3,GI,GI12,1,StamenkovicRadak_3_GI12_1,0.43,Spain,41.618,0.62,173
StamenkovicRadak,NS,3,GI,GI12,2,StamenkovicRadak_3_GI12_2,0.43,Spain,41.618,0.62,173
StamenkovicRadak,NS,3,GI,GI12,3,StamenkovicRadak_3_GI12_3,0.53,Spain,41.618,0.62,173
StamenkovicRadak,NS,3,KA,KA14,1,StamenkovicRadak_3_KA14_1,0.7,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA14,2,StamenkovicRadak_3_KA14_2,0.58,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA14,3,StamenkovicRadak_3_KA14_3,0.78,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA15,1,StamenkovicRadak_3_KA15_1,0.58,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA15,2,StamenkovicRadak_3_KA15_2,0.83,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA15,3,StamenkovicRadak_3_KA15_3,0.68,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA16,1,StamenkovicRadak_3_KA16_1,0.63,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA16,2,StamenkovicRadak_3_KA16_2,0.73,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA16,3,StamenkovicRadak_3_KA16_3,0.78,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA17,1,StamenkovicRadak_3_KA17_1,0.48,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA17,2,StamenkovicRadak_3_KA17_2,0.5,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA17,3,StamenkovicRadak_3_KA17_3,0.55,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA18,1,StamenkovicRadak_3_KA18_1,0.45,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA18,2,StamenkovicRadak_3_KA18_2,0.4,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,KA,KA18,3,StamenkovicRadak_3_KA18_3,0.63,Denmark,55.945,10.213,15
StamenkovicRadak,NS,3,MA,MA18,1,StamenkovicRadak_3_MA18_1,0.38,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA18,2,StamenkovicRadak_3_MA18_2,0.38,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA18,3,StamenkovicRadak_3_MA18_3,0.2,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA19,1,StamenkovicRadak_3_MA19_1,0.84,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA19,2,StamenkovicRadak_3_MA19_2,0.8,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA19,3,StamenkovicRadak_3_MA19_3,0.33,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA21,1,StamenkovicRadak_3_MA21_1,0.7,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA21,2,StamenkovicRadak_3_MA21_2,0.65,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA21,3,StamenkovicRadak_3_MA21_3,0.8,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA26,1,StamenkovicRadak_3_MA26_1,0.23,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA26,2,StamenkovicRadak_3_MA26_2,0.43,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA26,3,StamenkovicRadak_3_MA26_3,0.43,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA28,1,StamenkovicRadak_3_MA28_1,0.23,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA28,2,StamenkovicRadak_3_MA28_2,0.18,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MA,MA28,3,StamenkovicRadak_3_MA28_3,0.2,Austria,48.375,15.56,572
StamenkovicRadak,NS,3,MU,MU11,1,StamenkovicRadak_3_MU11_1,0.5,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU11,2,StamenkovicRadak_3_MU11_2,0.5,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU11,3,StamenkovicRadak_3_MU11_3,0.23,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU13,1,StamenkovicRadak_3_MU13_1,0.65,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU13,2,StamenkovicRadak_3_MU13_2,0.85,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU13,3,StamenkovicRadak_3_MU13_3,0.8,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU14,1,StamenkovicRadak_3_MU14_1,0.73,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU14,2,StamenkovicRadak_3_MU14_2,0.65,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU14,3,StamenkovicRadak_3_MU14_3,0.68,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU15,1,StamenkovicRadak_3_MU15_1,0.65,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU15,2,StamenkovicRadak_3_MU15_2,0.83,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU15,3,StamenkovicRadak_3_MU15_3,0.83,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU8,1,StamenkovicRadak_3_MU8_1,0.4,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU8,2,StamenkovicRadak_3_MU8_2,0.43,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,MU,MU8,3,StamenkovicRadak_3_MU8_3,0.4,Germany,48.18,11.61,520
StamenkovicRadak,NS,3,RE,RE11,1,StamenkovicRadak_3_RE11_1,0.63,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE11,2,StamenkovicRadak_3_RE11_2,0.53,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE11,3,StamenkovicRadak_3_RE11_3,0.6,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE15,1,StamenkovicRadak_3_RE15_1,0.68,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE15,2,StamenkovicRadak_3_RE15_2,0.55,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE15,3,StamenkovicRadak_3_RE15_3,0.58,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE17,1,StamenkovicRadak_3_RE17_1,0.5,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE17,2,StamenkovicRadak_3_RE17_2,0.4,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE17,3,StamenkovicRadak_3_RE17_3,0.6,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE18,1,StamenkovicRadak_3_RE18_1,0.45,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE18,2,StamenkovicRadak_3_RE18_2,0.65,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE18,3,StamenkovicRadak_3_RE18_3,0.4,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE8,1,StamenkovicRadak_3_RE8_1,0.58,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE8,2,StamenkovicRadak_3_RE8_2,0.45,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,RE,RE8,3,StamenkovicRadak_3_RE8_3,0.73,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,3,UM,UM13,1,StamenkovicRadak_3_UM13_1,0.55,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM13,2,StamenkovicRadak_3_UM13_2,0.48,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM13,3,StamenkovicRadak_3_UM13_3,0.4,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM22,1,StamenkovicRadak_3_UM22_1,0.53,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM22,2,StamenkovicRadak_3_UM22_2,0.45,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM22,3,StamenkovicRadak_3_UM22_3,0.6,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM25,1,StamenkovicRadak_3_UM25_1,0.75,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM25,2,StamenkovicRadak_3_UM25_2,0.83,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM25,3,StamenkovicRadak_3_UM25_3,0.73,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM26,1,StamenkovicRadak_3_UM26_1,0.65,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM26,2,StamenkovicRadak_3_UM26_2,0.8,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM26,3,StamenkovicRadak_3_UM26_3,0.6,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM28,1,StamenkovicRadak_3_UM28_1,0.45,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM28,2,StamenkovicRadak_3_UM28_2,0.5,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,UM,UM28,3,StamenkovicRadak_3_UM28_3,0.53,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,3,VA,VA34,1,StamenkovicRadak_3_VA34_1,0.74,Russia,57.979,33.244,217
StamenkovicRadak,NS,3,VA,VA34,2,StamenkovicRadak_3_VA34_2,0.6,Russia,57.979,33.244,217
StamenkovicRadak,NS,3,VA,VA34,3,StamenkovicRadak_3_VA34_3,0.65,Russia,57.979,33.244,217
StamenkovicRadak,NS,3,VA,VA35,1,StamenkovicRadak_3_VA35_1,0.61,Russia,57.979,33.244,217
StamenkovicRadak,NS,3,VA,VA35,2,StamenkovicRadak_3_VA35_2,0.35,Russia,57.979,33.244,217
StamenkovicRadak,NS,3,VA,VA35,3,StamenkovicRadak_3_VA35_3,0.28,Russia,57.979,33.244,217
StamenkovicRadak,NS,3,VA,VA47,1,StamenkovicRadak_3_VA47_1,0.23,Russia,57.979,33.244,217
StamenkovicRadak,NS,3,VA,VA47,2,StamenkovicRadak_3_VA47_2,0.18,Russia,57.979,33.244,217
StamenkovicRadak,NS,3,VA,VA47,3,StamenkovicRadak_3_VA47_3,0.33,Russia,57.979,33.244,217
StamenkovicRadak,NS,3,VA,VA48,1,StamenkovicRadak_3_VA48_1,0.58,Russia,57.979,33.244,217
StamenkovicRadak,NS,3,VA,VA48,2,StamenkovicRadak_3_VA48_2,0.7,Russia,57.979,33.244,217
