Supervisor.PI,Diet,Batch,Population,Sex,Individual,Censor,LSM_AgeAtDeath_days,Country,Latitude,Longitude,Altitude
Parsch,NS,2,MA,M,132,0,77,Austria,48.375,15.56,572
Parsch,NS,2,MA,M,132,0,77,Austria,48.375,15.56,572
Parsch,NS,1,MU,M,179,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,179,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,179,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,257,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,179,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,179,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,30,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,98,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,238,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,269,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,298,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,269,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,269,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,269,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,198,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,198,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,223,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,198,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,198,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,198,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,198,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,213,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,259,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,259,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,27,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,282,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,27,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,298,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,298,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,298,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,335,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,335,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,102,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,102,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,144,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,218,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,218,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,218,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,144,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,49,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,49,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,83,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,112,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,112,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,239,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,271,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,213,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,213,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,251,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,32,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,170,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,200,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,200,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,170,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,200,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,200,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,44,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,44,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,58,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,58,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,58,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,139,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,288,0,77,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,95,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,193,0,77,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,287,0,77,Germany,48.18,11.61,520
Parsch,NS,1,RE,M,125,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,283,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,F,283,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,F,283,0,77,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,F,182,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,134,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,234,0,77,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,M,97,0,77,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,M,97,0,77,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,F,97,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,22,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,22,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,F,55,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,176,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,F,152,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,F,176,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,F,176,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,F,176,0,77,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,M,78,0,77,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,M,104,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,278,0,77,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,F,26,0,77,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,F,76,0,77,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,F,76,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,292,0,77,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,F,72,0,77,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,F,235,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,253,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,297,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,F,297,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,180,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,238,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,238,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,F,81,0,77,Portugal,41.15,-8.41,175
Parsch,NS,1,UM,M,181,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,181,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,273,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,300,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,F,181,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,F,181,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,F,300,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,38,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,100,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,100,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,F,100,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,187,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,187,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,F,187,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,149,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,5,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,202,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,34,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,63,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,241,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,194,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,194,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,11,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,F,11,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,307,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,F,228,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,F,316,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,163,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,163,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,305,1,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,40,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,310,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,40,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,40,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,286,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,325,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,147,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,23,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,F,14,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,181,0,77,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,181,0,77,Ukraine,48.753,30.206,214
Parsch,NS,1,VA,F,340,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,318,1,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,94,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,61,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,94,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,94,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,153,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,153,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,133,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,133,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,F,51,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,F,51,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,247,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,111,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,274,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,274,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,281,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,281,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,111,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,274,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,281,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,31,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,320,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,348,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,348,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,264,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,272,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,272,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,284,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,F,264,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,F,272,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,F,284,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,122,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,122,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,F,7,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,143,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,197,1,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,215,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,313,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,130,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,284,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,284,1,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,180,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,295,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,295,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,305,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,305,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,F,180,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,49,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,126,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,46,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,46,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,220,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,220,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,309,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,F,309,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,F,309,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,F,309,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,31,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,304,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,165,1,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,73,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,177,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,336,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,336,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,159,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,177,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,55,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,276,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,276,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,87,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,87,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,72,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,24,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,19,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,136,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,136,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,136,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,80,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,80,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,F,171,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,12,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,84,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,162,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,84,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,84,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,84,0,77,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,162,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,248,0,77,Russia,57.979,33.244,217
Parsch,NS,2,VA,M,315,0,77,Russia,57.979,33.244,217
Parsch,NS,1,YE,F,116,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,M,208,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,F,64,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,F,64,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,47,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,47,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,47,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,M,113,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,235,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,256,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,M,86,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,M,86,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,M,86,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,M,185,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,313,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,332,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,207,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,313,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,M,286,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,45,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,45,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,71,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,71,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,71,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,268,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,41,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,268,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,268,1,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,147,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,187,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,187,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,M,69,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,306,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,131,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,24,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,M,44,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,262,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,291,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,217,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,185,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,F,216,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,F,216,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,62,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,M,62,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,YE,F,342,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,M,246,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,F,246,0,77,Turkey,40.231,32.26,680
Parsch,NS,2,YE,F,246,0,77,Turkey,40.231,32.26,680
Parsch,NS,1,AK,M,363,0,78,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,363,0,78,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,364,0,78,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,364,0,78,Finland,61.1,23.52,88
Parsch,NS,1,MU,F,358,0,78,Germany,48.18,11.61,520
Parsch,NS,1,UM,M,354,0,78,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,F,354,0,78,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,F,360,0,78,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,F,362,0,78,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,355,0,78,Ukraine,48.753,30.206,214
Parsch,NS,1,AK,F,117,0,79,Finland,61.1,23.52,88
Parsch,NS,2,AK,M,221,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,74,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,201,0,79,Finland,61.1,23.52,88
Parsch,NS,2,AK,M,142,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,216,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,214,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,36,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,36,1,79,Finland,61.1,23.52,88
Parsch,NS,2,AK,F,2,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,M,250,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,250,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,M,248,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,331,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,M,2,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,2,1,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,141,0,79,Finland,61.1,23.52,88
Parsch,NS,2,AK,M,316,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,M,290,0,79,Finland,61.1,23.52,88
Parsch,NS,1,AK,F,188,0,79,Finland,61.1,23.52,88
Parsch,NS,1,GI,M,91,0,79,Spain,41.618,0.62,173
Parsch,NS,2,GI,M,218,0,79,Spain,41.618,0.62,173
Parsch,NS,1,GI,F,129,0,79,Spain,41.618,0.62,173
Parsch,NS,1,GI,M,302,0,79,Spain,41.618,0.62,173
Parsch,NS,2,GI,F,283,0,79,Spain,41.618,0.62,173
Parsch,NS,2,GI,M,89,0,79,Spain,41.618,0.62,173
Parsch,NS,1,GI,F,138,0,79,Spain,41.618,0.62,173
Parsch,NS,2,GI,M,138,0,79,Spain,41.618,0.62,173
Parsch,NS,2,GI,M,138,0,79,Spain,41.618,0.62,173
Parsch,NS,2,GI,F,306,0,79,Spain,41.618,0.62,173
Parsch,NS,1,KA,M,127,0,79,Denmark,55.945,10.213,15
Parsch,NS,1,KA,M,315,1,79,Denmark,55.945,10.213,15
Parsch,NS,1,KA,F,315,1,79,Denmark,55.945,10.213,15
Parsch,NS,2,KA,M,95,0,79,Denmark,55.945,10.213,15
Parsch,NS,2,KA,M,95,0,79,Denmark,55.945,10.213,15
Parsch,NS,1,KA,F,108,0,79,Denmark,55.945,10.213,15
Parsch,NS,2,KA,F,48,0,79,Denmark,55.945,10.213,15
Parsch,NS,1,KA,F,199,0,79,Denmark,55.945,10.213,15
Parsch,NS,1,KA,M,59,0,79,Denmark,55.945,10.213,15
Parsch,NS,1,KA,M,182,0,79,Denmark,55.945,10.213,15
Parsch,NS,2,KA,F,117,0,79,Denmark,55.945,10.213,15
Parsch,NS,2,KA,F,152,0,79,Denmark,55.945,10.213,15
Parsch,NS,2,KA,F,152,0,79,Denmark,55.945,10.213,15
Parsch,NS,1,KA,M,9,0,79,Denmark,55.945,10.213,15
Parsch,NS,1,KA,M,28,0,79,Denmark,55.945,10.213,15
Parsch,NS,2,KA,M,157,0,79,Denmark,55.945,10.213,15
Parsch,NS,2,KA,F,219,0,79,Denmark,55.945,10.213,15
Parsch,NS,1,KA,M,233,0,79,Denmark,55.945,10.213,15
Parsch,NS,2,KA,M,105,0,79,Denmark,55.945,10.213,15
Parsch,NS,1,MA,F,118,0,79,Austria,48.375,15.56,572
Parsch,NS,2,MA,M,81,0,79,Austria,48.375,15.56,572
Parsch,NS,2,MA,F,81,0,79,Austria,48.375,15.56,572
Parsch,NS,2,MA,M,144,0,79,Austria,48.375,15.56,572
Parsch,NS,2,MA,F,215,0,79,Austria,48.375,15.56,572
Parsch,NS,1,MA,M,255,0,79,Austria,48.375,15.56,572
Parsch,NS,1,MA,M,265,1,79,Austria,48.375,15.56,572
Parsch,NS,1,MA,M,16,0,79,Austria,48.375,15.56,572
Parsch,NS,1,MA,F,189,0,79,Austria,48.375,15.56,572
Parsch,NS,2,MU,M,19,0,79,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,19,0,79,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,30,0,79,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,112,0,79,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,259,0,79,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,27,1,79,Germany,48.18,11.61,520
Parsch,NS,2,MU,F,298,0,79,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,246,0,79,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,246,0,79,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,25,0,79,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,41,0,79,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,41,0,79,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,49,0,79,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,8,1,79,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,250,0,79,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,32,0,79,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,106,1,79,Germany,48.18,11.61,520
Parsch,NS,2,MU,M,184,0,79,Germany,48.18,11.61,520
Parsch,NS,1,MU,M,139,1,79,Germany,48.18,11.61,520
Parsch,NS,1,MU,F,95,1,79,Germany,48.18,11.61,520
Parsch,NS,1,RE,M,234,0,79,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,F,97,0,79,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,97,0,79,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,F,97,0,79,Portugal,41.15,-8.41,175
Parsch,NS,2,RE,M,85,0,79,Portugal,41.15,-8.41,175
Parsch,NS,1,RE,M,209,0,79,Portugal,41.15,-8.41,175
Parsch,NS,2,UM,M,158,0,79,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,F,214,0,79,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,56,0,79,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,202,0,79,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,202,0,79,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,34,0,79,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,11,0,79,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,M,11,0,79,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,191,0,79,Ukraine,48.753,30.206,214
Parsch,NS,2,UM,F,40,0,79,Ukraine,48.753,30.206,214
Parsch,NS,1,UM,M,40,0,79,Ukraine,48.753,30.206,214
Parsch,NS,1,VA,F,340,0,79,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,153,0,79,Russia,57.979,33.244,217
Parsch,NS,1,VA,F,274,0,79,Russia,57.979,33.244,217
Parsch,NS,1,VA,M,348,0,79,Russia,57.979,33.244,217
