Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,DW_micrograms,Country,Latitude,Longitude,Altitude
Onder,NS,3,RE,RE17,M,19,0.238,Portugal,41.15,-8.41,175
Onder,NS,3,RE,RE17,M,20,0.231,Portugal,41.15,-8.41,175
Onder,NS,3,RE,RE17,M,21,0.232,Portugal,41.15,-8.41,175
Onder,NS,3,RE,RE17,M,22,0.246,Portugal,41.15,-8.41,175
Onder,NS,3,RE,RE17,M,23,0.25,Portugal,41.15,-8.41,175
Onder,NS,3,RE,RE17,M,24,0.225,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,1,0.49,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,2,0.484,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,3,0.489,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,4,0.458,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,5,0.436,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,6,0.454,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,7,0.507,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,8,0.47,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,9,0.481,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,10,0.445,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,11,0.45,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,12,0.471,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,13,0.419,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,14,0.462,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,15,0.461,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,16,0.424,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,17,0.448,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,18,0.482,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,19,0.468,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,20,0.513,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,21,0.49,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,22,0.486,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,23,0.487,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,F,24,0.446,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,1,0.293,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,2,0.253,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,3,0.286,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,4,0.271,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,5,0.273,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,6,0.257,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,7,0.278,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,8,0.254,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,9,0.231,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,10,0.244,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,11,0.24,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,12,0.242,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,13,0.225,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,14,0.245,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,15,0.228,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,16,0.235,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,17,0.28,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,18,0.263,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,19,0.275,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,20,0.234,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,21,0.25,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,22,0.244,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,23,0.221,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE18,M,24,0.281,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,1,0.519,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,2,0.473,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,3,0.41,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,4,0.429,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,5,0.502,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,6,0.463,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,7,0.505,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,8,0.491,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,9,0.387,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,10,0.479,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,11,0.473,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,12,0.506,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,13,0.521,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,14,0.539,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,15,0.471,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,16,0.409,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,17,0.517,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,18,0.494,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,19,0.557,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,20,0.538,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,21,0.467,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,22,0.374,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,23,0.536,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,F,24,0.531,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,1,0.343,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,2,0.33,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,3,0.292,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,4,0.283,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,5,0.307,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,6,0.308,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,7,0.306,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,8,0.324,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,9,0.252,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,10,0.317,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,11,0.282,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,12,0.294,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,13,0.221,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,14,0.274,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,15,0.32,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,16,0.31,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,17,0.273,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,18,0.268,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,19,0.278,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,20,0.245,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,21,0.254,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,22,0.265,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,23,0.279,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE2,M,24,0.249,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,1,0.522,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,2,0.429,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,3,0.548,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,4,0.516,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,5,0.536,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,6,0.455,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,7,0.482,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,8,0.54,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,9,0.553,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,10,0.442,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,11,0.488,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,12,0.498,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,13,0.484,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,14,0.443,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,15,0.482,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,16,0.478,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,17,0.446,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,18,0.411,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,19,0.456,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,20,0.513,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,21,0.495,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,22,0.488,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,23,0.527,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,F,24,0.475,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,1,0.318,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,2,0.28,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,3,0.289,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,4,0.308,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,5,0.269,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,6,0.304,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,7,0.274,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,8,0.324,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,9,0.251,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,10,0.262,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,11,0.251,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,12,0.249,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,13,0.22,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,14,0.277,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,15,0.28,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,16,0.259,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,17,0.274,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,18,0.27,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,19,0.263,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,20,0.264,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,21,0.264,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,22,0.263,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,23,0.281,Portugal,41.15,-8.41,175
Onder,NS,5,RE,RE3,M,24,0.238,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,1,0.517,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,2,0.512,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,3,0.366,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,4,0.378,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,5,0.498,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,6,0.547,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,7,0.433,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,8,0.553,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,9,0.494,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,10,0.453,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,11,0.46,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,12,0.4,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,13,0.421,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,14,0.487,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,15,0.314,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,16,0.375,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,17,0.371,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,18,0.505,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,19,0.459,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,20,0.465,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,21,0.447,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,22,0.422,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,23,0.557,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,F,24,0.537,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,1,0.167,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,2,0.245,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,3,0.195,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,4,0.203,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,5,0.229,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,6,0.271,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,7,0.278,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,8,0.172,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,9,0.366,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,10,0.31,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,11,0.243,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,12,0.215,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,13,0.265,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,14,0.263,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,15,0.232,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,16,0.226,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,17,0.232,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,18,0.285,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,19,0.235,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,20,0.272,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,21,0.243,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,22,0.247,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,23,0.216,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE4,M,24,0.252,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,1,0.349,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,2,0.412,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,3,0.344,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,4,0.372,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,5,0.409,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,6,0.434,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,7,0.433,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,8,0.387,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,9,0.382,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,10,0.447,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,11,0.389,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,12,0.458,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,13,0.433,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,14,0.391,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,15,0.447,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,16,0.311,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,17,0.516,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,18,0.471,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,19,0.512,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,20,0.491,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,21,0.426,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,22,0.425,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,23,0.439,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,F,24,0.444,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,1,0.246,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,2,0.232,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,3,0.17,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,4,0.236,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,5,0.238,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,6,0.204,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,7,0.22,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,8,0.246,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,9,0.262,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,10,0.16,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,11,0.271,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,12,0.254,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,13,0.217,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,14,0.228,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,15,0.194,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,16,0.231,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,17,0.258,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,18,0.226,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,19,0.253,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,20,0.265,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,21,0.266,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,22,0.244,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,23,0.192,Portugal,41.15,-8.41,175
Onder,NS,1,RE,RE5,M,24,0.273,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,1,0.4,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,2,0.487,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,3,0.385,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,4,0.397,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,5,0.269,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,6,0.32,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,7,0.603,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,8,0.373,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,9,0.52,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,10,0.415,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,11,0.532,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,12,0.459,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,13,0.488,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,14,0.49,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,15,0.368,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,16,0.502,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,17,0.496,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,18,0.467,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,19,0.552,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,20,0.533,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,21,0.58,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,22,0.486,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,23,0.522,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,F,24,0.527,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,1,0.268,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,2,0.246,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,3,0.264,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,4,0.212,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,5,0.243,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,6,0.27,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,7,0.22,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,8,0.27,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,9,0.271,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,10,0.306,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,11,0.256,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,12,0.259,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,13,0.267,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,14,0.232,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,15,0.24,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,16,0.289,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,17,0.252,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,18,0.237,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,19,0.278,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,20,0.227,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,21,0.245,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,22,0.261,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,23,0.288,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE6,M,24,0.257,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,1,0.481,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,2,0.513,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,3,0.504,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,4,0.55,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,5,0.534,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,6,0.509,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,7,0.482,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,8,0.52,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,9,0.497,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,10,0.503,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,11,0.509,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,12,0.557,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,13,0.534,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,14,0.499,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,15,0.57,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,16,0.452,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,17,0.381,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,18,0.503,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,19,0.489,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,20,0.516,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,21,0.475,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,22,0.55,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,23,0.526,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,F,24,0.495,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,1,0.318,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,2,0.274,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,3,0.31,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,4,0.329,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,5,0.287,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,6,0.305,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,7,0.335,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,8,0.266,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,9,0.326,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,10,0.379,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,11,0.346,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,12,0.331,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,13,0.361,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,14,0.267,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,15,0.334,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,16,0.373,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,17,0.307,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,18,0.305,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,19,0.31,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,20,0.252,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,21,0.341,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,22,0.312,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,23,0.313,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE7,M,24,0.355,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE8,F,1,0.474,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE8,F,2,0.491,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE8,F,3,0.373,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE8,F,4,0.481,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE8,F,5,0.447,Portugal,41.15,-8.41,175
Onder,NS,2,RE,RE8,F,6,0.355,Portugal,41.15,-8.41,175
