Supervisor.PI,Diet,Batch,Population,Line,Sex,ReplicateVialOld,ReplicateVial,Individual,CentroidSizeLeft_micrometers,CentroidSizeRight_micrometers,Country,Latitude,Longitude,Altitude
Onder,NS,3,VA,VA48,M,3,Onder_3_VA48_3,26,2898.483928,2899.237651,Russia,57.979,33.244,217
Onder,NS,3,VA,VA48,M,3,Onder_3_VA48_3,27,2866.065663,2855.659247,Russia,57.979,33.244,217
Onder,NS,3,VA,VA48,M,3,Onder_3_VA48_3,28,2883.655479,2891.069536,Russia,57.979,33.244,217
Onder,NS,3,VA,VA48,M,2,Onder_3_VA48_2,29,2516.537397,2510.652802,Russia,57.979,33.244,217
Onder,NS,3,VA,VA48,M,2,Onder_3_VA48_2,30,2622.689929,2596.039582,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,1,Onder_4_VA55_1,1,2845.941449,2871.171747,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,1,Onder_4_VA55_1,2,2854.956046,2885.874961,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,1,Onder_4_VA55_1,3,2805.294531,2823.917368,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,1,Onder_4_VA55_1,4,2832.727431,2859.214183,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,1,Onder_4_VA55_1,5,2890.635874,2899.171158,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,1,Onder_4_VA55_1,6,2880.485338,2895.173642,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,1,Onder_4_VA55_1,7,2880.540666,2859.485551,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,1,Onder_4_VA55_1,8,2725.885612,2734.931277,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,1,Onder_4_VA55_1,9,2851.195229,2865.185929,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,1,Onder_4_VA55_1,10,2868.285987,2868.243191,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,2,Onder_4_VA55_2,11,2829.925911,2806.602037,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,2,Onder_4_VA55_2,12,2849.177853,2855.421061,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,2,Onder_4_VA55_2,13,2918.625889,2923.393489,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,2,Onder_4_VA55_2,14,2958.254665,2958.271943,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,2,Onder_4_VA55_2,15,2873.052233,2871.851499,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,2,Onder_4_VA55_2,16,2816.823218,2840.325865,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,2,Onder_4_VA55_2,17,2898.517252,2927.517992,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,2,Onder_4_VA55_2,18,2737.118732,2734.713775,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,2,Onder_4_VA55_2,19,2884.359498,2875.418328,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,2,Onder_4_VA55_2,20,2864.797378,2866.904698,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,3,Onder_4_VA55_3,21,2885.747354,2892.596232,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,3,Onder_4_VA55_3,22,2812.35494,2821.414228,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,3,Onder_4_VA55_3,23,2837.122487,2837.515537,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,3,Onder_4_VA55_3,24,2826.235028,2847.104061,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,3,Onder_4_VA55_3,25,2877.335483,2893.018888,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,3,Onder_4_VA55_3,26,2896.117779,2922.003128,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,3,Onder_4_VA55_3,27,2874.618179,2846.453888,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,3,Onder_4_VA55_3,28,2848.052122,2858.414426,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,3,Onder_4_VA55_3,29,2780.659749,2809.631515,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,F,3,Onder_4_VA55_3,30,2767.401315,2774.781669,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,1,Onder_4_VA55_1,1,2321.784832,2326.474125,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,1,Onder_4_VA55_1,2,2486.655078,2493.643988,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,1,Onder_4_VA55_1,3,2382.75683,2394.822998,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,1,Onder_4_VA55_1,4,2449.520975,2468.343337,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,1,Onder_4_VA55_1,5,2369.911362,2364.593959,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,1,Onder_4_VA55_1,6,2482.3138,2497.302503,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,1,Onder_4_VA55_1,7,2418.199488,2431.14921,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,1,Onder_4_VA55_1,8,2486.656049,2467.365186,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,1,Onder_4_VA55_1,9,2473.49482,2463.848434,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,1,Onder_4_VA55_1,10,2418.121765,2402.241624,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,2,Onder_4_VA55_2,11,2457.0647,2466.125877,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,2,Onder_4_VA55_2,12,2441.002811,2433.756749,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,2,Onder_4_VA55_2,13,2470.052948,2451.655125,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,2,Onder_4_VA55_2,14,2437.631954,2440.356752,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,2,Onder_4_VA55_2,15,2431.110473,2440.749717,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,2,Onder_4_VA55_2,16,2551.277941,2560.22764,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,2,Onder_4_VA55_2,17,2551.146219,2566.895214,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,2,Onder_4_VA55_2,18,2473.079392,2455.084595,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,2,Onder_4_VA55_2,19,2466.063699,2478.445778,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,2,Onder_4_VA55_2,20,2455.431278,2476.077107,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,3,Onder_4_VA55_3,21,2428.138128,2425.26901,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,3,Onder_4_VA55_3,22,2480.310042,2481.971683,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,3,Onder_4_VA55_3,23,2414.629964,2401.898993,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,3,Onder_4_VA55_3,24,2333.73598,2366.426145,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,3,Onder_4_VA55_3,25,2397.452588,2403.162715,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,3,Onder_4_VA55_3,26,2466.129793,2454.326148,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,3,Onder_4_VA55_3,27,2437.676696,2432.404851,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,3,Onder_4_VA55_3,28,2446.497301,2439.458283,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,3,Onder_4_VA55_3,29,2461.433506,2464.087886,Russia,57.979,33.244,217
Onder,NS,4,VA,VA55,M,3,Onder_4_VA55_3,30,2415.929174,2416.833059,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,1,Onder_5_VA57_1,1,2879.430971,2874.6473,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,1,Onder_5_VA57_1,2,2921.331189,2949.893614,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,1,Onder_5_VA57_1,3,2932.605321,2945.817654,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,1,Onder_5_VA57_1,4,2926.228892,2911.20252,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,1,Onder_5_VA57_1,5,2844.468946,2842.246159,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,1,Onder_5_VA57_1,6,2903.832383,2902.950508,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,1,Onder_5_VA57_1,7,2923.963515,2912.254368,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,1,Onder_5_VA57_1,8,2925.296262,2935.652828,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,1,Onder_5_VA57_1,9,2911.682188,2894.99918,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,1,Onder_5_VA57_1,10,2898.766198,2933.842646,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,2,Onder_5_VA57_2,11,2886.305991,2915.43262,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,2,Onder_5_VA57_2,12,2895.314316,2887.606781,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,2,Onder_5_VA57_2,13,2857.149507,2817.716909,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,2,Onder_5_VA57_2,14,2762.227836,2770.7864,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,2,Onder_5_VA57_2,15,2878.726866,2899.035391,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,2,Onder_5_VA57_2,16,2969.507607,2963.207737,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,2,Onder_5_VA57_2,17,3071.88823,3071.425589,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,2,Onder_5_VA57_2,18,2917.010721,2926.553455,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,2,Onder_5_VA57_2,19,2918.918758,2970.307261,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,2,Onder_5_VA57_2,20,3014.3499,2996.22797,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,3,Onder_5_VA57_3,21,2931.431862,2934.667515,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,3,Onder_5_VA57_3,22,2738.046376,2762.458907,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,3,Onder_5_VA57_3,23,2901.854236,2903.329379,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,3,Onder_5_VA57_3,24,2909.629569,2902.160585,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,3,Onder_5_VA57_3,25,3014.304104,3006.667888,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,3,Onder_5_VA57_3,26,2921.608909,2911.060125,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,3,Onder_5_VA57_3,27,2839.189537,2825.318534,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,3,Onder_5_VA57_3,28,2873.126055,2879.578144,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,3,Onder_5_VA57_3,29,2806.466955,2808.278271,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,F,3,Onder_5_VA57_3,30,2956.153243,2933.074902,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,1,Onder_5_VA57_1,1,2466.965856,2481.647033,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,1,Onder_5_VA57_1,2,2537.430077,2527.032005,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,1,Onder_5_VA57_1,3,2434.698152,2447.956503,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,1,Onder_5_VA57_1,4,2548.751949,2525.671076,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,1,Onder_5_VA57_1,5,2520.137286,2504.176843,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,1,Onder_5_VA57_1,6,2579.502565,2555.23716,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,1,Onder_5_VA57_1,7,2565.121493,2566.439863,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,1,Onder_5_VA57_1,8,2506.282277,2481.157709,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,1,Onder_5_VA57_1,9,2546.697587,2534.751678,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,1,Onder_5_VA57_1,10,2518.062137,2520.319014,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,1,Onder_5_VA57_1,11,2590.536642,2598.235543,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,2,Onder_5_VA57_2,12,2547.886807,2555.018064,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,2,Onder_5_VA57_2,13,2570.917576,2581.632152,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,2,Onder_5_VA57_2,14,2589.287586,2598.541445,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,2,Onder_5_VA57_2,15,2228.414389,2221.747781,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,2,Onder_5_VA57_2,16,2330.730109,2303.37602,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,2,Onder_5_VA57_2,17,2582.623593,2556.059821,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,2,Onder_5_VA57_2,18,2614.426573,2602.935332,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,2,Onder_5_VA57_2,19,2518.62339,2523.980163,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,2,Onder_5_VA57_2,20,2516.101564,2516.042381,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,2,Onder_5_VA57_2,21,2506.677592,2507.047159,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,3,Onder_5_VA57_3,22,2488.253285,2414.484453,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,3,Onder_5_VA57_3,23,2569.542613,2557.972147,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,3,Onder_5_VA57_3,24,2576.343857,2591.119785,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,3,Onder_5_VA57_3,25,2602.405717,2614.150396,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,3,Onder_5_VA57_3,26,2470.605722,2487.059176,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,3,Onder_5_VA57_3,27,2540.412216,2548.508766,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,3,Onder_5_VA57_3,28,2582.128778,2572.044588,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,3,Onder_5_VA57_3,29,2570.643143,2569.292626,Russia,57.979,33.244,217
Onder,NS,5,VA,VA57,M,3,Onder_5_VA57_3,30,2637.196278,2628.61308,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,1,Onder_1_VA6_1,1,2897.568063,2922.878842,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,1,Onder_1_VA6_1,2,2952.014352,2963.437124,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,1,Onder_1_VA6_1,3,2856.754932,2876.56273,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,1,Onder_1_VA6_1,4,2775.23445,2783.640979,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,1,Onder_1_VA6_1,5,2757.524132,2747.03427,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,1,Onder_1_VA6_1,6,2929.122694,2938.025219,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,1,Onder_1_VA6_1,7,2689.871563,2744.24778,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,1,Onder_1_VA6_1,8,2909.391097,2926.536953,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,1,Onder_1_VA6_1,9,2761.289077,2767.665544,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,1,Onder_1_VA6_1,10,2850.459018,2852.130783,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,1,Onder_1_VA6_1,11,2633.969703,2620.149531,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,2,Onder_1_VA6_2,12,2847.860641,2848.264644,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,2,Onder_1_VA6_2,13,2795.859299,2810.081831,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,2,Onder_1_VA6_2,14,2733.823129,2703.087136,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,2,Onder_1_VA6_2,15,2754.551017,2757.086836,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,2,Onder_1_VA6_2,16,2903.170933,2884.830096,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,2,Onder_1_VA6_2,17,2783.351082,2788.304956,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,2,Onder_1_VA6_2,18,2861.624489,2848.648809,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,2,Onder_1_VA6_2,19,2796.488422,2794.675657,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,2,Onder_1_VA6_2,20,2773.474689,2806.979001,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,2,Onder_1_VA6_2,21,2742.322997,2743.941549,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,3,Onder_1_VA6_3,22,2818.050685,2833.320243,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,3,Onder_1_VA6_3,23,2768.42232,2786.874638,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,3,Onder_1_VA6_3,24,2860.991261,2875.867999,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,3,Onder_1_VA6_3,25,2757.418609,2782.339751,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,3,Onder_1_VA6_3,26,2836.337501,2810.815016,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,3,Onder_1_VA6_3,27,2836.611342,2800.834875,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,3,Onder_1_VA6_3,28,2627.133659,2605.55847,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,3,Onder_1_VA6_3,29,2646.049302,2653.309738,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,3,Onder_1_VA6_3,30,2781.554786,2756.0279,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,F,3,Onder_1_VA6_3,31,2755.886541,2730.647206,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,1,Onder_1_VA6_1,1,2457.9027,2473.007625,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,1,Onder_1_VA6_1,2,2441.528042,2430.832839,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,1,Onder_1_VA6_1,3,2389.25465,2374.986919,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,1,Onder_1_VA6_1,4,2465.035991,2467.776846,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,1,Onder_1_VA6_1,5,2493.8901,2487.914896,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,1,Onder_1_VA6_1,6,2467.19326,2470.050504,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,1,Onder_1_VA6_1,7,2470.813083,2457.37016,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,1,Onder_1_VA6_1,8,2457.149872,2445.858616,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,1,Onder_1_VA6_1,9,2544.48372,2536.508874,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,1,Onder_1_VA6_1,10,2404.281654,2415.455027,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,2,Onder_1_VA6_2,11,2393.349394,2392.143242,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,2,Onder_1_VA6_2,12,2418.578915,2440.140041,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,2,Onder_1_VA6_2,13,2364.35141,2356.014554,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,2,Onder_1_VA6_2,14,2500.989621,2494.950928,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,2,Onder_1_VA6_2,15,2432.669897,2417.753086,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,2,Onder_1_VA6_2,16,2442.755611,2434.478292,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,2,Onder_1_VA6_2,17,2326.517372,2334.389653,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,2,Onder_1_VA6_2,18,2420.143919,2431.316567,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,2,Onder_1_VA6_2,19,2480.846255,2461.649323,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,2,Onder_1_VA6_2,20,2385.094494,2380.558547,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,3,Onder_1_VA6_3,21,2351.524689,2322.705601,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,3,Onder_1_VA6_3,22,2435.905207,2437.183497,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,3,Onder_1_VA6_3,23,2487.856822,2475.573188,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,3,Onder_1_VA6_3,24,2404.929038,2417.352053,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,3,Onder_1_VA6_3,25,2456.33095,2466.713794,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,3,Onder_1_VA6_3,26,2556.683097,2555.199516,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,3,Onder_1_VA6_3,27,2508.009353,2472.340465,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,3,Onder_1_VA6_3,28,2372.626744,2364.999854,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,3,Onder_1_VA6_3,29,2323.289276,2297.511609,Russia,57.979,33.244,217
Onder,NS,1,VA,VA6,M,3,Onder_1_VA6_3,30,2353.218093,2339.944087,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,1,Onder_5_VA66_1,1,2880.90572,2889.136699,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,1,Onder_5_VA66_1,2,2905.829266,2883.421839,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,1,Onder_5_VA66_1,3,2885.550146,2865.905438,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,1,Onder_5_VA66_1,4,2860.071129,2887.147508,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,1,Onder_5_VA66_1,5,2915.780331,2907.421023,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,1,Onder_5_VA66_1,6,2837.059645,2860.190031,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,1,Onder_5_VA66_1,7,2795.30807,2812.768192,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,1,Onder_5_VA66_1,8,2912.798664,2919.986019,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,1,Onder_5_VA66_1,9,2815.416109,2808.125641,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,1,Onder_5_VA66_1,10,2803.55249,2778.989883,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,2,Onder_5_VA66_2,11,2918.307202,2925.134053,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,2,Onder_5_VA66_2,12,2830.321809,2839.706312,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,2,Onder_5_VA66_2,13,2857.605573,2863.688187,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,2,Onder_5_VA66_2,14,2817.559791,2819.892667,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,2,Onder_5_VA66_2,15,2933.882016,2943.772158,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,2,Onder_5_VA66_2,16,2790.711609,2784.216055,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,2,Onder_5_VA66_2,17,2940.505053,2937.689183,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,2,Onder_5_VA66_2,18,2807.491814,2808.466575,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,2,Onder_5_VA66_2,19,2892.246429,2909.169899,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,2,Onder_5_VA66_2,20,2813.139465,2851.19904,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,3,Onder_5_VA66_3,21,2911.874586,2902.521949,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,3,Onder_5_VA66_3,22,2788.222105,2773.855864,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,3,Onder_5_VA66_3,23,2825.235344,2845.348579,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,3,Onder_5_VA66_3,24,2856.874536,2827.000326,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,3,Onder_5_VA66_3,25,2759.336947,2799.495349,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,3,Onder_5_VA66_3,26,2835.304899,2833.900576,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,3,Onder_5_VA66_3,27,2750.605666,2746.640141,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,3,Onder_5_VA66_3,28,2937.403803,2943.275295,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,3,Onder_5_VA66_3,29,3027.323798,3035.646452,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,F,3,Onder_5_VA66_3,30,2837.012974,2842.735338,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,1,Onder_5_VA66_1,1,2520.069255,2496.285237,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,1,Onder_5_VA66_1,2,2470.754932,2463.749772,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,1,Onder_5_VA66_1,3,2546.036775,2551.434106,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,1,Onder_5_VA66_1,4,2470.143863,2485.525456,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,1,Onder_5_VA66_1,5,2592.563562,2599.668402,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,1,Onder_5_VA66_1,6,2528.278708,2518.219722,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,1,Onder_5_VA66_1,7,2536.94009,2529.379212,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,1,Onder_5_VA66_1,8,2603.778165,2600.380743,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,1,Onder_5_VA66_1,9,2543.937664,2546.276874,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,1,Onder_5_VA66_1,10,2560.778394,2558.351923,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,2,Onder_5_VA66_2,11,2476.888364,2462.864086,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,2,Onder_5_VA66_2,12,2544.777738,2539.158791,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,2,Onder_5_VA66_2,13,2512.994969,2500.958242,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,2,Onder_5_VA66_2,14,2598.634679,2601.584407,Russia,57.979,33.244,217
Onder,NS,5,VA,VA66,M,2,Onder_5_VA66_2,15,2409.215815,2399.920159,Russia,57.979,33.244,217
