Supervisor.PI,Diet,Batch,Population,Line,ReplicateVialOld,ReplicateVial,Individual,DT_EggPupa,Country,Latitude,Longitude,Altitude
Schmidt,NS,1,VA,VA11,1,Schmidt_1_VA11_1,13,184,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA11,1,Schmidt_1_VA11_1,14,192,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA11,1,Schmidt_1_VA11_1,15,192,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA11,1,Schmidt_1_VA11_1,16,192,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,1,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,2,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,3,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,4,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,5,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,6,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,7,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,8,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,9,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,10,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,11,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,12,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,13,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,14,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,15,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,16,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,17,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA15,1,Schmidt_1_VA15_1,18,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA18,1,Schmidt_1_VA18_1,1,160,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA18,1,Schmidt_1_VA18_1,2,160,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA18,1,Schmidt_1_VA18_1,3,160,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA18,1,Schmidt_1_VA18_1,4,164,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA22,1,Schmidt_1_VA22_1,1,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA22,1,Schmidt_1_VA22_1,2,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA22,1,Schmidt_1_VA22_1,3,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA22,1,Schmidt_1_VA22_1,4,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA22,1,Schmidt_1_VA22_1,5,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA22,1,Schmidt_1_VA22_1,6,160,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA22,1,Schmidt_1_VA22_1,7,164,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA22,1,Schmidt_1_VA22_1,8,164,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA22,1,Schmidt_1_VA22_1,9,168,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,1,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,2,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,3,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,4,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,5,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,6,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,7,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,8,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,9,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,10,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,11,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,12,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,13,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,14,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,15,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,16,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,17,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,18,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,19,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,20,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,21,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,22,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,23,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,24,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,25,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,26,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,27,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,28,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA26,1,Schmidt_1_VA26_1,29,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,1,120,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,2,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,3,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,4,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,5,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,6,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,7,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,8,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,9,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,10,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,11,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,12,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA30,1,Schmidt_1_VA30_1,13,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,1,112,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,2,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,3,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,4,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,5,136,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,6,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,7,140,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,8,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,9,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,10,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,11,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,12,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,13,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,14,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,15,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,16,144,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,17,160,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,18,160,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,19,160,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,20,160,Russia,57.979,33.244,217
Schmidt,NS,1,VA,VA34,1,Schmidt_1_VA34_1,21,164,Russia,57.979,33.244,217
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,1,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,2,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,3,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,4,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,5,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,6,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,7,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,8,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,9,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,10,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,11,160,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,12,160,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,13,160,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,14,160,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,15,160,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,16,160,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE13,1,Schmidt_1_RE13_1,17,164,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,1,112,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,2,112,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,3,112,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,4,112,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,5,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,6,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,7,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,8,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,9,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,10,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,11,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,12,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,13,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,14,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,15,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,16,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,17,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,18,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,19,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,20,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,21,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,22,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,23,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,24,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE15,1,Schmidt_1_RE15_1,25,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,1,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,2,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,3,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,4,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,5,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,6,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,7,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,8,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,9,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,10,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,11,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,12,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE16,1,Schmidt_1_RE16_1,13,164,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,1,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,2,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,3,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,4,164,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,5,164,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,6,164,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,7,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,8,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,9,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,10,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,11,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,12,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,13,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,14,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,15,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,16,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,17,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,18,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,19,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,20,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,21,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,22,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,23,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE17,1,Schmidt_1_RE17_1,24,168,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,1,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,2,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,3,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,4,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,5,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,6,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,7,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,8,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,9,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,10,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,11,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,12,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,13,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,14,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,15,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,16,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,17,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,18,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,19,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,20,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,21,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,22,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,23,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,24,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,25,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,26,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,27,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,28,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE18,1,Schmidt_1_RE18_1,29,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,1,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,2,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,3,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,4,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,5,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,6,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,7,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,8,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,9,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,10,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,11,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,12,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,13,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,14,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,15,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,16,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,17,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,18,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,19,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,20,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,21,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,22,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,23,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,24,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,25,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,26,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,27,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,28,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,29,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,30,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,31,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,32,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,33,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,34,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE2,1,Schmidt_1_RE2_1,35,144,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE3,1,Schmidt_1_RE3_1,1,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE3,1,Schmidt_1_RE3_1,2,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE3,1,Schmidt_1_RE3_1,3,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE3,1,Schmidt_1_RE3_1,4,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE3,1,Schmidt_1_RE3_1,5,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE3,1,Schmidt_1_RE3_1,6,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,1,112,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,2,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,3,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,4,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,5,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,6,120,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,7,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,8,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,9,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,10,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,11,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,12,136,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE4,1,Schmidt_1_RE4_1,13,140,Portugal,41.15,-8.41,175
Schmidt,NS,1,RE,RE5,1,Schmidt_1_RE5_1,1,120,Portugal,41.15,-8.41,175
