Supervisor.PI,Diet,Batch,Population,Line,Individual,MostAdvancedStage,NumberOfEggs,Country,Latitude,Longitude,Altitude
Schlotterer,NS,3,MU,MU1,4,14,3,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU1,5,14,3,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU1,6,14,2,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU1,7,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU1,8,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU1,9,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU1,10,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU1,11,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU1,12,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU1,13,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU1,14,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU1,15,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,1,14,2,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,2,14,1,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,3,14,1,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,4,14,1,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,5,8,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,6,9,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,7,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,8,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,9,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,10,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,11,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,12,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,13,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,14,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU6,15,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,1,14,1,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,2,14,2,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,3,8,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,4,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,5,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,6,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,7,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,8,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,9,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,10,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,11,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,12,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,13,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,14,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU11,15,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,YE,YE14,1,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,2,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,3,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,4,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,5,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,6,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,7,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,8,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,9,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,10,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,11,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,12,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,13,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,14,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE14,15,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,1,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,2,14,7,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,3,14,4,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,4,14,2,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,5,14,5,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,6,14,9,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,7,14,3,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,8,14,2,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,9,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,10,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,11,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,12,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,13,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,14,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE40,15,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,1,14,2,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,2,14,2,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,3,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,4,9,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,5,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,6,14,2,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,7,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,8,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,9,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,10,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,11,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,12,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,13,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,14,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE15,15,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,1,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,2,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,3,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,4,14,4,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,5,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,6,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,7,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,8,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,9,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,10,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,11,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,12,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,13,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,14,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE21,15,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,1,14,3,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,2,8,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,3,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,4,9,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,5,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,6,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,7,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,8,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,9,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,10,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,11,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,12,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,13,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,14,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE23,15,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,1,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,2,14,3,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,3,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,4,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,5,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,6,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,7,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,8,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,9,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,10,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,11,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,12,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,13,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,14,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE41,15,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,KA,KA1,1,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,2,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,3,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,4,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,5,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,6,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,7,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA1,15,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,1,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,2,14,4,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,3,14,3,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,4,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,5,10,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,6,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,7,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA18,15,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,1,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,2,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,3,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,4,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,5,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,6,14,3,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,7,14,2,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA23,15,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,GI,GI7,1,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,2,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,3,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,4,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,5,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,6,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,7,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,8,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,9,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,10,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,11,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,12,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,13,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,14,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI7,15,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,1,14,1,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,2,14,2,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,3,14,2,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,4,14,4,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,5,14,1,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,6,14,6,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,7,14,6,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,8,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,9,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,10,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,11,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,12,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,13,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,14,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI8,15,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,YE,YE11,1,14,3,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,2,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,3,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,4,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,5,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,6,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,7,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,8,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,9,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,10,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,11,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,12,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,13,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,14,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE11,15,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,MU,MU19,1,12,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,2,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,3,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,4,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,5,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,6,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,7,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,8,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,9,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,10,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,11,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,12,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,13,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,14,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,MU,MU19,15,7,0,Germany,48.18,11.61,520
Schlotterer,NS,3,GI,GI14,1,12,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,2,14,4,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,3,14,1,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,4,14,1,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,5,9,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,6,14,2,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,7,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,8,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,9,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,10,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,11,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,12,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,13,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,14,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI14,15,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,KA,KA2,1,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,2,14,2,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,3,14,2,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,4,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,5,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,6,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,7,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA2,15,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,1,14,2,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,2,14,3,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,3,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,4,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,5,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,6,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,7,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA7,15,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,1,14,2,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,2,14,2,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,3,14,3,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,4,14,2,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,5,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,6,14,3,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,7,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA24,15,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,1,14,2,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,2,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,3,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,4,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,5,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,6,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,7,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA13,15,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,1,8,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,2,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,3,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,4,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,5,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,6,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,7,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,KA,KA25,15,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,3,GI,GI15,1,14,1,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,2,14,2,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,3,14,1,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,4,14,3,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,5,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,6,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,7,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,8,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,9,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,10,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,11,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,12,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,13,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,14,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI15,15,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,YE,YE22,1,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE22,2,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE22,3,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE22,4,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE22,5,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE22,6,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE22,7,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE22,8,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,3,YE,YE22,9,7,0,Turkey,40.231,32.26,680
