Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,AreaT4,AreaT5,AreaT6,PercT4,PercT5,PercT6,TotalArea,TotalBlack,TotalPerc,Orientation
Gibert,NS,2,MU,MU19,F,3,9653,11253,6947,15.436,25.584,38.347,27853,7032.97069,25.25031663,OK
Gibert,NS,2,MU,MU19,F,4,10129,8035,6881,47.201,51.213,61.663,25045,13138.98487,52.46150876,OK
Gibert,NS,2,MU,MU19,F,5,10468,8133,5768,19.908,27.124,29.074,24369,5966.95268,24.48583315,OK
Gibert,NS,2,MU,MU19,F,6,11901,10536,7201,20.175,31.625,40.106,29638,8621.06981,29.08789328,OK
Gibert,NS,2,MU,MU19,F,7,9516,11369,8759,29.887,32.923,67.725,29644,12519.09554,42.23146519,OK
Gibert,NS,2,MU,MU19,F,8,9141,7347,2905,26.398,31.578,55.422,19393,6343.08594,32.70812118,OK
Gibert,NS,2,MU,MU19,F,9,10509,9686,6527,13.588,23.725,46.07,26722,6732.95532,25.19630013,OK
Gibert,NS,2,MU,MU19,F,10,12721,10538,8946,17.428,18.267,16.253,32205,5595.98572,17.37613948,OK
Gibert,NS,1,MU,MU20,F,1,10552,8801,6477,26.327,38.371,64.351,25830,10323.07102,39.96543175,OK
Gibert,NS,1,MU,MU20,F,2,9800,7116,6029,24.031,48.37,76.878,22945,10432.02182,45.46533807,OK
Gibert,NS,1,MU,MU20,F,3,7671,7222,6110,19.75,34.769,67.971,21003,8179.06778,38.94237861,OK
Gibert,NS,1,MU,MU20,F,4,9597,7058,5657,24.185,48.654,64.981,22312,9431.00894,42.26877438,OK
Gibert,NS,1,MU,MU20,F,5,8854,6757,5166,17.958,31.863,67.983,20777,7254.98601,34.91835207,OK
Gibert,NS,1,MU,MU20,F,6,12490,7955,7132,15.18,39.309,70.303,27577,10037.02291,36.39635533,OK
Gibert,NS,1,MU,MU20,F,7,7772,6508,5845,15.106,28.888,48.178,20125,5870.07346,29.16806688,OK
Gibert,NS,1,MU,MU20,F,8,8969,7211,7237,17.862,35.155,69.352,23417,9156.07407,39.1001156,OK
Gibert,NS,1,MU,MU20,F,9,8591,6362,5829,21.546,48.837,80.254,20782,9636.03246,46.3672046,OK
Gibert,NS,1,MU,MU20,F,10,10145,6941,5078,15.525,36.148,78.555,22164,8073.06683,36.42423222,OK
Gibert,NS,2,RE,RE1,F,1,9666,8826,6811,28.626,30.693,52.239,25303,9033.95163,35.70308513,OK
Gibert,NS,2,RE,RE1,F,2,10302,9854,11968,29.868,20.327,19.059,32124,7361.00506,22.91434772,OK
Gibert,NS,2,RE,RE1,F,3,8602,8580,5270,31.423,23.695,33.435,22452,6498.06196,28.94201835,OK
Gibert,NS,2,RE,RE1,F,4,8860,9566,10281,31.806,27.859,31.505,28707,8722.03259,30.38294698,OK
Gibert,NS,2,RE,RE1,F,5,9897,10200,13312,12.418,29.275,64.536,33409,12806.09178,38.33126337,OK
Gibert,NS,2,RE,RE1,F,6,9282,7591,8313,23.282,40.39,62.541,25186,10426.07347,41.39630537,OK
Gibert,NS,2,RE,RE1,F,7,8617,7588,7099,52.304,49.446,53.12,23304,12029.98696,51.62198318,OK
Gibert,NS,2,RE,RE1,F,8,6403,6783,7924,14.603,36.444,49.419,21110,7322.98817,34.68966447,OK
Gibert,NS,2,RE,RE1,F,9,8459,10299,8421,13.229,17.099,30.163,27179,5420.09335,19.94221035,OK
Gibert,NS,2,RE,RE1,F,10,9114,8295,8270,23.908,37.914,44.377,25679,8993.91932,35.02441419,OK
Gibert,NS,2,RE,RE2,F,1,9702,11637,9571,9.771,22.265,61.049,30910,9381.96026,30.35250812,OK
Gibert,NS,2,RE,RE2,F,2,9026,8269,7992,25.493,43.669,63.964,25287,11023.99067,43.5954865,OK
Gibert,NS,2,RE,RE2,F,3,10195,9464,8032,22.05,41.272,61.106,27691,11062.0135,39.9480463,OK
Gibert,NS,2,RE,RE2,F,4,9333,7549,7454,24.901,45.119,73.37,24336,11199.04344,46.01842308,OK
Gibert,NS,2,RE,RE2,F,5,12218,9305,9353,20.985,54.143,60.697,30876,13278.94386,43.0073321,OK
Gibert,NS,2,RE,RE2,F,6,11397,10807,9681,14.583,31.905,59.147,31885,10836.01893,33.98469164,OK
Gibert,NS,2,RE,RE2,F,7,8227,7377,7071,9.7,39.948,76.835,22675,9177.98581,40.4762329,OK
Gibert,NS,2,RE,RE2,F,8,9137,7169,7733,35.022,52.044,68.149,24039,12200.95667,50.75484284,OK
Gibert,NS,2,RE,RE2,F,9,8193,9099,9044,12.852,26.212,63.545,26336,9185.00404,34.87623041,OK
Gibert,NS,2,RE,RE2,F,10,9078,8554,8479,30.535,33.622,68.628,26111,11466.9613,43.91620888,OK
Gibert,NS,1,RE,RE3,F,1,9715,7280,5850,12.733,13.915,24.051,22845,3657.00645,16.00790742,OK
Gibert,NS,1,RE,RE3,F,2,8158,6326,3796,14.111,7.967,0,18280,1655.1678,9.054528446,OK
Gibert,NS,1,RE,RE3,F,3,8092,10112,10023,29.659,18.75,36.526,28227,7957.00726,28.189348,OK
Gibert,NS,1,RE,RE3,F,4,12589,10008,7544,9.087,14.209,17.643,30141,3896.98707,12.92918971,OK
Gibert,NS,1,RE,RE3,F,5,7556,9449,9164,42.046,16.891,11.01,26169,5781.98275,22.09477913,OK
Gibert,NS,1,RE,RE3,F,6,8436,7772,7159,19.903,22.504,44.978,23367,6648.00298,28.45039149,OK
Gibert,NS,1,RE,RE3,F,7,14707,9360,6688,12.504,25.641,61.663,30755,8362.98232,27.19226896,OK
Gibert,NS,1,RE,RE3,F,8,8771,7613,4846,9.349,8.486,11.927,21230,2044.02239,9.627990532,OK
Gibert,NS,1,RE,RE3,F,9,9396,9993,8679,24.159,15.971,36.444,28068,7028.93643,25.04252683,OK
Gibert,NS,1,RE,RE3,F,10,12598,10230,9525,14.677,23.578,33.323,32353,7435.05361,22.98103301,OK
Gibert,NS,2,RE,RE4,F,1,8328,5700,5590,11.323,25.596,56.494,19618,5559.96604,28.34114609,OK
Gibert,NS,2,RE,RE4,F,2,9314,7542,5748,39.543,39.419,73.974,22604,10908.04152,48.25712936,OK
Gibert,NS,2,RE,RE4,F,3,9718,7533,7701,23.492,36.108,51.565,24952,8973.98885,35.96500822,OK
Gibert,NS,2,RE,RE4,F,4,16363,10430,5933,8.489,16.5,51.138,32726,6144.02261,18.77413252,OK
Gibert,NS,2,RE,RE4,F,5,8170,6096,6154,35.263,28.297,55.216,20420,8003.96486,39.19669373,OK
Gibert,NS,2,RE,RE4,F,6,8349,7080,7906,32.639,18.686,25.816,23335,6089.01187,26.09390131,OK
Gibert,NS,2,RE,RE4,F,7,7689,7891,5655,21.953,27.916,27.179,21235,5427.79018,25.56058479,OK
Gibert,NS,2,RE,RE4,F,8,9450,8947,8826,33.429,40.304,71.323,27223,13060.00736,47.97416655,OK
Gibert,NS,2,RE,RE4,F,9,9068,8286,6121,16.597,33.647,74.253,23475,8838.03251,37.64870079,OK
Gibert,NS,2,RE,RE4,F,10,7758,7252,7042,28.912,21.429,23.814,22052,5474.00592,24.82317214,OK
Gibert,NS,2,RE,RE5,F,1,9167,5966,3707,34.897,51.274,77.583,18840,9134.01664,48.48204161,OK
Gibert,NS,2,RE,RE5,F,2,9537,8386,8835,32.62,58.288,84.743,26758,15486.04513,57.87444925,OK
Gibert,NS,2,RE,RE5,F,3,14535,8903,6917,16.877,42.267,79.037,30355,11683.09225,38.48819717,OK
Gibert,NS,2,RE,RE5,F,4,9457,7586,6357,22.713,38.518,52.824,23400,8427.96557,36.01694688,OK
Gibert,NS,2,RE,RE5,F,5,7738,9484,8056,19.773,23.144,51.899,25278,7905.99514,31.27618933,OK
Gibert,NS,2,RE,RE5,F,6,9931,10525,7990,12.637,25.511,55.131,28446,8344.98012,29.33621641,OK
Gibert,NS,2,RE,RE5,F,7,10870,9525,8837,25.658,37.176,43.182,29232,10146.03194,34.70864785,OK
Gibert,NS,2,RE,RE5,F,8,637,7355,6783,26.39,32.522,53.118,14775,6163.09134,41.71297015,OK
Gibert,NS,2,RE,RE5,F,9,8073,8065,5957,23.523,36.404,65.318,22095,8725.98765,39.49304209,OK
Gibert,NS,2,RE,RE5,F,10,10720,10467,7818,27.155,27.429,50,29005,9691.00943,33.41151329,OK
Gibert,NS,1,RE,RE6,F,1,13058,13210,8363,2.872,20.787,69.066,34631,8896.97804,25.6907916,OK
Gibert,NS,1,RE,RE6,F,2,8643,7297,2337,28.046,48.746,60.976,18277,7406.02052,40.5209855,OK
Gibert,NS,1,RE,RE6,F,3,15373,10325,8591,10.805,26.392,74.799,34289,10812.00874,31.53200367,OK
Gibert,NS,1,RE,RE6,F,4,13645,9512,6523,5.929,20.132,79.427,29680,7904.9911,26.63406705,OK
Gibert,NS,1,RE,RE6,F,5,9670,8848,9321,11.468,20.886,53.074,27839,7903.97642,28.39173972,OK
Gibert,NS,1,RE,RE6,F,6,17489,70233,7444,6.038,45.891,87.534,95166,39802.64281,41.82443605,OK
Gibert,NS,1,RE,RE6,F,7,10935,9304,8450,32.904,41.584,74.604,28689,13771.06576,48.0012052,OK
Gibert,NS,1,RE,RE6,F,8,11308,11363,10314,14.901,34.225,68.509,32985,12640.01009,38.32047928,OK
Gibert,NS,1,RE,RE6,F,9,10910,8341,7445,7.397,27.407,66.595,26696,8051.02832,30.1581822,OK
Gibert,NS,1,RE,RE6,F,10,9362,8346,9742,6.932,17.889,59.669,27450,7954.94376,28.97975869,OK
Gibert,NS,1,RE,RE7,F,1,15991,11370,6500,10.331,29.085,60.062,33861,8863.02471,26.17472818,OK
Gibert,NS,1,RE,RE7,F,2,14328,11801,7114,15.899,26.65,52.839,33243,9181.94168,27.62067707,OK
Gibert,NS,1,RE,RE7,F,3,9736,8529,5468,18.242,31.821,46.47,23733,7031.03381,29.62555855,OK
Gibert,NS,1,RE,RE7,F,4,9903,8667,6701,13.511,30.916,63.916,25271,8300.49521,32.84593095,OK
Gibert,NS,1,RE,RE7,F,5,8973,8044,5749,24.941,59.56,86.328,22766,11991.95905,52.67486186,OK
Gibert,NS,1,RE,RE7,F,6,9172,7326,8051,24.749,45.861,57.519,24549,10260.60983,41.79644723,OK
Gibert,NS,1,RE,RE7,F,7,9536,7492,4545,17.974,21.583,77.338,21573,6846.0111,31.73416354,OK
Gibert,NS,1,RE,RE7,F,8,6745,8733,7638,10.319,27.093,59.387,23116,7598.0273,32.86912658,OK
Gibert,NS,1,RE,RE7,F,9,14595,10065,6962,9.318,35.261,57.929,31622,8941.99873,28.27777728,OK
Gibert,NS,1,RE,RE7,F,10,6973,8281,7103,30.675,39.79,63.846,22357,9968.95903,44.58987802,OK
Gibert,NS,2,RE,RE7,F,1,8465,8398,6999,29.663,38.926,56.565,23862,9738.96278,40.8136903,OK
Gibert,NS,2,RE,RE7,F,2,10127,8587,7004,24.686,43.845,56.553,25718,10225.89349,39.76162023,OK
Gibert,NS,2,RE,RE7,F,3,14176,19235,8322,15.378,43.53,32.312,41733,13241.98542,31.73025045,OK
Gibert,NS,2,RE,RE7,F,4,11366,8593,6696,9.704,35.18,76.493,26655,9247.94532,34.694974,OK
Gibert,NS,2,RE,RE7,F,5,10796,9630,8525,20.637,41.038,64.891,28951,11711.88767,40.45417315,OK
Gibert,NS,2,RE,RE7,F,6,10107,8821,6678,15.662,39.27,76.071,25606,10126.98642,39.54927134,OK
Gibert,NS,2,RE,RE7,F,7,10531,10540,8399,5.441,21.338,49.708,29470,6996.99183,23.74276155,OK
Gibert,NS,2,RE,RE7,F,8,13537,9008,7571,27.392,57.46,74.957,30116,14559.04631,48.34322722,OK
Gibert,NS,2,RE,RE7,F,9,9637,10769,8227,10.543,33.764,55.597,28633,9226.03926,32.22169965,OK
Gibert,NS,2,RE,RE7,F,10,8170,7012,6688,24.027,32.451,51.764,21870,7700.44634,35.21008843,OK
Gibert,NS,1,RE,RE8,F,1,6965,6792,7769,20.086,40.445,69.623,21526,9555.02517,44.38829866,OK
Gibert,NS,1,RE,RE8,F,2,9222,8458,6284,15.203,37.751,77.801,23964,9484.01508,39.57609364,OK
Gibert,NS,1,RE,RE8,F,3,9033,7934,8828,12.277,47.467,71.092,25795,11151.01495,43.22936596,OK
Gibert,NS,1,RE,RE8,F,4,12009,11436,10226,16.887,29.215,66.165,33671,12135.02013,36.03997544,OK
Gibert,NS,1,RE,RE8,F,5,11089,8301,8009,31.617,50.163,79.186,27399,14012.0465,51.14072229,OK
Gibert,NS,1,RE,RE8,F,6,8958,7408,8215,37.073,61.501,85.186,24581,14875.02332,60.51431317,OK
Gibert,NS,1,RE,RE8,F,7,8523,5859,6984,29.79,64.277,86.082,21366,12316.95801,57.64746799,OK
Gibert,NS,1,RE,RE8,F,8,8348,7702,7069,3.174,31.667,75.046,23119,8008.9596,34.64232709,OK
Gibert,NS,1,RE,RE8,F,9,7567,8092,7069,8.828,30.203,72.542,22728,8240.0355,36.25499604,OK
Gibert,NS,1,RE,RE8,F,10,8737,9487,9083,8.664,25.393,57.734,27307,8409.98681,30.79791559,OK
Gibert,NS,1,RE,RE10,F,1,8274,7622,6460,17.15,18.998,14.721,22356,3817.99516,17.07816765,OK
Gibert,NS,1,RE,RE10,F,2,9466,9670,6791,6.708,15.088,60.477,25927,6200.98195,23.91708239,OK
Gibert,NS,1,RE,RE10,F,3,10789,10813,8428,38.576,25.664,18.984,30030,8536.98448,28.42818675,OK
Gibert,NS,1,RE,RE10,F,4,7699,7683,7372,23.549,16.621,13.131,22754,4058.04626,17.83443025,OK
Gibert,NS,1,RE,RE10,F,5,10042,9643,8883,34.923,29.69,38.591,28568,9798.01289,34.29716077,OK
Gibert,NS,1,RE,RE10,F,6,9662,7277,6522,25.533,35.866,74.226,23461,9917.987,42.27435744,OK
Gibert,NS,1,RE,RE10,F,7,20965,11793,6861,8.161,28.424,54.569,39619,8806.97506,22.2291705,OK
Gibert,NS,1,RE,RE10,F,8,8538,5577,5422,37.983,28.474,46.201,19537,7336.00174,37.5492744,OK
Gibert,NS,1,RE,RE10,F,9,8952,8589,7716,26.43,23.344,47.201,25257,8013.05892,31.72609146,OK
Gibert,NS,1,RE,RE10,F,10,7149,6530,7779,30.76,34.992,71.693,21458,10061.00847,46.88698141,OK
Gibert,NS,1,RE,RE11,F,1,9139,8090,6799,14.367,24.623,44.051,24028,6300.02832,26.21952855,OK
Gibert,NS,1,RE,RE11,F,2,10396,7995,7960,15.775,33.046,54.535,26351,8622.9827,32.72355015,OK
Gibert,NS,1,RE,RE11,F,3,15254,16137,9656,30.117,23.53,31.742,41047,11456.0908,27.90969084,OK
Gibert,NS,1,RE,RE11,F,4,11237,11349,9891,9.584,28.91,47.771,32477,9082.97959,27.96742184,OK
Gibert,NS,1,RE,RE11,F,5,9149,8431,7512,25.139,28.692,51.504,25092,8587.97011,34.22592902,OK
Gibert,NS,1,RE,RE11,F,6,8690,7763,6463,10.633,28.108,58.301,22916,6874.02537,29.9966197,OK
Gibert,NS,1,RE,RE11,F,7,10483,9035,9544,8.824,17.178,29.767,29062,5318.0147,18.29886002,OK
Gibert,NS,1,RE,RE11,F,8,10268,8440,7599,25.273,35.427,53.994,26307,9688.0745,36.82698331,OK
Gibert,NS,1,RE,RE11,F,9,11821,10337,7348,19.465,32.418,76.007,29506,11237.00067,38.08378184,OK
Gibert,NS,1,RE,RE11,F,10,9814,9166,8913,42.215,38.25,50.533,27893,12152.98139,43.57000462,OK
Gibert,NS,1,RE,RE12,F,1,11006,9177,9430,15.646,33.529,62.439,29613,10686.95279,36.08872046,OK
Gibert,NS,1,RE,RE12,F,2,8099,7710,8302,23.373,40.363,65.141,24111,10412.97239,43.18764211,OK
Gibert,NS,1,RE,RE12,F,3,9020,8312,8012,13.792,37.644,74.076,25344,10307.9768,40.67225694,OK
Gibert,NS,1,RE,RE12,F,4,12114,11611,9965,31.658,27.457,64.556,33690,13456.08779,39.94089579,OK
Gibert,NS,1,RE,RE12,F,5,6698,7798,9176,25.515,20.3,27.648,23672,5828.96918,24.62389819,OK
Gibert,NS,1,RE,RE12,F,6,8066,9075,8775,12.794,27.471,61.014,25916,8878.93579,34.26044062,OK
Gibert,NS,1,RE,RE12,F,7,9806,9540,8932,6.465,24.329,68.014,28278,9029.95498,31.93279221,OK
Gibert,NS,1,RE,RE12,F,8,10717,11250,9489,20.677,30.516,73.622,31456,12634.99567,40.16720394,OK
Gibert,NS,1,RE,RE12,F,9,9520,11033,8261,21.303,12.408,58.371,28814,8219.04855,28.52449695,OK
Gibert,NS,1,RE,RE12,F,10,12572,9661,9205,32.954,54.218,78.685,31438,16623.93211,52.8784659,OK
Gibert,NS,1,RE,RE13,F,1,10914,9920,11488,22.87,47.833,59.201,32322,14042.07628,43.44432981,OK
Gibert,NS,1,RE,RE13,F,2,7344,5880,6530,18.927,33.044,82.665,19754,8731.01058,44.19869687,OK
Gibert,NS,1,RE,RE13,F,3,15267,19491,7963,7.474,37.443,1.846,42721,8586.06769,20.0980026,OK
Gibert,NS,1,RE,RE13,F,4,8381,8656,8102,11.049,30.337,73.068,25139,9471.95677,37.67833553,OK
Gibert,NS,1,RE,RE13,F,5,10414,11191,8646,8.834,16.701,51.527,30251,7244.00609,23.94633596,OK
Gibert,NS,1,RE,RE13,F,6,10738,10828,8908,9.238,17.178,69.511,30474,9044.05016,29.67792269,OK
Gibert,NS,1,RE,RE13,F,7,7690,6426,6707,12.276,34.018,75.16,20823,8171.00228,39.24027412,OK
Gibert,NS,1,RE,RE13,F,8,9044,8726,6636,3.306,11.265,51.703,24406,4712.98962,19.31078268,OK
Gibert,NS,1,RE,RE13,F,9,5955,7247,8096,3.056,15.524,68.441,21298,6847.99244,32.15321833,OK
Gibert,NS,1,RE,RE13,F,10,7367,7317,8583,23.388,56.991,80.45,23267,12798.04893,55.00515292,OK
Gibert,NS,1,RE,RE15,F,1,13308,9488,9587,8.356,21.511,38.344,32383,6829.01944,21.08828533,OK
Gibert,NS,1,RE,RE15,F,2,7011,6838,5170,13.579,23.808,51.393,19019,5237.03283,27.53579489,OK
Gibert,NS,1,RE,RE15,F,3,12725,15914,11821,7.513,13.554,28.263,40460,6453.98204,15.9515127,OK
Gibert,NS,1,RE,RE15,F,4,13082,8255,7174,20.226,24.03,23.488,28511,6314.67094,22.14819172,OK
Gibert,NS,1,RE,RE15,F,5,16442,13338,10671,17.54,28.58,33.24,40451,10242.9676,25.32191441,OK
Gibert,NS,1,RE,RE15,F,6,12055,8672,6509,14.392,27.214,46.505,27236,7121.96413,26.14908257,OK
Gibert,NS,1,RE,RE15,F,7,11893,8859,6821,18.725,14.166,7.096,27573,3965.94835,14.38344884,OK
Gibert,NS,1,RE,RE15,F,8,6171,5410,4608,25.085,28.022,16.406,16189,3819.97403,23.59610865,OK
Gibert,NS,1,RE,RE15,F,9,9476,6436,5647,22.594,32.909,56.331,21559,7440.04225,34.51014541,OK
Gibert,NS,1,RE,RE15,F,10,6934,7263,8148,47.736,30.084,36.193,22345,8444.0208,37.78930768,OK
Gibert,NS,2,RE,RE16,F,1,8080,7521,5885,19.344,36.711,48.173,21486,7159.01056,33.3194199,OK
Gibert,NS,2,RE,RE16,F,2,8597,6214,5046,11.725,23.608,59.512,19857,5477.97489,27.58712237,OK
Gibert,NS,2,RE,RE16,F,3,12189,10703,9686,14.546,25.058,36.919,32578,8030.94402,24.65143354,OK
Gibert,NS,2,RE,RE16,F,4,9089,9208,7631,5.633,20.808,45.931,25928,5932.97862,22.8825155,OK
Gibert,NS,2,RE,RE16,F,5,10946,7354,8450,14.718,34.893,51.278,26750,8510.0545,31.81328785,OK
Gibert,NS,2,RE,RE16,F,6,10901,9696,11822,11.751,17.564,49.789,32419,8870.03753,27.36061424,OK
Gibert,NS,2,RE,RE16,F,7,6078,6408,6443,17.851,19.663,41.114,18929,4993.96384,26.38260785,OK
Gibert,NS,2,RE,RE16,F,8,7695,7109,5279,21.663,17.626,57.947,20083,5979.02232,29.77155963,OK
Gibert,NS,2,RE,RE16,F,9,7901,6391,4602,26.111,40.76,83.724,18894,8520.98019,45.09886837,OK
Gibert,NS,2,RE,RE16,F,10,8351,6495,5836,30.38,40.293,57.814,20682,8528.08919,41.23435446,OK
Gibert,NS,2,RE,RE17,F,1,10797,10303,7811,27.211,33.107,37.882,28911,9307.9489,32.19518142,OK
Gibert,NS,2,RE,RE17,F,2,9824,10333,7530,18.088,35.159,57.716,27687,9755.95939,35.23660704,OK
Gibert,NS,2,RE,RE17,F,3,11268,9309,9469,34.638,34.698,48.263,30046,11703.07013,38.95050965,OK
Gibert,NS,2,RE,RE17,F,4,11900,6835,8152,11.739,20.629,57.127,26887,7463.92619,27.76035329,OK
Gibert,NS,2,RE,RE17,F,5,11740,11397,5923,13.952,25.823,41.526,29060,7040.59709,24.22779453,OK
Gibert,NS,2,RE,RE17,F,6,6571,6139,5872,7.922,28.457,60.899,18582,5843.51913,31.44720229,OK
Gibert,NS,2,RE,RE17,F,7,8295,7915,7403,6.401,32.824,57.423,23613,7380.00724,31.25400093,OK
Gibert,NS,2,RE,RE17,F,8,8658,7747,7197,21.518,34.646,50.493,23602,8181.03527,34.66246619,OK
Gibert,NS,2,RE,RE17,F,9,9250,6619,5010,19.373,31.047,44.251,20879,6063.97853,29.04343374,OK
Gibert,NS,2,RE,RE17,F,10,8456,7184,5428,24.894,42.943,70.671,21068,9026.08364,42.84262218,OK
Gibert,NS,1,RE,RE18,F,1,13421,11491,9015,16.221,38.447,41.553,33927,10340.96813,30.48005462,OK
Gibert,NS,1,RE,RE18,F,2,8297,8232,7453,18.187,38.776,56.836,23982,8937.00279,37.26546072,OK
Gibert,NS,1,RE,RE18,F,3,13410,8540,7789,11.298,23.443,38.465,29739,6513.13285,21.90098137,OK
Gibert,NS,1,RE,RE18,F,4,14208,14753,9982,7.974,21.704,37.327,38943,8060.91818,20.69927376,OK
Gibert,NS,1,RE,RE18,F,5,13999,8654,5446,12.244,36.41,68.197,28099,8578.96758,30.53122026,OK
Gibert,NS,1,RE,RE18,F,6,11330,9863,7874,12.904,28.896,59.728,29067,9015.0184,31.01461589,OK
Gibert,NS,1,RE,RE18,F,7,10483,9922,7742,24.764,28.704,55.541,28147,9744.00522,34.61827271,OK
Gibert,NS,1,RE,RE18,F,8,6994,6100,5558,5.176,32.967,78.23,18652,6721.01984,36.03377568,OK
Gibert,NS,1,RE,RE18,F,9,17237,16362,12337,9.688,24.166,42.587,45936,10877.91967,23.68059838,OK
Gibert,NS,1,RE,RE18,F,10,12336,9732,7189,26.273,46.373,72.124,29257,12939.052,44.22549134,OK
Gibert,NS,1,UM,UM2,F,1,11115,11143,9034,17.247,20.515,43.613,31292,8142.98892,26.02259018,OK
Gibert,NS,1,UM,UM2,F,2,12635,11750,6941,10.605,19.302,53.551,31326,7324.90166,23.3828183,OK
Gibert,NS,1,UM,UM2,F,3,9237,9207,8990,26.145,27.903,28.176,27434,7517.06526,27.40054407,OK
Gibert,NS,1,UM,UM2,F,4,11192,10181,8988,17.102,17.297,46.373,30361,7843.06865,25.83270857,OK
Gibert,NS,1,UM,UM2,F,5,14011,10358,7236,13.033,24.377,56.219,31605,8419.03013,26.63828549,OK
Gibert,NS,1,UM,UM2,F,6,10859,8652,5390,14.302,18.135,49.035,24901,5765.08088,23.15200546,OK
Gibert,NS,1,UM,UM2,F,7,9596,9024,6672,14.965,22.861,49.505,25292,6801.99164,26.89384643,OK
Gibert,NS,1,UM,UM2,F,8,15029,11479,5783,14.778,30.037,40.844,32291,8030.94137,24.87052544,OK
Gibert,NS,1,UM,UM2,F,9,10326,9958,7094,16.289,25.095,43.022,27378,7232.94292,26.41881408,OK
Gibert,NS,1,UM,UM2,F,10,10380,7299,4376,10.462,19.674,63.186,22055,5286.98022,23.97179878,OK
Gibert,NS,2,UM,UM4,F,1,8193,8290,8604,49.457,39.023,50.883,25087,11664.99203,46.49815454,OK
Gibert,NS,2,UM,UM4,F,2,9059,10179,10161,40.689,34.267,53.075,29399,12567.00519,42.74636957,OK
Gibert,NS,2,UM,UM4,F,3,10542,9793,9027,29.235,30.542,47.834,29362,10390.90694,35.38896172,OK
Gibert,NS,2,UM,UM4,F,4,10372,8797,6571,38.189,29.624,53.264,25740,10066.9638,39.11019347,OK
Gibert,NS,2,UM,UM4,F,5,10284,8108,7186,21.48,35.705,67.117,25578,9926.99222,38.81066628,OK
Gibert,NS,2,UM,UM4,F,6,14283,8530,5716,25.009,47.761,66.41,28529,11442.04437,40.10671376,OK
Gibert,NS,2,UM,UM4,F,7,10211,9059,8135,26.795,28.888,49.367,27405,9369.00682,34.187217,OK
Gibert,NS,2,UM,UM4,F,8,15429,14015,10298,18.906,27.463,50.845,39742,12001.96429,30.19969878,OK
Gibert,NS,2,UM,UM4,F,9,9897,7652,6561,25.573,29.038,61.728,24110,8802.92165,36.51149585,OK
Gibert,NS,2,UM,UM4,F,10,10520,8800,7177,22.624,33.148,49.032,26497,8816.09544,33.27205133,OK
Gibert,NS,2,UM,UM5,F,1,8909,8092,6656,33.932,27.064,59.014,23657,9140.9926,38.6396948,OK
Gibert,NS,2,UM,UM5,F,2,11728,10692,9145,11.255,22.652,36.938,31565,7119.91834,22.55637047,OK
Gibert,NS,2,UM,UM5,F,3,10343,103966,7762,14.493,73.028,72.636,122071,83061.30779,68.04344012,OK
Gibert,NS,2,UM,UM5,F,4,16013,10753,7225,13.87,33.758,44.471,33991,9064.03059,26.66597214,OK
Gibert,NS,2,UM,UM5,F,5,15316,12463,6098,10.78,19.361,42.571,33877,6660.00581,19.65937306,OK
Gibert,NS,2,UM,UM5,F,6,12391,11400,8506,35.59,35.842,37.174,32297,11657.96534,36.09612453,OK
Gibert,NS,2,UM,UM5,F,7,14201,10495,7574,35.012,41.887,20.029,32270,10885.09123,33.73130223,OK
Gibert,NS,2,UM,UM5,F,8,10198,9478,10227,28.623,30.798,51.648,29903,11120.04894,37.18706799,OK
Gibert,NS,2,UM,UM5,F,9,9086,8394,7394,14.539,9.126,14.404,24874,3152.08174,12.67219482,OK
Gibert,NS,2,UM,UM5,F,10,13947,12518,7507,13.809,26.793,37.245,33972,8075.87112,23.77213917,OK
Gibert,NS,2,UM,UM6,F,1,9892,8735,8841,44.137,32.742,34.498,27468,10276.01392,37.41085598,OK
Gibert,NS,2,UM,UM6,F,2,8280,7742,5574,18.671,22.333,61.643,21596,6710.96048,31.07501611,OK
Gibert,NS,2,UM,UM6,F,3,10948,8552,7236,30.005,30.917,36.788,26736,8590.94892,32.13251391,OK
Gibert,NS,2,UM,UM6,F,4,7557,8501,7171,20.127,22.362,64.858,23229,8072.95819,34.75379134,OK
Gibert,NS,2,UM,UM6,F,5,10308,9311,7494,19.703,23.08,49.973,27113,7924.94066,29.22930203,OK
Gibert,NS,2,UM,UM6,F,6,10454,10685,6898,14.817,22.312,62.308,28037,8231.01222,29.35767814,OK
Gibert,NS,2,UM,UM6,F,7,5774,8188,6615,36.076,48.4,68.602,20577,10584.04254,51.43627613,OK
Gibert,NS,2,UM,UM6,F,8,10567,10760,7163,23.034,11.729,8.195,28490,4283.05103,15.03352415,OK
Gibert,NS,2,UM,UM6,F,9,10144,9126,7841,16.404,22.014,61.28,27111,8477.9842,31.27138136,OK
Gibert,NS,2,UM,UM6,F,10,8944,7960,6678,23.043,19.51,29.949,23582,5613.95614,23.80610695,OK
Gibert,NS,1,UM,UM7,F,1,8688,5196,5866,32.919,51.54,73.628,19750,9857.0396,49.90906127,OK
Gibert,NS,1,UM,UM7,F,2,7315,6967,8030,19.344,40.778,69.016,22312,9798.00166,43.91359654,OK
Gibert,NS,1,UM,UM7,F,3,7946,6305,5387,8.935,28.358,60.015,19638,5730.95505,29.18298732,OK
Gibert,NS,1,UM,UM7,F,4,9209,8052,7568,17.363,42.66,82.651,24829,11288.96955,45.4668716,OK
