Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,AreaT4,AreaT5,AreaT6,PercT4,PercT5,PercT6,TotalArea,TotalBlack,TotalPerc,Orientation,Country,Latitude,Longitude,Altitude
Abbott,NS,1,RE,RE16,FALSE,12,22887,21676,16881,14.607,16.308,44.6,61444,14406.95217,23.44728886,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,KA,KA11,FALSE,1,20979,19523,15201,15.449,19.29,39.774,55703,13053.07815,23.43334856,OK,Denmark,55.945,10.213,15
Abbott,NS,1,RE,RE10,FALSE,2,21846,22038,18465,14.607,18.527,39.702,62349,14604.99978,23.42459347,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE69,FALSE,4,32091,30938,22110,21.227,20.981,29.928,85139,19920.13915,23.39719653,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE27,FALSE,1,29123,31008,22709,11.242,20.972,42.296,82840,19382.00406,23.39691461,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE17,FALSE,6,17506,17268,11618,11.727,17.338,49.983,46392,10853.8794,23.39601526,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE1,FALSE,5,15760,17224,14126,24.397,18.857,27.793,47110,11018.93606,23.38980272,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE22,FALSE,7,13151,11445,10228,16.539,17.239,39.069,34824,8144.02476,23.38624156,Turned,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE4,FALSE,8,12951,12737,12886,25.295,19.738,24.81,38574,8987.00111,23.2980793,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE13,FALSE,6,20498,20187,14157,19.231,18.22,36.427,54842,12777.01217,23.29785961,OK,Turkey,40.231,32.26,680
Abbott,NS,1,MA,MA28,FALSE,6,17887,19031,18441,20.411,14.629,35.036,55359,12895.94932,23.29512694,OK,Austria,48.375,15.56,572
Abbott,NS,1,RE,RE4,FALSE,5,13310,12757,10581,29.812,20.357,18.505,36648,8522.93374,23.25620427,Turned,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA26,FALSE,3,12222,11495,10979,16.732,17.468,36.515,34696,8061.91349,23.23585857,Turned,Austria,48.375,15.56,572
Abbott,NS,1,YE,YE22,FALSE,4,18211,18800,15552,18.203,17.351,36.208,52563,12208.00449,23.22547132,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE6,FALSE,9,15933,14570,10784,16.438,16.438,42.303,41287,9576.03866,23.19383501,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE19,FALSE,6,19594,21443,15301,12.402,16.308,46.644,56338,13063.97076,23.18855969,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE4,FALSE,6,13383,15255,13768,18.494,14.231,37.522,42406,9812.02003,23.13828239,Turned,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA33,FALSE,7,13221,12996,13281,18.592,19.283,31.421,39498,9137.09001,23.13304474,Turned,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA19,FALSE,4,14812,14739,13821,10.951,12.226,47.775,43372,10027.03501,23.11868258,Turned,Austria,48.375,15.56,572
Abbott,NS,1,KA,KA10,FALSE,9,15414,16073,15041,21.539,21.906,26.009,46528,10752.98653,23.11078604,OK,Denmark,55.945,10.213,15
Abbott,NS,1,YE,YE27,FALSE,7,25870,24390,20430,10.104,18.352,45.223,70690,16329.0165,23.09947164,OK,Turkey,40.231,32.26,680
Abbott,NS,1,KA,KA10,FALSE,10,16996,17317,19686,16.068,16.752,34.74,53999,12470.77752,23.09446012,OK,Denmark,55.945,10.213,15
Abbott,NS,1,RE,RE10,FALSE,4,15880,15882,11788,17.034,15.281,41.5,43550,10023.94762,23.01710131,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE33,FALSE,9,19079,23408,18988,17.386,18.28,34.501,61475,14147.10722,23.01278116,OK,Turkey,40.231,32.26,680
Abbott,NS,1,MA,MA28,FALSE,2,16085,17203,16861,19.714,16.59,32.673,50149,11533.96913,22.99940005,OK,Austria,48.375,15.56,572
Abbott,NS,1,YE,YE49,FALSE,8,24649,26063,20191,7.44,19.307,46.744,70903,16303.95005,22.99472526,OK,Turkey,40.231,32.26,680
Abbott,NS,1,MA,MA28,FALSE,7,24663,28771,22398,18.737,14.723,38.218,75832,17417.12828,22.96804552,OK,Austria,48.375,15.56,572
Abbott,NS,1,YE,YE41,FALSE,1,16547,18288,14664,17.109,17.438,36.463,49499,11367.02199,22.96414471,OK,Turkey,40.231,32.26,680
Abbott,NS,1,KA,KA7,FALSE,4,11751,14067,11766,17.406,15.874,36.925,37584,8622.97014,22.94319428,Turned,Denmark,55.945,10.213,15
Abbott,NS,1,RE,RE17,FALSE,8,17718,16601,11337,14.449,18.933,42.083,45656,10474.09086,22.94132394,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE12,FALSE,11,20420,20719,18396,15.005,13.017,42.912,59535,13655.10475,22.93626396,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,KA,KA10,FALSE,11,14138,13061,11782,14.691,17.28,39.034,38981,8932.94026,22.9161393,OK,Denmark,55.945,10.213,15
Abbott,NS,1,RE,RE10,FALSE,9,21728,21471,18494,17.176,18.308,34.914,61693,14119.90712,22.88737315,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE19,FALSE,5,19878,20311,18905,19.308,16.809,33.161,59094,13521.20728,22.88084624,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE5,FALSE,3,13830,12055,9978,18.048,20.324,32.662,35863,8205.11096,22.87904236,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE40,FALSE,1,23612,27692,21915,16.898,14.842,39.466,73219,16748.9763,22.87517762,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE40,FALSE,6,20081,23954,21141,9.586,15.793,43.309,65176,14863.97557,22.80590335,OK,Turkey,40.231,32.26,680
Abbott,NS,1,MA,MA30,FALSE,4,18728,18576,15926,11.245,14.029,46.616,53230,12136.0548,22.79927635,OK,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA13,FALSE,12,8735,8946,7822,20.527,15.381,33.777,25503,5811.05465,22.78576893,Turned,Austria,48.375,15.56,572
Abbott,NS,1,RE,RE12,FALSE,7,24109,24237,20629,12.012,16.875,42.246,68975,15700.89417,22.76316661,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA33,FALSE,6,21124,19803,20014,20.209,18.926,29,60941,13820.92494,22.67918961,OK,Austria,48.375,15.56,572
Abbott,NS,1,KA,KA11,FALSE,6,18832,18277,15052,18.835,19.308,31.398,52161,11801.95732,22.62601814,OK,Denmark,55.945,10.213,15
Abbott,NS,1,KA,KA13,FALSE,3,12938,12178,11529,19.586,19.749,28.996,36645,8282.01874,22.60067878,OK,Denmark,55.945,10.213,15
Abbott,NS,1,YE,YE11,FALSE,6,26699,26959,23914,20.023,18.198,30.43,77572,17528.96979,22.59703216,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE80,FALSE,12,23674,27829,23963,25.602,18.143,24.797,75466,17052.13806,22.59578891,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE5,FALSE,9,18535,20023,17344,14.173,14.468,40.925,55902,12621.92519,22.57866479,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE69,FALSE,7,16136,17120,15362,11.787,17.722,39.305,48618,10973.99082,22.57186807,Turned,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE15,FALSE,10,20362,22454,20564,24.968,14.332,29.085,63380,14283.13084,22.5357066,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA18,FALSE,5,14980,15067,13421,27.697,17.296,22.547,43468,9781.03179,22.50168351,OK,Austria,48.375,15.56,572
Abbott,NS,1,YE,YE80,FALSE,7,19324,19856,13547,9.869,17.325,48.025,52727,11853.08431,22.48010376,OK,Turkey,40.231,32.26,680
Abbott,NS,1,MA,MA7,FALSE,13,10088,11067,8711,17.486,15.28,37.091,29866,6686.02229,22.38673505,OK,Austria,48.375,15.56,572
Abbott,NS,1,RE,RE4,FALSE,10,13931,14598,11965,18.613,11.241,40.293,40494,9054.99566,22.36132676,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE40,FALSE,4,17346,17061,14234,14.58,19.553,35.127,48641,10864.96131,22.33704346,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE16,FALSE,7,23709,23674,19865,14.18,15.308,40.438,67248,15018.96082,22.33369144,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE20,FALSE,8,19263,17781,16333,10.985,11.771,46.923,53377,11872.97565,22.24361738,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE49,FALSE,7,22137,22900,20159,18.074,15.424,34.342,65196,14456.14116,22.17335597,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE20,FALSE,5,24647,26165,23257,13.689,12.673,41.845,74069,16421.70993,22.17082711,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE41,FALSE,9,17539,17840,14403,18.924,19.417,29.424,49782,11021.01188,22.13854783,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE69,FALSE,12,26497,27289,23835,11.756,17.985,38.339,77621,17161.01462,22.10872653,OK,Turkey,40.231,32.26,680
Abbott,NS,1,KA,KA18,FALSE,4,15395,17231,16417,14.732,14.398,37.059,49043,10832.88681,22.08854844,OK,Denmark,55.945,10.213,15
Abbott,NS,1,RE,RE15,FALSE,7,25051,24616,18029,12.858,17.485,41.117,67696,14938.14911,22.06651665,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE4,FALSE,7,12452,12520,14364,26.47,15.966,23.517,39336,8672.96948,22.0484276,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA28,FALSE,11,21199,24341,24489,16.68,16.515,31.912,70029,15370.83903,21.94924821,OK,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA23,FALSE,6,22262,22710,16786,24.117,17.305,25.188,61758,13526.94972,21.90315379,OK,Austria,48.375,15.56,572
Abbott,NS,1,YE,YE80,FALSE,8,20277,19112,17019,10.026,17.157,41.236,56408,12329.9727,21.85855322,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE21,FALSE,10,22080,25294,22337,14.072,16.142,36.021,69711,15236.06585,21.85604259,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE69,FALSE,6,19448,19415,17888,14.48,19.114,32.771,56751,12389.12998,21.83068136,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE6,FALSE,2,21012,23531,18847,15.42,12.303,40.691,63390,13804.1021,21.77646648,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE49,FALSE,12,19101,21934,21077,15.408,21.92,27.248,62112,13494.07584,21.72539258,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE20,FALSE,4,22235,25038,18699,15.296,14.206,39.382,65972,14322.00406,21.70921612,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE11,FALSE,9,14822,15453,13371,15.76,17.097,33.565,43646,9465.92276,21.68795024,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE13,FALSE,2,19392,19869,15588,9.937,14.903,44.906,54849,11888.00739,21.67406405,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE11,FALSE,8,22808,17453,11486,18.323,28.356,18.048,51747,11201.0758,21.64584575,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE18,FALSE,12,20158,21497,17236,12.511,13.997,41.547,58891,12691.94339,21.5515841,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA13,FALSE,3,8610,6355,5516,10.348,15.736,45.685,20481,4410.9702,21.53688882,Turned,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA18,FALSE,11,13669,15569,13166,39.908,18.807,5.476,42404,9104.05651,21.46980594,OK,Austria,48.375,15.56,572
Abbott,NS,1,YE,YE14,FALSE,1,21691,23732,23926,27.689,17.634,19.569,69349,14873.00081,21.44659737,OK,Turkey,40.231,32.26,680
Abbott,NS,1,MA,MA27,FALSE,9,23581,19179,13871,18.396,14.605,36.09,56631,12145.09761,21.44602357,OK,Austria,48.375,15.56,572
Abbott,NS,1,YE,YE20,FALSE,3,22514,22453,17177,9.177,17.098,43.075,62144,13304.11647,21.40852934,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE80,FALSE,6,20521,22331,18889,11.315,16.761,37.752,61741,13195.82534,21.37287271,OK,Turkey,40.231,32.26,680
Abbott,NS,1,MA,MA13,FALSE,6,9369,9694,7682,12.883,14.308,40.614,26745,5713.99327,21.36471591,OK,Austria,48.375,15.56,572
Abbott,NS,1,RE,RE1,FALSE,7,13260,13746,11358,25.173,18.318,20.602,38364,8195.90724,21.36353675,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE1,FALSE,11,14110,18196,17832,24.585,17.751,22.499,50138,10710.93714,21.36291264,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE40,FALSE,5,17068,19022,16195,13.3,17.085,34.863,52285,11166.01555,21.35605919,OK,Turkey,40.231,32.26,680
Abbott,NS,1,KA,KA10,FALSE,5,11999,14852,15743,17.001,13.426,32.122,42594,9090.94597,21.34325485,Turned,Denmark,55.945,10.213,15
Abbott,NS,1,YE,YE24,FALSE,11,16305,17805,16084,15.915,15.029,33.804,50194,10707.88956,21.33300705,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE20,FALSE,1,26576,28244,17994,9.757,17.076,45.037,72814,15519.92354,21.31447735,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE18,FALSE,1,13535,17863,17772,15.087,13.727,33.632,49170,10471.1585,21.29582774,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE41,FALSE,2,18204,17863,13642,17.76,22.594,24.131,49709,10560.94764,21.24554435,OK,Turkey,40.231,32.26,680
Abbott,NS,1,MA,MA20,FALSE,2,19724,22439,21826,13.8,16.128,33.217,63989,13590.81634,21.23930104,OK,Austria,48.375,15.56,572
Abbott,NS,1,RE,RE17,FALSE,9,20727,19523,20191,15.241,12.478,35.808,60441,12825.07529,21.21916462,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE13,FALSE,5,19527,20050,20711,16.848,12.279,33.967,60288,12786.75383,21.20945102,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE10,FALSE,8,29741,26163,17837,8.204,10.66,58.115,73741,15594.89999,21.1482079,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE24,FALSE,1,26190,25299,16956,18.66,17.044,31.004,68445,14456.0538,21.12068639,OK,Turkey,40.231,32.26,680
Abbott,NS,1,MA,MA23,FALSE,9,14022,13562,12082,17.045,15.824,31.783,39666,8376.12284,21.11663097,OK,Austria,48.375,15.56,572
Abbott,NS,1,YE,YE20,FALSE,7,20417,19760,19490,17.598,15.648,30.277,59667,12586.01576,21.09376332,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE8,FALSE,5,15604,15287,14800,17.656,13.41,32.635,45691,9635.00894,21.08732341,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE22,FALSE,3,14736,14900,12489,17.067,11.617,37.097,42125,8878.97045,21.07767466,Turned,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE24,FALSE,6,17414,17654,15704,12.341,13.068,39.716,50772,10693.0871,21.06099248,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE26,FALSE,5,27866,25484,21161,14.085,15.108,37.215,74511,15650.11497,21.0037645,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE27,FALSE,3,24806,22609,17140,14.412,18.864,33.232,64555,13535.96728,20.96811599,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE4,FALSE,3,18412,18462,15609,22.523,18.265,22.327,52483,11004.04049,20.96686639,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE6,FALSE,8,23946,21362,17254,22.033,10.055,32.995,62562,13116.92858,20.96628717,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA26,FALSE,6,13709,14856,15701,19.031,16.465,26.374,44266,9195.98193,20.77436843,OK,Austria,48.375,15.56,572
Abbott,NS,1,RE,RE15,FALSE,1,23144,22468,19483,13.464,15.057,35.954,65095,13504.03274,20.7451152,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE13,FALSE,11,16758,14580,13505,13.48,12.613,38.504,44843,9297.919,20.73438218,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE13,FALSE,8,17311,16345,11899,13.125,15.999,38.003,45555,9409.08227,20.65433491,OK,Turkey,40.231,32.26,680
Abbott,NS,1,KA,KA13,FALSE,8,16630,17728,14480,22.069,16.341,24.13,48838,10061.03118,20.60082555,OK,Denmark,55.945,10.213,15
Abbott,NS,1,YE,YE13,FALSE,3,25243,26447,20956,13.398,17.499,33.174,72646,14961.96111,20.59571223,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE4,FALSE,9,17116,21816,16862,15.261,13.55,35.031,55794,11475.06798,20.56684945,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA26,FALSE,9,16569,17693,16465,20.068,17.538,24.318,50727,10432.02396,20.56503235,OK,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA28,FALSE,5,17400,19292,18892,14.615,12.725,33.67,55584,11358.8534,20.43547316,OK,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA31,FALSE,4,14497,15401,13837,21.963,13.902,25.808,43735,8896.07609,20.34086222,OK,Austria,48.375,15.56,572
Abbott,NS,1,RE,RE13,FALSE,11,27371,29037,20127,16.945,14.371,33.279,76535,15508.98755,20.26391527,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE6,FALSE,12,13842,12560,12718,1.069,13.957,47.311,39120,7917.98316,20.24024325,Turned,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA31,FALSE,11,18018,19273,18164,22.272,17.932,20.673,55455,11224.04704,20.23991893,OK,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA26,FALSE,8,11704,12209,10586,12.637,16.652,32.704,34499,6974.1226,20.21543407,Turned,Austria,48.375,15.56,572
Abbott,NS,1,RE,RE18,FALSE,7,16855,16304,16033,20.261,20.087,20.227,49192,9932.97094,20.19224862,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE13,FALSE,1,21907,22561,17965,12.38,15.726,35.291,62433,12600.05761,20.18172699,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE14,FALSE,3,14976,14331,13891,21.147,16.559,22.871,43198,8717.05562,20.17930372,Turned,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE18,FALSE,10,19806,20777,17096,12.683,15.575,34.458,57679,11638.95241,20.17883876,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE15,FALSE,10,24003,21542,12625,11.424,21.224,34.947,58170,11726.23555,20.15856206,OK,Turkey,40.231,32.26,680
Abbott,NS,1,KA,KA11,FALSE,9,24119,21151,16195,16.962,18.392,27.224,61465,12390.0835,20.15794924,OK,Denmark,55.945,10.213,15
Abbott,NS,1,RE,RE15,FALSE,3,18358,19354,16234,17.475,14.627,29.678,53946,10856.8966,20.12548956,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE4,FALSE,11,13767,14500,17394,18.239,14.441,26.331,45661,9184.92227,20.11546455,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,KA,KA11,FALSE,8,22853,18357,13053,22.155,19.616,16.533,54263,10822.04376,19.94368863,OK,Denmark,55.945,10.213,15
Abbott,NS,1,RE,RE6,FALSE,7,12498,12682,9177,13.602,11.102,40.776,34357,6849.94712,19.93755893,Turned,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA31,FALSE,9,15671,13184,11174,16.534,13.85,31.457,40029,7932.03232,19.81571441,Turned,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA33,FALSE,10,12849,10533,11542,19.737,14.668,24.484,34924,6906.93085,19.77703256,Turned,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA13,FALSE,2,13143,12064,7926,13.277,14.813,38.09,33133,6551.04983,19.77197908,OK,Austria,48.375,15.56,572
Abbott,NS,1,RE,RE10,FALSE,6,8760,12445,9647,19.189,12.889,28.423,30852,6026.95926,19.53506826,Turned,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE41,FALSE,7,17532,18567,12512,13.09,18.07,30.659,48611,9486.04978,19.51420415,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE51,FALSE,1,22629,22396,16361,27.054,19.169,9.455,61386,11962.07145,19.48664427,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE5,FALSE,1,11649,11818,10555,18.233,13.158,27.816,34022,6614.95341,19.44316445,Turned,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE80,FALSE,11,18114,17828,14780,12.94,12.952,35.149,50722,9848.05636,19.4157493,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE5,FALSE,7,13773,15498,13877,24.817,15.873,17.9,43148,8362.02595,19.37986917,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE33,FALSE,11,22440,21286,15646,14.176,15.621,31.88,59372,11494.12526,19.35950492,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE3,FALSE,4,17666,17742,16173,19.591,8.894,30.508,51581,9972.97838,19.33459681,Turned,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE15,FALSE,8,21231,25167,21920,16.325,11.161,31.387,68318,13154.88002,19.25536465,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE13,FALSE,4,25580,25144,16794,12.353,16.648,33.476,67518,12967.82996,19.20647821,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE22,FALSE,8,20201,20824,17923,20.578,14.594,22.915,58948,11303.07179,19.17464849,OK,Turkey,40.231,32.26,680
Abbott,NS,1,KA,KA25,FALSE,3,15053,16211,14415,9.201,11.233,38.384,45679,8739.06176,19.1314647,Turned,Denmark,55.945,10.213,15
Abbott,NS,1,KA,KA13,FALSE,4,17562,17261,16369,19.064,15.816,22.622,51192,9781.01462,19.10652957,OK,Denmark,55.945,10.213,15
Abbott,NS,1,YE,YE33,FALSE,2,19369,15319,15223,15.009,15.334,27.879,49911,9500.12884,19.03413845,Turned,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE17,FALSE,4,22663,22983,19115,13.343,13.31,32.556,64761,12306.04079,19.00224022,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE15,FALSE,6,17034,16410,14574,10.056,12.907,35.831,48018,9052.98768,18.853321,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,KA,KA11,FALSE,4,28950,27790,20739,11.558,13.365,36.241,77479,14576.19549,18.81309192,OK,Denmark,55.945,10.213,15
Abbott,NS,1,RE,RE10,FALSE,7,21932,18085,16467,21.694,12.983,21.352,56484,10621.93747,18.8052147,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE51,FALSE,4,26294,26759,20183,14.315,32.471,6.501,73236,13764.99782,18.79539819,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE41,FALSE,4,22319,21621,18740,17.098,17.543,22.236,62680,11776.10105,18.78765324,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE15,FALSE,8,29306,27150,20457,17.573,15.584,24.759,76913,14445.94801,18.78219288,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE20,FALSE,10,25436,26400,22216,9.695,10.973,38.324,74052,13876.95204,18.73946962,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE19,FALSE,3,20409,21429,18656,12.504,14.858,30.012,60494,11334.9009,18.73723163,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE18,FALSE,9,22402,21152,17163,6.834,12.561,41.776,60717,11357.87028,18.70624418,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE11,FALSE,11,26521,23480,17554,12.545,17.466,29.532,67555,12612.12353,18.66941534,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE5,FALSE,4,24578,25662,23409,13.744,13.008,29.912,73649,13718.21336,18.62647607,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE27,FALSE,4,21458,24169,20846,14.591,12.628,29.598,66473,12352.99718,18.58348078,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE19,FALSE,4,12234,12890,11147,17.737,13.863,24.913,36271,6733.93739,18.56562375,Turned,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE24,FALSE,8,21504,22183,15417,17.429,15.796,24.058,59104,10960.9807,18.54524347,OK,Turkey,40.231,32.26,680
Abbott,NS,1,KA,KA11,FALSE,3,23934,24804,20425,12.66,13.566,31.422,69163,12812.89854,18.52565467,OK,Denmark,55.945,10.213,15
Abbott,NS,1,RE,RE3,FALSE,1,17017,18516,18912,13.075,12.206,29.161,54445,9999.96403,18.36709345,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA9,FALSE,8,10112,11065,10905,7.269,13.068,33.819,32082,5868.97743,18.29367692,OK,Austria,48.375,15.56,572
Abbott,NS,1,RE,RE18,FALSE,8,15976,13090,7809,10.172,23.43,26.277,36875,6744.03665,18.28891295,Turned,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE11,FALSE,3,18324,17831,16942,31.893,12.983,9.137,53097,9707.06259,18.28175338,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE11,FALSE,1,18702,20158,15698,21.057,18.757,14.301,54558,9964.08718,18.26329261,OK,Turkey,40.231,32.26,680
Abbott,NS,1,MA,MA28,FALSE,3,18964,19147,19235,17.718,12.503,24.471,57346,10460.98778,18.24187874,OK,Austria,48.375,15.56,572
Abbott,NS,1,KA,KA13,FALSE,11,24779,26588,21900,20.856,16.598,17.251,73267,13358.95348,18.23324755,OK,Denmark,55.945,10.213,15
Abbott,NS,1,RE,RE15,FALSE,4,24960,25091,20003,12.155,14.344,30.61,70054,12755.85934,18.20860956,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE26,FALSE,9,23095,25043,22098,10.002,15.637,29.36,70236,12713.90861,18.101698,OK,Turkey,40.231,32.26,680
Abbott,NS,1,YE,YE20,FALSE,6,11674,10333,11050,4.009,10.045,40.489,33057,5979.99501,18.08995072,Turned,Turkey,40.231,32.26,680
Abbott,NS,1,KA,KA18,FALSE,5,15775,14989,18744,14.219,10.828,26.985,49508,8924.12457,18.02562125,OK,Denmark,55.945,10.213,15
Abbott,NS,1,MA,MA7,FALSE,8,10077,11122,10256,11.73,13.775,28.491,31455,5636.12456,17.91805614,OK,Austria,48.375,15.56,572
Abbott,NS,1,YE,YE33,FALSE,4,17806,16670,12835,15.09,16.509,23.163,47311,8411.94675,17.78010769,Turned,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE5,FALSE,8,20686,22936,14269,13.99,12.587,31.621,57891,10292.92621,17.77983833,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,RE,RE15,FALSE,2,21623,22045,18968,19.317,12.08,22.559,62636,11118.94203,17.75167959,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,YE,YE49,FALSE,11,21670,24066,21324,11.994,14.007,27.804,67060,11898.94938,17.74373603,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE10,FALSE,10,17317,16973,11624,11.347,5.862,44.486,45914,8130.96989,17.70912987,OK,Portugal,41.15,-8.41,175
