Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,Tergite8,Tergite9,Tergite10,Total,Country,Latitude,Longitude,Altitude
Schmidt,NS,1,YE,YE41,FALSE,4,1,2,1,4,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,FALSE,1,1,1,1,3,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,FALSE,5,1,2,0,3,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,FALSE,6,1,1,0,2,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,FALSE,7,1,1,0,2,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,FALSE,8,1,1,0,2,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,FALSE,2,1,0,0,1,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,FALSE,10,1,0,0,1,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,FALSE,1,4,8,8,20,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,FALSE,2,4,8,8,20,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,FALSE,3,5,7,8,20,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,FALSE,6,3,7,10,20,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,FALSE,7,2,8,10,20,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,FALSE,9,3,6,6,15,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,FALSE,5,1,5,7,13,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,FALSE,4,3,4,5,12,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,FALSE,8,2,5,5,12,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,FALSE,10,3,7,2,12,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,FALSE,3,4,9,2,15,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,FALSE,1,4,7,2,13,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,FALSE,8,4,6,3,13,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,FALSE,4,5,7,0,12,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,FALSE,5,2,6,2,10,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,FALSE,9,4,6,0,10,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,FALSE,2,1,3,3,7,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,FALSE,10,1,3,1,5,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,FALSE,7,1,1,1,3,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,FALSE,6,0,0,0,0,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE51,FALSE,3,2,5,5,12,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE51,FALSE,7,3,3,2,8,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE51,FALSE,6,2,3,0,5,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE51,FALSE,1,1,2,1,4,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE51,FALSE,4,1,2,1,4,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE51,FALSE,5,1,1,0,2,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE51,FALSE,2,1,0,0,1,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,FALSE,2,2,5,4,11,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,FALSE,10,4,6,1,11,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,FALSE,7,2,4,0,6,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,FALSE,8,1,4,1,6,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,FALSE,3,1,2,1,4,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,FALSE,4,2,2,0,4,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,FALSE,5,1,1,2,4,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,FALSE,9,1,3,0,4,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,FALSE,1,1,2,0,3,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,FALSE,6,1,2,0,3,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,FALSE,8,4,9,10,23,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,FALSE,6,3,9,9,21,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,FALSE,1,4,9,7,20,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,FALSE,5,3,9,8,20,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,FALSE,7,3,9,2,14,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,FALSE,2,3,7,3,13,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,FALSE,3,3,7,1,11,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,FALSE,9,2,7,2,11,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,FALSE,10,2,7,1,10,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,FALSE,4,3,4,0,7,Turkey,40.231,32.26,680
