"Supervisor.PI","Diet","Batch","Population","Line","Sex","ReplicateVialOld","ReplicateVial","Individual","CentroidSizeLeft_micrometers","CentroidSizeRight_micrometers","Country","Latitude","Longitude","Altitude"
"Onder","NS",2,"RE","RE8","M",1,"Onder_2_RE8_1",7,2551.28740580986,2559.29703001234,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",1,"Onder_2_RE8_1",8,2537.42674636223,2539.75991005426,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",1,"Onder_2_RE8_1",9,2469.89652576945,2496.46692806638,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",1,"Onder_2_RE8_1",10,2508.78092734156,2466.41373394027,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",11,2570.89957387876,2586.13398275673,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",12,2569.45114214495,2563.1381919444,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",13,2536.43747300011,2544.93841305254,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",14,2475.74924650967,2435.96815401598,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",15,2624.3449985718,2645.6821144049,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",16,2534.38345118319,2551.21768091427,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",17,2499.17476263034,2502.44294069495,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",18,2530.60440245709,2536.97086554371,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",19,2580.23685099566,2576.87960997482,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",20,2542.18481267802,2541.05200119517,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",21,2612.81035206706,2636.17192863493,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",22,2564.62471309313,2567.93309256203,"Portugal",41.15,-8.41,175
"Onder","NS",2,"RE","RE8","M",3,"Onder_2_RE8_3",23,2508.71451291852,2535.46575029433,"Portugal",41.15,-8.41,175
"Onder","NS",2,"UM","UM13","F",1,"Onder_2_UM13_1",1,2840.70742083137,2858.24687294187,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",1,"Onder_2_UM13_1",2,2827.69311559554,2821.5960926986,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",1,"Onder_2_UM13_1",3,2827.48787285675,2819.64717667534,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",1,"Onder_2_UM13_1",4,2946.76823695838,2958.30772218159,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",1,"Onder_2_UM13_1",5,2872.38733776954,2868.10104887677,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",1,"Onder_2_UM13_1",6,2726.78800173185,2737.0855017668,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",1,"Onder_2_UM13_1",7,2943.04214783764,2944.66777528637,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",1,"Onder_2_UM13_1",8,2814.05363295606,2828.59532377369,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",1,"Onder_2_UM13_1",9,2911.09427321349,2900.9280591328,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",1,"Onder_2_UM13_1",10,2916.35308695638,2914.8277885563,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",2,"Onder_2_UM13_2",11,2884.32070773331,2882.81406043907,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",2,"Onder_2_UM13_2",12,2844.46937044567,2847.57360817416,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",2,"Onder_2_UM13_2",13,2901.73024543971,2912.25298607315,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",2,"Onder_2_UM13_2",14,2911.34214356609,2904.75999011946,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",2,"Onder_2_UM13_2",15,2845.04997551474,2845.97326701183,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",2,"Onder_2_UM13_2",16,2775.82431698622,2778.17630381781,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",2,"Onder_2_UM13_2",17,2770.62618425171,2771.01530405806,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",2,"Onder_2_UM13_2",18,2846.24080715606,2829.05414418749,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",2,"Onder_2_UM13_2",19,2835.34322422348,2831.05828136264,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",2,"Onder_2_UM13_2",20,2874.32135636299,2859.17350389311,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",3,"Onder_2_UM13_3",21,2785.65669491544,2800.49071252772,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",3,"Onder_2_UM13_3",22,2859.87397945448,2839.76300142959,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",3,"Onder_2_UM13_3",23,2930.90887773196,2960.77165640817,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",3,"Onder_2_UM13_3",24,2821.89560899265,2811.64262608533,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",3,"Onder_2_UM13_3",25,2844.04671615556,2852.73818536858,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",3,"Onder_2_UM13_3",26,2840.937066368,2848.06681821863,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",3,"Onder_2_UM13_3",27,2853.06137515497,2851.15415289844,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",3,"Onder_2_UM13_3",28,2865.49970946989,2870.55857120965,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",3,"Onder_2_UM13_3",29,2790.99338633828,2804.84158126636,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","F",3,"Onder_2_UM13_3",30,2732.04847865333,2720.20431375829,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",1,"Onder_2_UM13_1",1,2457.20228467296,2477.31923619432,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",1,"Onder_2_UM13_1",2,2443.75678799213,2465.96479917212,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",1,"Onder_2_UM13_1",3,2505.4101807926,2514.09560034435,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",1,"Onder_2_UM13_1",4,2383.75923236446,2384.20001389313,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",1,"Onder_2_UM13_1",5,2482.18036374974,2462.46288132869,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",1,"Onder_2_UM13_1",6,2500.40622204377,2488.79263773019,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",1,"Onder_2_UM13_1",7,2442.71112697838,2438.66411487855,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",1,"Onder_2_UM13_1",8,2467.53693677546,2475.66877824139,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",1,"Onder_2_UM13_1",9,2514.50761268436,2511.66296725417,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",1,"Onder_2_UM13_1",10,2531.73060216343,2535.7408159138,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",2,"Onder_2_UM13_2",11,2493.98934465727,2490.15885338129,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",2,"Onder_2_UM13_2",12,2473.73447685042,2462.52122750932,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",2,"Onder_2_UM13_2",13,2520.68402731401,2510.5474831606,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",2,"Onder_2_UM13_2",14,2514.48120366202,2515.55942659107,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",2,"Onder_2_UM13_2",15,2554.49096067714,2557.29552011229,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",2,"Onder_2_UM13_2",16,2553.35667366853,2550.33727960707,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",2,"Onder_2_UM13_2",17,2440.09418933245,2449.76002006686,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",2,"Onder_2_UM13_2",18,2500.57505969767,2554.23004678944,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",2,"Onder_2_UM13_2",19,2434.40637890226,2443.21161100826,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",2,"Onder_2_UM13_2",20,2479.19782065006,2441.88390092568,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",3,"Onder_2_UM13_3",21,2357.13897075001,2364.8140189576,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",3,"Onder_2_UM13_3",22,2351.35713007999,2359.88934452148,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",3,"Onder_2_UM13_3",23,2422.03993134886,2419.78536160338,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",3,"Onder_2_UM13_3",24,2469.54160666679,2498.43920389991,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",3,"Onder_2_UM13_3",25,2424.72100410526,2424.30751122212,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",3,"Onder_2_UM13_3",26,2471.02710337544,2489.23001826388,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",3,"Onder_2_UM13_3",27,2524.11075160192,2498.66084456198,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",3,"Onder_2_UM13_3",28,2528.51333149493,2559.58054109059,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",3,"Onder_2_UM13_3",29,2371.74436109392,2395.09959682799,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM13","M",3,"Onder_2_UM13_3",30,2420.48629522416,2477.98830414698,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",1,"Onder_2_UM17_1",1,3067.85851576561,3083.38770700001,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",1,"Onder_2_UM17_1",2,3074.18939308143,3088.64439405776,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",1,"Onder_2_UM17_1",3,3031.79875352854,3020.02982311135,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",1,"Onder_2_UM17_1",4,3030.17723605383,3031.38071020952,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",1,"Onder_2_UM17_1",5,3143.97064594503,3143.01171214744,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",1,"Onder_2_UM17_1",6,3081.50876127549,3071.04976435264,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",1,"Onder_2_UM17_1",7,2933.23927866064,2943.60782201998,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",1,"Onder_2_UM17_1",8,2967.05499692992,2989.06277524243,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",1,"Onder_2_UM17_1",9,2991.42805678438,2955.65287918592,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",1,"Onder_2_UM17_1",10,3055.61460641148,3058.90612352978,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",11,2945.53306163628,2937.98617856306,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",12,3038.23139691979,3035.35887954278,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",13,2938.57473912916,2968.89088290924,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",14,3028.27005944199,3040.16462531818,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",15,3130.46034776133,3147.5745944152,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",16,2944.2903969318,2959.59155202437,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",17,2865.60434207272,2869.20362459809,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",18,2950.90412110587,2949.15229202535,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",19,2935.15911594891,2943.43048795734,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",20,3054.70132086586,3042.67814191215,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",21,2962.02425485586,2941.57980631626,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",22,2996.69335666397,3003.56232735064,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",23,2992.29098469631,3009.3532858925,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",24,2865.54268654494,2889.36514208364,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",25,3107.11822351477,3122.40976128663,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",26,3087.80226760814,3075.59431050703,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",27,2932.1959195828,2900.70746409837,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",28,2979.07415028925,2971.54080605904,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",29,2994.93700078937,3025.12800621673,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","F",2,"Onder_2_UM17_2",30,3055.75118717208,3048.29907624432,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",1,"Onder_2_UM17_1",1,2703.41675332251,2699.05388403218,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",1,"Onder_2_UM17_1",2,2458.33624464027,2445.02126212301,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",1,"Onder_2_UM17_1",3,2495.7520184907,2502.99724475166,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",1,"Onder_2_UM17_1",4,2501.31739165057,2500.17411201716,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",1,"Onder_2_UM17_1",5,2673.96413612075,2692.63779766228,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",1,"Onder_2_UM17_1",6,2537.11125510877,2555.74048850755,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",1,"Onder_2_UM17_1",7,2564.53212501228,2581.01427728287,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",1,"Onder_2_UM17_1",8,2427.78522717575,2437.94215986754,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",1,"Onder_2_UM17_1",9,2598.14136430595,2606.97016826913,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",1,"Onder_2_UM17_1",10,2571.93646284662,2571.6710590845,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",11,2627.46101051909,2654.98755766915,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",12,2628.51340595942,2650.41788135267,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",13,2586.60391529766,2588.26013576433,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",14,2656.29768775866,2653.9415658999,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",15,2611.86257484241,2617.74719104768,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",16,2560.10109447553,2567.10874903195,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",17,2538.76552192242,2540.40952305702,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",18,2590.62736867655,2592.12374357746,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",19,2670.7869528436,2690.72605242979,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",20,2506.72912899077,2504.45197033091,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",21,2596.78205581716,2599.70725874972,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",22,2511.25433447431,2515.64629798762,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",23,2552.42860408655,2542.30132712981,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",24,2531.67512276437,2553.80379859456,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",25,2534.09346830933,2545.63002350444,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",26,2654.78078751772,2659.48279843168,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",27,2691.38962045498,2694.08378756786,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",28,2647.08503353255,2637.64719557298,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",2,"Onder_2_UM17_2",29,2581.36415965644,2570.0843246745,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM17","M",3,"Onder_2_UM17_3",30,2630.58985451796,2633.82958607568,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",1,"Onder_2_UM18_1",1,2881.4078904489,2900.19087310342,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",1,"Onder_2_UM18_1",2,2943.70448304336,2924.66498547858,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",1,"Onder_2_UM18_1",3,2923.35948449424,2928.47094146546,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",1,"Onder_2_UM18_1",4,2944.13497570278,2940.08320055273,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",2,"Onder_2_UM18_2",5,2975.79928017869,2952.26792039374,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",1,"Onder_2_UM18_1",6,2951.87242620558,2956.09579088358,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",1,"Onder_2_UM18_1",7,2918.25893362087,2940.07690378418,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",1,"Onder_2_UM18_1",8,2977.93197733629,2978.37765660697,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",1,"Onder_2_UM18_1",9,2950.66721229813,2953.62809228278,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",1,"Onder_2_UM18_1",10,2985.76421953208,2985.8066786542,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",2,"Onder_2_UM18_2",11,2868.10848591325,2897.51806060049,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",2,"Onder_2_UM18_2",12,2922.77584643907,2913.19324611636,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",2,"Onder_2_UM18_2",13,2690.27550460283,2723.19541950239,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",2,"Onder_2_UM18_2",14,2897.71820428198,2901.58544384252,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",2,"Onder_2_UM18_2",15,2980.69619392074,3002.84993559598,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",2,"Onder_2_UM18_2",16,2978.27995882388,2978.74652805699,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",2,"Onder_2_UM18_2",17,2866.44884714359,2846.54593059835,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",2,"Onder_2_UM18_2",18,2883.41848874235,2876.75453864705,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",2,"Onder_2_UM18_2",19,2794.08069553376,2791.13758094867,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",2,"Onder_2_UM18_2",20,2947.89067450793,2937.35831457996,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",3,"Onder_2_UM18_3",21,2888.30258998457,2878.91825042963,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",3,"Onder_2_UM18_3",22,2963.64992661616,2980.78962699282,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",3,"Onder_2_UM18_3",23,2821.80290496555,2832.45889856464,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",3,"Onder_2_UM18_3",24,2898.51641922222,2904.39211465201,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",3,"Onder_2_UM18_3",25,3009.17875633635,3025.39446934386,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",3,"Onder_2_UM18_3",26,2818.16364817091,2868.02695810175,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",3,"Onder_2_UM18_3",27,2847.07296208151,2835.02553840497,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",3,"Onder_2_UM18_3",28,2876.57784011745,2874.916651065,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",3,"Onder_2_UM18_3",29,2909.28720939546,2913.48748999099,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","F",3,"Onder_2_UM18_3",30,2907.26847624887,2911.39315274918,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",1,"Onder_2_UM18_1",1,2433.04177397627,2438.35911744001,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",1,"Onder_2_UM18_1",2,2413.99485181995,2420.74433401266,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",1,"Onder_2_UM18_1",3,2471.67931232634,2477.18325637608,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",1,"Onder_2_UM18_1",4,2429.17382601484,2436.24272459014,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",1,"Onder_2_UM18_1",5,2501.01472447573,2498.56162413818,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",1,"Onder_2_UM18_1",6,2549.08905026247,2526.84343359576,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",1,"Onder_2_UM18_1",7,2416.75912217192,2425.00116314009,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",1,"Onder_2_UM18_1",8,2562.14408073551,2540.86747960219,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",1,"Onder_2_UM18_1",9,2535.62082557941,2559.47644915737,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",1,"Onder_2_UM18_1",10,2503.50737902208,2524.46198429131,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",2,"Onder_2_UM18_2",11,2550.62920260347,2532.91397911931,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",2,"Onder_2_UM18_2",12,2571.10870695994,2561.18729675516,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",2,"Onder_2_UM18_2",13,2545.42338227156,2556.87781044648,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",2,"Onder_2_UM18_2",14,2533.75071848878,2535.51955947699,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",2,"Onder_2_UM18_2",15,2448.59513318213,2462.28881518062,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",2,"Onder_2_UM18_2",16,2454.31909699501,2487.39412118241,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",2,"Onder_2_UM18_2",17,2510.83585764797,2511.89609852438,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",2,"Onder_2_UM18_2",18,2490.62023244396,2514.48648548868,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",2,"Onder_2_UM18_2",19,2452.75981804073,2471.20934837314,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",2,"Onder_2_UM18_2",20,2538.60540710249,2538.31939470926,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",3,"Onder_2_UM18_3",21,2482.09167249407,2496.93229931002,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",3,"Onder_2_UM18_3",22,2474.87322084821,2467.19684871905,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",3,"Onder_2_UM18_3",23,2433.05649568365,2444.18609102703,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",3,"Onder_2_UM18_3",24,2432.50825874109,2413.72041825187,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",3,"Onder_2_UM18_3",25,2529.16631054725,2526.71712736871,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",3,"Onder_2_UM18_3",26,2496.32102833013,2506.55075104527,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",3,"Onder_2_UM18_3",27,2521.42810049805,2531.19133539059,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",3,"Onder_2_UM18_3",28,2631.94485290471,2642.43437336362,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",3,"Onder_2_UM18_3",29,2457.31611366466,2467.43809587029,"Ukraine",48.753,30.206,214
"Onder","NS",2,"UM","UM18","M",3,"Onder_2_UM18_3",30,2538.3953401667,2579.85920398358,"Ukraine",48.753,30.206,214
"Onder","NS",5,"UM","UM2","F",1,"Onder_5_UM2_1",1,2884.15731049851,2866.81541464671,"Ukraine",48.753,30.206,214
