"Supervisor.PI","Diet","Batch","Population","Line","Sex","Individual","PercT8","PercT9","PercT10","TotalPerc","Country","Latitude","Longitude","Altitude"
"Schmidt","NS",1,"YE","YE41","F",4,1,2,1,4,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE41","F",1,1,1,1,3,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE41","F",5,1,2,0,3,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE41","F",6,1,1,0,2,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE41","F",7,1,1,0,2,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE41","F",8,1,1,0,2,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE41","F",2,1,0,0,1,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE41","F",10,1,0,0,1,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE48","F",1,4,8,8,20,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE48","F",2,4,8,8,20,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE48","F",3,5,7,8,20,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE48","F",6,3,7,10,20,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE48","F",7,2,8,10,20,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE48","F",9,3,6,6,15,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE48","F",5,1,5,7,13,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE48","F",4,3,4,5,12,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE48","F",8,2,5,5,12,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE48","F",10,3,7,2,12,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE49","F",3,4,9,2,15,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE49","F",1,4,7,2,13,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE49","F",8,4,6,3,13,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE49","F",4,5,7,0,12,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE49","F",5,2,6,2,10,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE49","F",9,4,6,0,10,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE49","F",2,1,3,3,7,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE49","F",10,1,3,1,5,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE49","F",7,1,1,1,3,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE49","F",6,0,0,0,0,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE51","F",3,2,5,5,12,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE51","F",7,3,3,2,8,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE51","F",6,2,3,0,5,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE51","F",1,1,2,1,4,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE51","F",4,1,2,1,4,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE51","F",5,1,1,0,2,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE51","F",2,1,0,0,1,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE69","F",2,2,5,4,11,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE69","F",10,4,6,1,11,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE69","F",7,2,4,0,6,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE69","F",8,1,4,1,6,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE69","F",3,1,2,1,4,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE69","F",4,2,2,0,4,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE69","F",5,1,1,2,4,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE69","F",9,1,3,0,4,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE69","F",1,1,2,0,3,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE69","F",6,1,2,0,3,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE80","F",8,4,9,10,23,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE80","F",6,3,9,9,21,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE80","F",1,4,9,7,20,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE80","F",5,3,9,8,20,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE80","F",7,3,9,2,14,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE80","F",2,3,7,3,13,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE80","F",3,3,7,1,11,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE80","F",9,2,7,2,11,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE80","F",10,2,7,1,10,"Turkey",40.231,32.26,680
"Schmidt","NS",1,"YE","YE80","F",4,3,4,0,7,"Turkey",40.231,32.26,680
