"Supervisor.PI","Diet","Batch","Population","Sex","ReplicateCageOld","ReplicateCage","Individual","Censor","LSP_AgeAtDeath_days","Country","Latitude","Longitude","Altitude"
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",21,1,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",22,0,54,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",23,0,54,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",24,0,54,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",25,0,54,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",26,0,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",27,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",28,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",29,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",30,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",31,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",32,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",33,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",34,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",35,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",36,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",37,0,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",38,0,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",39,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",40,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",41,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",42,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",43,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",44,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",45,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",46,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",47,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",48,0,73,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",49,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",50,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",51,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",52,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",53,0,80,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",54,0,80,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",55,0,82,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",56,0,82,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",57,0,87,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",58,0,89,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",5,"Flatt_AK_F_5",59,0,92,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",1,1,5,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",2,0,11,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",3,1,29,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",4,0,31,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",5,0,38,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",6,1,38,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",7,1,38,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",8,1,38,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",9,0,40,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",10,0,40,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",11,0,40,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",12,0,43,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",13,1,43,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",14,0,45,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",15,0,45,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",16,0,47,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",17,0,47,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",18,1,47,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",19,1,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",20,0,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",21,0,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",22,0,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",23,0,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",24,0,54,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",25,0,54,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",26,0,54,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",27,0,54,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",28,0,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",29,0,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",30,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",31,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",32,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",33,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",34,1,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",35,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",36,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",37,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",38,0,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",39,1,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",40,1,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",41,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",42,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",43,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",44,0,68,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",45,0,68,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",46,0,68,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",47,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",48,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",49,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",50,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",51,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",52,0,73,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",53,0,73,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",54,0,75,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",55,1,75,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",56,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",57,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",58,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",59,0,85,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",60,0,89,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",6,"Flatt_AK_F_6",61,0,96,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",1,1,9,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",2,1,13,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",3,1,31,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",4,0,31,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",5,1,33,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",6,0,36,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",7,0,36,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",8,0,40,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",9,0,40,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",10,1,43,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",11,0,45,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",12,0,45,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",13,0,45,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",14,0,45,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",15,0,45,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",16,0,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",17,0,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",18,0,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",19,0,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",20,0,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",21,0,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",22,0,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",23,0,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",24,1,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",25,0,54,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",26,0,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",27,0,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",28,0,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",29,0,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",30,0,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",31,0,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",32,0,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",33,0,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",34,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",35,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",36,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",37,0,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",38,0,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",39,0,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",40,0,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",41,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",42,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",43,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",44,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",45,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",46,1,68,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",47,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",48,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",49,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",50,0,75,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",51,0,75,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",52,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",53,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",54,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",55,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",56,0,80,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",57,0,82,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",58,0,87,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",7,"Flatt_AK_F_7",59,0,94,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",1,1,7,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",2,1,23,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",3,0,31,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",4,1,36,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",5,1,38,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",6,1,38,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",7,0,40,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",8,0,43,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",9,0,43,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",10,0,43,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",11,0,43,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",12,1,43,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",13,0,47,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",14,1,47,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",15,0,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",16,0,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",17,1,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",18,0,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",19,1,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",20,0,54,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",21,1,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",22,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",23,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",24,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",25,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",26,1,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",27,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",28,0,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",29,0,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",30,0,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",31,1,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",32,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",33,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",34,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",35,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",36,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",37,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",38,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",39,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",40,0,68,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",41,0,68,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",42,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",43,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",44,0,73,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",45,0,75,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",46,0,75,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",47,0,75,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",48,0,75,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",49,0,75,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",50,0,75,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",51,0,75,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",52,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",53,0,78,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",54,0,80,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",55,1,82,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",56,0,85,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",57,0,85,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",58,1,92,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",59,0,96,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",8,"Flatt_AK_F_8",60,0,99,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",1,1,9,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",2,0,29,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",3,0,29,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",4,0,31,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",5,0,33,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",6,0,36,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",7,0,38,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",8,0,38,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",9,1,40,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",10,1,43,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",11,0,45,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",12,1,45,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",13,0,47,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",14,0,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",15,0,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",16,0,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",17,0,50,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",18,0,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",19,0,52,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",20,0,54,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",21,0,54,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",22,1,57,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",23,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",24,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",25,0,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",26,1,59,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",27,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",28,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",29,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",30,0,61,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",31,0,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",32,1,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",33,1,64,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",34,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",35,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",36,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",37,0,66,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",38,0,68,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",39,0,68,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",40,0,68,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",41,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",42,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",43,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",44,0,71,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",45,0,73,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",46,0,73,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",47,0,73,"Finland",61.1,23.52,88
"Flatt","S",1,"AK","F",9,"Flatt_AK_F_9",48,0,73,"Finland",61.1,23.52,88
