Model	Trait	Sex	Population	Line	Coef_Gibert	Coef_Grath	Coef_Hoedjes	Coef_StamenkovicRadak	Coef_Zwaan	SE_Gibert	SE_Grath	SE_Hoedjes	SE_StamenkovicRadak	SE_Zwaan
lmer_pop	Via	NA	VA	VA57	0.878428711147473	NA	0.934362722415662	0.851964410390692	0.94227221715909	0.0634086910921173	NA	0.0612624253613486	0.0684985756096255	0.0868094292912737
lmer_pop	Via	NA	VA	VA6	0.653428711147473	NA	1.10636272241566	1.01696441039069	0.92427221715909	0.0634086910921173	NA	0.0612624253613486	0.0693473493404584	0.0804914716841272
lmer_pop	Via	NA	VA	VA66	0.996428711147473	NA	0.978362722415662	0.930964410390692	1.03827221715909	0.0634086910921173	NA	0.0612624253613486	0.0684985756096255	0.0868094292912737
lmer_pop	Via	NA	VA	VA67	0.789428711147473	NA	0.684362722415662	0.769964410390692	0.94027221715909	0.0634086910921173	NA	0.0612624253613486	0.0684985756096255	0.0868094292912737
lmer_pop	Via	NA	VA	VA71	0.923428711147473	NA	1.00636272241566	0.966964410390692	1.04627221715909	0.0634086910921173	NA	0.0612624253613486	0.0684985756096255	0.0868094292912737
lmer_pop	Via	NA	VA	VA9	0.977428711147473	NA	1.10936272241566	0.828964410390692	1.15327221715909	0.0634086910921173	NA	0.0612624253613486	0.0693473493404584	0.0868094292912737
lmer_pop	Via	NA	YE	YE11	0.584441531356991	NA	0.478572215602873	0.638081919552056	0.769839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0804589882488991
lmer_pop	Via	NA	YE	YE13	0.788441531356991	NA	1.04857221560287	0.850081919552056	0.912839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0867793108409861
lmer_pop	Via	NA	YE	YE14	0.988441531356991	NA	0.841572215602873	0.769081919552056	0.950839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0867793108409861
lmer_pop	Via	NA	YE	YE15	0.814441531356991	NA	0.867572215602873	0.844081919552056	0.958839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0867793108409861
lmer_pop	Via	NA	YE	YE19	0.850441531356991	NA	0.929572215602873	0.906081919552056	0.919839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0867793108409861
lmer_pop	Via	NA	YE	YE20	0.647441531356991	NA	0.823572215602873	0.677081919552056	0.661839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0867793108409861
lmer_pop	Via	NA	YE	YE21	0.647441531356991	NA	0.758572215602873	0.630081919552056	0.698839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0867793108409861
lmer_pop	Via	NA	YE	YE22	0.845441531356991	NA	0.901572215602873	0.795081919552056	0.742839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0867793108409861
lmer_pop	Via	NA	YE	YE23	0.835441531356991	NA	0.692572215602873	0.765081919552056	0.812839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0867793108409861
lmer_pop	Via	NA	YE	YE24	0.674441531356991	NA	0.841572215602873	0.687081919552056	1.04083929819237	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0867793108409861
lmer_pop	Via	NA	YE	YE26	0.627441531356991	NA	0.741572215602873	0.697081919552056	0.649839298192372	0.0634086910921173	NA	0.0612624253613486	0.0684625819750487	0.0867793108409861
lmer_pop	Via	NA	YE	YE27	0.808441531356991	NA	0.847572215602873	0.793081919552056	0.604839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0941203951863595
lmer_pop	Via	NA	YE	YE33	0.904441531356991	NA	0.810572215602873	0.639081919552056	0.831839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0867793108409861
lmer_pop	Via	NA	YE	YE40	0.950441531356991	NA	0.961572215602873	0.879081919552056	0.799839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.105312149299293
lmer_pop	Via	NA	YE	YE41	0.692441531356991	NA	0.873572215602873	0.763081919552056	0.605839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0867793108409861
lmer_pop	Via	NA	YE	YE48	0.808441531356991	NA	0.950572215602873	0.922081919552056	0.895839298192372	0.0634086910921173	NA	0.0612624253613486	0.0693117964757101	0.0867793108409861
lmer_pop	Via	NA	YE	YE49	0.952441531356991	NA	1.04757221560287	0.802081919552056	0.775839298192372	0.0514651542892427	NA	0.0612624253613486	0.0684625819750487	0.0867793108409861
lmer_pop	Via	NA	YE	YE51	0.706441531356991	NA	0.826572215602873	0.810081919552056	0.903839298192372	0.0634086910921173	NA	0.0612624253613486	0.0684625819750487	0.0867793108409861
lmer_pop	Via	NA	YE	YE69	0.903441531356991	NA	0.897572215602873	0.837081919552056	0.957839298192372	0.0634086910921173	NA	0.0612624253613486	0.0684625819750487	0.0867793108409861
lmer_pop	Via	NA	YE	YE80	0.916441531356991	NA	0.790572215602873	0.837081919552056	0.780839298192372	0.0634086910921173	NA	0.0612624253613486	0.0684625819750487	0.0867793108409861
lmer_pop	Via	NA	AK	AK19	NA	NA	NA	0.902228076650533	NA	NA	NA	NA	0.0684988381715464	NA
lmer_pop	Via	NA	AK	AK24	NA	NA	NA	0.861228076650533	NA	NA	NA	NA	0.0684988381715464	NA
lmer_pop	Via	NA	UM	UM24	NA	NA	NA	0.793247849783628	NA	NA	NA	NA	0.0692722355291094	NA
