Supervisor.PI	Diet	Batch	Population	Line	Sex	ReplicateVialOld	ReplicateVial	Individual	CentroidSizeLeft_micrometers	CentroidSizeRight_micrometers	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio	DevAssym	AvArea
Ritchie	S	8	VA	VA9	M	2	Ritchie_8_VA9_2	3	2302.651018	2395.560053	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	92.9090350000001	2349.1055355
Ritchie	S	8	VA	VA9	M	2	Ritchie_8_VA9_2	4	2466.698167	2426.024088	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	40.6740789999999	2446.3611275
Ritchie	S	8	VA	VA9	M	2	Ritchie_8_VA9_2	5	2455.442954	2460.415895	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	4.97294099999999	2457.9294245
Ritchie	S	8	VA	VA9	M	2	Ritchie_8_VA9_2	6	2254.26743	2274.206492	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	19.9390619999999	2264.236961
Ritchie	S	8	VA	VA9	M	2	Ritchie_8_VA9_2	7	2342.668398	2408.244657	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	65.5762590000004	2375.4565275
Ritchie	S	8	VA	VA9	M	2	Ritchie_8_VA9_2	8	2299.776491	2360.821398	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	61.044907	2330.2989445
Ritchie	S	8	VA	VA9	M	2	Ritchie_8_VA9_2	9	2470.378658	2476.352676	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	5.97401799999989	2473.365667
Ritchie	S	8	VA	VA9	M	2	Ritchie_8_VA9_2	10	2500.390478	2493.432759	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	6.957719	2496.9116185
Ritchie	S	8	VA	VA9	M	3	Ritchie_8_VA9_3	1	2382.431202	2368.030008	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	14.401194	2375.230605
Ritchie	S	8	VA	VA9	M	3	Ritchie_8_VA9_3	2	2412.570313	2442.397446	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	29.8271329999998	2427.4838795
Ritchie	S	8	VA	VA9	M	3	Ritchie_8_VA9_3	3	2392.877864	2421.787019	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	28.9091549999998	2407.3324415
Ritchie	S	8	VA	VA9	M	3	Ritchie_8_VA9_3	4	2394.785507	2420.641826	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	25.856319	2407.7136665
Ritchie	S	8	VA	VA9	M	3	Ritchie_8_VA9_3	5	2358.126293	2346.862596	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	11.2636969999999	2352.4944445
Ritchie	S	8	VA	VA9	M	3	Ritchie_8_VA9_3	6	2258.679316	2327.604607	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	68.925291	2293.1419615
Ritchie	S	8	VA	VA9	M	3	Ritchie_8_VA9_3	7	2389.45556	2398.650243	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	9.19468300000017	2394.0529015
Ritchie	S	8	VA	VA9	M	3	Ritchie_8_VA9_3	8	2313.788957	2285.032409	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	28.7565480000003	2299.410683
Ritchie	S	8	VA	VA9	M	3	Ritchie_8_VA9_3	9	2365.346959	2350.772479	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	14.5744799999998	2358.059719
Ritchie	S	8	VA	VA9	M	3	Ritchie_8_VA9_3	10	2222.565999	2283.059138	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	60.4931390000002	2252.8125685
Ritchie	S	8	VA	VA9	M	3	Ritchie_8_VA9_3	11	2405.958211	2433.940449	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.181	27.9822380000001	2419.94933
Ritchie	S	3	YE	YE11	F	1	Ritchie_3_YE11_1	1	2551.244108	2497.733005	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	53.5111029999998	2524.4885565
Ritchie	S	3	YE	YE11	F	1	Ritchie_3_YE11_1	2	2746.287261	2775.680417	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	29.3931560000001	2760.983839
Ritchie	S	3	YE	YE11	F	1	Ritchie_3_YE11_1	3	2801.44928	2782.459911	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	18.9893689999999	2791.9545955
Ritchie	S	3	YE	YE11	F	1	Ritchie_3_YE11_1	4	2852.683609	2771.201645	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	81.4819640000001	2811.942627
Ritchie	S	3	YE	YE11	F	1	Ritchie_3_YE11_1	5	3022.181172	3029.959578	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	7.7784059999999	3026.070375
Ritchie	S	3	YE	YE11	F	1	Ritchie_3_YE11_1	6	2704.468191	2760.226417	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	55.7582259999999	2732.347304
Ritchie	S	3	YE	YE11	F	1	Ritchie_3_YE11_1	7	2845.26219	2869.880813	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	24.6186230000003	2857.5715015
Ritchie	S	3	YE	YE11	F	1	Ritchie_3_YE11_1	8	2708.617842	2748.551284	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	39.933442	2728.584563
Ritchie	S	3	YE	YE11	F	1	Ritchie_3_YE11_1	9	2951.196011	2959.679644	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	8.48363299999983	2955.4378275
Ritchie	S	3	YE	YE11	F	2	Ritchie_3_YE11_2	1	2754.78409	2801.093515	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	46.3094249999999	2777.9388025
Ritchie	S	3	YE	YE11	F	2	Ritchie_3_YE11_2	2	2727.139628	2693.255987	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	33.8836409999999	2710.1978075
Ritchie	S	3	YE	YE11	F	2	Ritchie_3_YE11_2	3	2933.875283	2941.885307	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	8.01002400000016	2937.880295
Ritchie	S	3	YE	YE11	F	2	Ritchie_3_YE11_2	4	2902.050414	2899.240843	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	2.80957099999978	2900.6456285
Ritchie	S	3	YE	YE11	F	2	Ritchie_3_YE11_2	5	2765.884529	2760.410599	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	5.47393000000011	2763.147564
Ritchie	S	3	YE	YE11	F	2	Ritchie_3_YE11_2	6	2694.001237	2744.837835	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	50.8365979999999	2719.419536
Ritchie	S	3	YE	YE11	F	2	Ritchie_3_YE11_2	7	2939.160223	2979.708851	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	40.548628	2959.434537
Ritchie	S	3	YE	YE11	F	2	Ritchie_3_YE11_2	8	2907.183896	2917.830979	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	10.6470829999998	2912.5074375
Ritchie	S	3	YE	YE11	F	2	Ritchie_3_YE11_2	9	2808.29854	2784.473519	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	23.8250209999997	2796.3860295
Ritchie	S	3	YE	YE11	F	2	Ritchie_3_YE11_2	10	2983.508488	3000.785615	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	17.2771269999998	2992.1470515
Ritchie	S	3	YE	YE11	F	2	Ritchie_3_YE11_2	11	2759.021694	2803.62453	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	44.602836	2781.323112
Ritchie	S	3	YE	YE11	F	3	Ritchie_3_YE11_3	1	2892.10247	2925.46482	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	33.3623500000003	2908.783645
Ritchie	S	3	YE	YE11	F	3	Ritchie_3_YE11_3	2	2969.41084	2977.227822	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	7.81698199999983	2973.319331
Ritchie	S	3	YE	YE11	F	3	Ritchie_3_YE11_3	3	2871.546824	2908.716959	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	37.1701349999998	2890.1318915
Ritchie	S	3	YE	YE11	F	3	Ritchie_3_YE11_3	4	2722.431019	2722.335203	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	0.0958160000000134	2722.383111
Ritchie	S	3	YE	YE11	F	3	Ritchie_3_YE11_3	5	2933.420946	2934.411526	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	0.990579999999682	2933.916236
Ritchie	S	3	YE	YE11	F	3	Ritchie_3_YE11_3	6	2893.017512	2931.748869	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	38.7313570000001	2912.3831905
Ritchie	S	3	YE	YE11	F	3	Ritchie_3_YE11_3	7	3016.209977	2991.407208	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	24.8027689999999	3003.8085925
Ritchie	S	3	YE	YE11	F	3	Ritchie_3_YE11_3	8	2831.74199	2809.680699	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	22.061291	2820.7113445
Ritchie	S	3	YE	YE11	F	3	Ritchie_3_YE11_3	9	2689.497888	2743.87339	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	54.3755020000003	2716.685639
Ritchie	S	3	YE	YE11	F	3	Ritchie_3_YE11_3	10	2941.36858	2930.574019	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	10.7945609999997	2935.9712995
Ritchie	S	3	YE	YE11	F	3	Ritchie_3_YE11_3	11	2895.974695	2903.910663	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	7.93596800000023	2899.942679
Ritchie	S	3	YE	YE11	M	1	Ritchie_3_YE11_1	1	2407.790718	2388.828261	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	18.9624570000001	2398.3094895
Ritchie	S	3	YE	YE11	M	1	Ritchie_3_YE11_1	2	2383.405813	2398.277698	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	14.871885	2390.8417555
Ritchie	S	3	YE	YE11	M	1	Ritchie_3_YE11_1	3	2399.777806	2397.12682	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	2.6509860000001	2398.452313
Ritchie	S	3	YE	YE11	M	1	Ritchie_3_YE11_1	4	2537.96692	2546.971478	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	9.00455800000009	2542.469199
Ritchie	S	3	YE	YE11	M	1	Ritchie_3_YE11_1	5	2525.705336	2545.213493	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	19.5081570000002	2535.4594145
Ritchie	S	3	YE	YE11	M	1	Ritchie_3_YE11_1	6	2306.323156	2298.022957	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	8.30019899999979	2302.1730565
Ritchie	S	3	YE	YE11	M	1	Ritchie_3_YE11_1	7	2471.901747	2486.408298	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	14.5065509999999	2479.1550225
Ritchie	S	3	YE	YE11	M	1	Ritchie_3_YE11_1	8	2533.961202	2547.120656	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	13.1594540000001	2540.540929
Ritchie	S	3	YE	YE11	M	1	Ritchie_3_YE11_1	9	2279.581776	2319.365262	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	39.7834859999998	2299.473519
Ritchie	S	3	YE	YE11	M	1	Ritchie_3_YE11_1	10	2421.87324	2487.126225	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	65.2529850000001	2454.4997325
Ritchie	S	3	YE	YE11	M	2	Ritchie_3_YE11_2	1	2638.597326	2654.427715	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	15.8303889999997	2646.5125205
Ritchie	S	3	YE	YE11	M	2	Ritchie_3_YE11_2	2	2388.075907	2424.06775	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	35.9918430000002	2406.0718285
Ritchie	S	3	YE	YE11	M	2	Ritchie_3_YE11_2	3	2471.601079	2505.883358	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	34.282279	2488.7422185
Ritchie	S	3	YE	YE11	M	2	Ritchie_3_YE11_2	4	2465.706422	2504.589503	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	38.8830809999999	2485.1479625
Ritchie	S	3	YE	YE11	M	2	Ritchie_3_YE11_2	5	2378.044053	2374.709282	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	3.33477100000027	2376.3766675
Ritchie	S	3	YE	YE11	M	2	Ritchie_3_YE11_2	6	2507.290431	2488.509819	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	18.780612	2497.900125
Ritchie	S	3	YE	YE11	M	2	Ritchie_3_YE11_2	7	2487.958629	2503.907931	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	15.949302	2495.93328
Ritchie	S	3	YE	YE11	M	2	Ritchie_3_YE11_2	8	2602.148317	2630.073502	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	27.9251850000001	2616.1109095
Ritchie	S	3	YE	YE11	M	2	Ritchie_3_YE11_2	9	2508.555393	2484.479201	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	24.076192	2496.517297
Ritchie	S	3	YE	YE11	M	2	Ritchie_3_YE11_2	10	2534.780766	2506.389776	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	28.3909899999999	2520.585271
Ritchie	S	3	YE	YE11	M	2	Ritchie_3_YE11_2	11	2460.503313	2521.849188	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	61.345875	2491.1762505
Ritchie	S	3	YE	YE11	M	3	Ritchie_3_YE11_3	1	2621.762099	2671.389545	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	49.627446	2646.575822
Ritchie	S	3	YE	YE11	M	3	Ritchie_3_YE11_3	2	2350.158306	2368.157995	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	17.9996890000002	2359.1581505
Ritchie	S	3	YE	YE11	M	3	Ritchie_3_YE11_3	3	2494.169988	2487.300787	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	6.86920099999998	2490.7353875
Ritchie	S	3	YE	YE11	M	3	Ritchie_3_YE11_3	4	2413.655911	2424.595968	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	10.9400570000003	2419.1259395
Ritchie	S	3	YE	YE11	M	3	Ritchie_3_YE11_3	5	2272.679124	2291.689283	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	19.0101590000004	2282.1842035
Ritchie	S	3	YE	YE11	M	3	Ritchie_3_YE11_3	6	2356.229388	2377.440927	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	21.2115389999999	2366.8351575
Ritchie	S	3	YE	YE11	M	3	Ritchie_3_YE11_3	7	2406.644988	2488.468879	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	81.823891	2447.5569335
Ritchie	S	3	YE	YE11	M	3	Ritchie_3_YE11_3	8	2549.182705	2578.58497	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	29.4022649999997	2563.8838375
Ritchie	S	3	YE	YE11	M	3	Ritchie_3_YE11_3	9	2455.935132	2484.795831	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	28.8606989999998	2470.3654815
Ritchie	S	3	YE	YE11	M	3	Ritchie_3_YE11_3	10	2310.767648	2368.566559	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.181	57.7989109999999	2339.6671035
Ritchie	S	6	YE	YE13	F	1	Ritchie_6_YE13_1	1	2596.910468	2644.305732	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	47.3952639999998	2620.6081
Ritchie	S	6	YE	YE13	F	1	Ritchie_6_YE13_1	2	2518.473181	2515.066785	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	3.40639599999986	2516.769983
Ritchie	S	6	YE	YE13	F	1	Ritchie_6_YE13_1	3	2553.649196	2581.52573	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	27.876534	2567.587463
Ritchie	S	6	YE	YE13	F	1	Ritchie_6_YE13_1	4	2664.09763	2660.729188	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	3.36844200000041	2662.413409
Ritchie	S	6	YE	YE13	F	1	Ritchie_6_YE13_1	5	2725.686011	2760.13986	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	34.4538490000004	2742.9129355
Ritchie	S	6	YE	YE13	F	1	Ritchie_6_YE13_1	6	2622.828108	2705.880477	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	83.052369	2664.3542925
Ritchie	S	6	YE	YE13	F	1	Ritchie_6_YE13_1	7	2706.692446	2664.96201	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	41.7304359999998	2685.827228
Ritchie	S	6	YE	YE13	F	1	Ritchie_6_YE13_1	8	2610.992938	2619.170175	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	8.17723700000033	2615.0815565
Ritchie	S	6	YE	YE13	F	1	Ritchie_6_YE13_1	9	2524.657716	2582.590383	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	57.932667	2553.6240495
Ritchie	S	6	YE	YE13	F	1	Ritchie_6_YE13_1	10	2705.368631	2711.530139	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	6.16150800000014	2708.449385
Ritchie	S	6	YE	YE13	F	1	Ritchie_6_YE13_1	11	2561.428908	2583.068753	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	21.6398450000002	2572.2488305
Ritchie	S	6	YE	YE13	F	1	Ritchie_6_YE13_1	12	2691.281609	2637.923716	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	53.3578930000003	2664.6026625
Ritchie	S	6	YE	YE13	F	2	Ritchie_6_YE13_2	1	2766.55422	2811.447116	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	44.8928959999998	2789.000668
Ritchie	S	6	YE	YE13	F	2	Ritchie_6_YE13_2	2	2665.797821	2671.248106	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	5.45028499999989	2668.5229635
Ritchie	S	6	YE	YE13	F	2	Ritchie_6_YE13_2	3	2651.06459	2716.581937	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	65.517347	2683.8232635
Ritchie	S	6	YE	YE13	F	2	Ritchie_6_YE13_2	4	2749.077088	2682.458642	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	66.6184459999999	2715.767865
Ritchie	S	6	YE	YE13	F	2	Ritchie_6_YE13_2	5	2812.543338	2876.893112	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	64.3497740000003	2844.718225
Ritchie	S	6	YE	YE13	F	2	Ritchie_6_YE13_2	6	2719.511635	2785.085372	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	65.5737370000002	2752.2985035
Ritchie	S	6	YE	YE13	F	2	Ritchie_6_YE13_2	7	2586.63625	2619.626232	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	32.9899820000001	2603.131241
Ritchie	S	6	YE	YE13	F	2	Ritchie_6_YE13_2	8	2541.161507	2551.035023	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	9.87351600000011	2546.098265
Ritchie	S	6	YE	YE13	F	2	Ritchie_6_YE13_2	9	2713.250845	2781.310031	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	68.059186	2747.280438
Ritchie	S	6	YE	YE13	F	2	Ritchie_6_YE13_2	10	2675.391163	2700.506491	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	25.1153280000003	2687.948827
Ritchie	S	6	YE	YE13	F	2	Ritchie_6_YE13_2	11	2656.031266	2687.602249	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	31.5709830000001	2671.8167575
Ritchie	S	6	YE	YE13	F	2	Ritchie_6_YE13_2	12	2673.850276	2673.639397	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	0.210879000000205	2673.7448365
Ritchie	S	6	YE	YE13	F	3	Ritchie_6_YE13_3	1	2764.574828	2732.463128	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	32.1116999999999	2748.518978
Ritchie	S	6	YE	YE13	F	3	Ritchie_6_YE13_3	2	2614.913934	2679.831063	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	64.9171289999999	2647.3724985
Ritchie	S	6	YE	YE13	F	3	Ritchie_6_YE13_3	3	2759.825784	2780.558712	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	20.7329279999999	2770.192248
Ritchie	S	6	YE	YE13	F	3	Ritchie_6_YE13_3	4	2767.260663	2841.684515	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	74.4238519999999	2804.472589
Ritchie	S	6	YE	YE13	F	3	Ritchie_6_YE13_3	5	2812.864074	2778.074934	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	34.7891399999999	2795.469504
Ritchie	S	6	YE	YE13	F	3	Ritchie_6_YE13_3	6	2649.623595	2716.748951	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	67.125356	2683.186273
Ritchie	S	6	YE	YE13	F	3	Ritchie_6_YE13_3	7	2681.971684	2627.834699	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	54.1369850000001	2654.9031915
Ritchie	S	6	YE	YE13	F	3	Ritchie_6_YE13_3	8	2814.568263	2824.174555	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	9.60629199999994	2819.371409
Ritchie	S	6	YE	YE13	F	3	Ritchie_6_YE13_3	9	2789.49631	2760.580914	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	28.9153959999999	2775.038612
Ritchie	S	6	YE	YE13	F	3	Ritchie_6_YE13_3	10	2700.875819	2718.536568	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	17.6607490000001	2709.7061935
Ritchie	S	6	YE	YE13	F	3	Ritchie_6_YE13_3	11	2777.692557	2777.992468	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	0.299911000000066	2777.8425125
Ritchie	S	6	YE	YE13	F	3	Ritchie_6_YE13_3	12	2861.452356	2869.789905	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	8.33754900000031	2865.6211305
Ritchie	S	6	YE	YE13	M	1	Ritchie_6_YE13_1	1	2324.619802	2332.233457	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	7.61365499999965	2328.4266295
Ritchie	S	6	YE	YE13	M	1	Ritchie_6_YE13_1	2	2284.078241	2334.249556	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	50.171315	2309.1638985
Ritchie	S	6	YE	YE13	M	1	Ritchie_6_YE13_1	3	2289.167694	2297.932118	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	8.76442399999996	2293.549906
Ritchie	S	6	YE	YE13	M	1	Ritchie_6_YE13_1	4	2325.668928	2376.139658	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	50.47073	2350.904293
Ritchie	S	6	YE	YE13	M	1	Ritchie_6_YE13_1	5	2342.392489	2379.88125	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	37.4887610000001	2361.1368695
Ritchie	S	6	YE	YE13	M	1	Ritchie_6_YE13_1	6	2341.91246	2387.923668	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	46.0112079999999	2364.918064
Ritchie	S	6	YE	YE13	M	1	Ritchie_6_YE13_1	7	2367.546304	2391.535577	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	23.9892730000001	2379.5409405
Ritchie	S	6	YE	YE13	M	1	Ritchie_6_YE13_1	8	2347.715698	2406.251406	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	58.5357079999999	2376.983552
Ritchie	S	6	YE	YE13	M	1	Ritchie_6_YE13_1	9	2240.025514	2307.850115	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	67.8246010000003	2273.9378145
Ritchie	S	6	YE	YE13	M	1	Ritchie_6_YE13_1	10	2399.493454	2419.148438	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	19.6549840000002	2409.320946
Ritchie	S	6	YE	YE13	M	2	Ritchie_6_YE13_2	1	2363.611581	2395.405066	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	31.7934849999997	2379.5083235
Ritchie	S	6	YE	YE13	M	2	Ritchie_6_YE13_2	2	2303.338077	2299.79816	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	3.53991700000006	2301.5681185
Ritchie	S	6	YE	YE13	M	2	Ritchie_6_YE13_2	3	2403.665598	2426.829984	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	23.1643859999999	2415.247791
Ritchie	S	6	YE	YE13	M	2	Ritchie_6_YE13_2	4	2379.15055	2369.41661	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	9.73393999999962	2374.28358
Ritchie	S	6	YE	YE13	M	2	Ritchie_6_YE13_2	5	2274.286923	2287.57996	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	13.2930369999999	2280.9334415
Ritchie	S	6	YE	YE13	M	2	Ritchie_6_YE13_2	6	2169.896267	2200.762385	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	30.8661179999999	2185.329326
Ritchie	S	6	YE	YE13	M	2	Ritchie_6_YE13_2	7	2391.038671	2436.260408	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	45.2217370000003	2413.6495395
Ritchie	S	6	YE	YE13	M	2	Ritchie_6_YE13_2	8	2488.641312	2506.36829	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	17.7269779999997	2497.504801
Ritchie	S	6	YE	YE13	M	2	Ritchie_6_YE13_2	9	2424.713041	2452.301315	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.181	27.5882740000002	2438.507178
