"","Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"210","Zwaan","1","F","RE",228.8,14.4668613159827,223,199,288,0.631385590942089,0.063229288968456,216
"211","Zwaan","1","F","UM",224.348484848485,11.8349960889228,223,199,288,0.515052094351132,0.0527527346436755,223
"212","Zwaan","1","F","VA",226.275045537341,12.689761673133,223,192,288,0.541585830573332,0.0560811363135441,216
"213","Zwaan","1","F","YE",223.928057553957,12.9833789573641,216,192,288,0.635798802976986,0.0579801347771514,216
"214","Zwaan","1","M","AK",226.57299270073,12.5907254114984,223,199,288,0.621054684107175,0.0555702833838141,223
"215","Zwaan","1","M","GI",230.372641509434,14.6045768701329,223,199,288,0.818984003106729,0.0633954482374369,223
"216","Zwaan","1","M","KA",226.40943877551,15.2352007832758,223,199,288,0.769493841899495,0.0672904842910804,223
"217","Zwaan","1","M","MA",231.481865284974,13.5058787639679,223,199,288,0.687431129262615,0.0583452995220209,223
"218","Zwaan","1","M","MU",227.961813842482,12.1752935397328,223,199,288,0.594802012302651,0.053409355428913,223
"219","Zwaan","1","M","RE",231.589779005525,15.241257626031,223,199,288,0.801062716147613,0.0658114433697327,223
"220","Zwaan","1","M","UM",226.229899497487,10.7011986658785,223,199,264,0.536402620306666,0.0473023180828373,223
"221","Zwaan","1","M","VA",229.106849315069,12.5149177881325,223,216,288,0.655060735955835,0.0546248085796944,223
"222","Zwaan","1","M","YE",224.550746268657,12.0020753336941,223,199,288,0.655743425242114,0.0534492783174033,216
"223","Zwaan","2","F","AK",218.740099009901,9.08844198186172,216,192,290,0.452166888650909,0.0415490439247279,216
"224","Zwaan","2","F","GI",221.219387755102,14.719177500455,216,192,290,1.05136982146107,0.0665365619615115,216
"225","Zwaan","2","F","KA",222.591549295775,8.75589610792969,223,192,273,0.424224552585184,0.039336156900975,223
"226","Zwaan","2","F","MA",219.672043010753,8.46747212717941,216,192,290,0.439017978618066,0.0385459706712198,216
"227","Zwaan","2","F","MU",219.669871794872,8.76102829031888,216,192,290,0.495995556430958,0.0398827031614966,216
"228","Zwaan","2","F","RE",222.829145728643,10.7431422699409,223,192,273,0.761561163789171,0.0482124644637991,216
"229","Zwaan","2","F","UM",220.791044776119,8.93914441081417,216,216,290,0.488397632218246,0.0404868975545562,216
"230","Zwaan","2","F","VA",223.916666666667,12.7976330532136,223,192,290,0.710979614067424,0.0571535528986094,216
"231","Zwaan","2","F","YE",219.826086956522,11.3230881775202,216,192,290,0.787009032217403,0.0515093014404596,216
"232","Zwaan","2","M","AK",223.610666666667,12.8503477275964,223,192,290,0.66358910322607,0.0574675077855399,223
"233","Zwaan","2","M","GI",225.841584158416,17.5242448532586,223,192,290,1.23300156520052,0.0775952972459063,223
"234","Zwaan","2","M","KA",225.828125,10.5797571914917,223,216,290,0.467563628338182,0.0468487137795245,223
"235","Zwaan","2","M","MA",222.78024691358,9.73554297245848,223,192,266,0.483763019650834,0.0437002072999544,216
"236","Zwaan","2","M","MU",222.360128617363,10.5374394874251,223,216,290,0.597523374540826,0.0473890690428495,216
"237","Zwaan","2","M","RE",225.615044247788,11.6621913034401,223,216,290,0.775757426043795,0.0516906633700888,223
"238","Zwaan","2","M","UM",222.9,7.84690606781378,223,216,266,0.392345303390689,0.0352037060018563,223
"239","Zwaan","2","M","VA",226.139534883721,12.5622249271335,223,216,290,0.638573780528155,0.0555507683943583,223
"240","Zwaan","2","M","YE",222.336842105263,14.1478291387766,216,192,290,1.02639140307968,0.0636324101971299,216
