"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Vieira","2","M","MU","MU14",0.5894736842,0.27685411221971,0.5,0.3684210526,0.9,0.159841796216305,0.469663226095396,0.3684210526
"Vieira","2","M","MU","MU18",0.894444444433333,0.058531409755472,0.9,0.8333333333,0.95,0.03379312517837,0.0654388432056884,0.8333333333
"Vieira","2","M","MU","MU20",1,0,1,1,1,0,0,1
"Vieira","2","M","UM","UM2",0.233333333333333,0.225462487641145,0.25,0,0.45,0.130170827931778,0.966267804176335,0
"Vieira","2","M","UM","UM5",0.751633986933333,0.11489147603048,0.7058823529,0.6666666667,0.8823529412,0.0663326246137911,0.152855615935141,0.8823529412
"Vieira","3","F","AK","AK9",0.660784313733333,0.191884060067784,0.55,0.55,0.8823529412,0.110784313733333,0.290388340158481,0.55
"Vieira","3","F","GI","GI7",0.6393762183,0.181482947123064,0.6111111111,0.4736842105,0.8333333333,0.104779228374828,0.283843755724288,0.6111111111
"Vieira","3","F","MU","MU11",0.9138888889,0.0408956440483535,0.9375,0.8666666667,0.9375,0.0236111111,0.0447490330006938,0.9375
"Vieira","3","F","MU","MU12",0.9,0.05,0.9,0.85,0.95,0.0288675134594813,0.0555555555555555,0.9
"Vieira","3","F","MU","MU13",0.782456140366667,0.332260508114495,0.9473684211,0.4,1,0.191830693800985,0.424637869106368,0.9473684211
"Vieira","3","F","MU","MU15",0.9649122807,0.0607737125493151,1,0.8947368421,1,0.0350877193,0.062983665733041,1
"Vieira","3","F","MU","MU17",0.966666666666667,0.0577350269189626,1,0.9,1,0.0333333333333333,0.0597258899161682,1
"Vieira","3","F","MU","MU19",0.879629629633333,0.0262545312589182,0.8888888889,0.85,0.9,0.0151580606897839,0.0298472565889603,0.85
"Vieira","3","F","UM","UM6",0.916666666666667,0.144337567297406,1,0.75,1,0.0833333333333333,0.157459164324443,1
"Vieira","3","F","UM","UM7",0.466666666666667,0.115470053837925,0.4,0.4,0.6,0.0666666666666667,0.247435829652697,0.4
"Vieira","3","M","AK","AK9",0.15,0.1,0.15,0.05,0.25,0.0577350269189626,0.666666666666667,0.05
"Vieira","3","M","GI","GI7",0.216666666666667,0.256580071972344,0.15,0,0.5,0.148136573621926,1.18421571679543,0.5
"Vieira","3","M","MU","MU11",0.8157894737,0.274744908140568,0.9473684211,0.5,1,0.158624046673436,0.336784080939984,0.5
"Vieira","3","M","MU","MU12",0.583333333333333,0.144337567297406,0.5,0.5,0.75,0.0833333333333333,0.247435829652697,0.5
"Vieira","3","M","MU","MU13",0.966666666666667,0.0577350269189626,1,0.9,1,0.0333333333333333,0.0597258899161682,1
"Vieira","3","M","MU","MU15",0.743859649133333,0.109339914881517,0.75,0.6315789474,0.85,0.0631274292900145,0.146989979909393,0.6315789474
"Vieira","3","M","MU","MU17",0.883333333333333,0.0288675134594813,0.9,0.85,0.9,0.0166666666666667,0.0326802039163939,0.9
"Vieira","3","M","MU","MU19",0.7,0.05,0.7,0.65,0.75,0.0288675134594813,0.0714285714285714,0.65
"Vieira","3","M","UM","UM6",0.947058823533333,0.0502588455600029,0.9411764706,0.9,1,0.0290169580132275,0.0530683462432615,0.9411764706
"Vieira","3","M","UM","UM7",0.216666666666667,0.125830573921179,0.2,0.1,0.35,0.0726483157256779,0.580756495020827,0.35
"Vieira","4","F","AK","AK14",1,0,1,1,1,0,0,1
"Vieira","4","F","AK","AK15",0.75,0.1,0.75,0.65,0.85,0.0577350269189626,0.133333333333333,0.65
"Vieira","4","F","AK","AK18",0.75,0.0866025403784439,0.7,0.7,0.85,0.05,0.115470053837925,0.7
"Vieira","4","F","AK","AK19",0.983333333333333,0.0288675134594813,1,0.95,1,0.0166666666666667,0.0293567933486251,1
"Vieira","4","F","MU","MU4",0.783333333333333,0.0577350269189626,0.75,0.75,0.85,0.0333333333333333,0.073704289683782,0.75
"Vieira","4","F","MU","MU7",0.95,0.05,0.95,0.9,1,0.0288675134594813,0.0526315789473684,1
"Vieira","4","F","MU","MU8",0.933333333333333,0.0288675134594812,0.95,0.9,0.95,0.0166666666666666,0.0309294787065871,0.95
"Vieira","4","F","MU","MU9",0.716666666666667,0.160727512683216,0.65,0.6,0.9,0.0927960727138337,0.224270947930069,0.6
"Vieira","4","M","AK","AK14",0.9657894737,0.0296563885894587,0.95,0.9473684211,1,0.0171221239353161,0.0307068873673299,0.9473684211
"Vieira","4","M","AK","AK15",0.633333333333333,0.246644143115812,0.75,0.35,0.8,0.142400062421959,0.389438120709177,0.75
"Vieira","4","M","AK","AK18",0.583333333333333,0.0288675134594812,0.6,0.55,0.6,0.0166666666666666,0.0494871659305393,0.6
"Vieira","4","M","AK","AK19",0.8918128655,0.0570737465193624,0.8947368421,0.8333333333,0.9473684211,0.0329515429166144,0.0639974469165834,0.8333333333
"Vieira","4","M","MU","MU4",0.898148148133333,0.047249447467756,0.9,0.85,0.9444444444,0.02727948121457,0.0526076322330084,0.9
"Vieira","4","M","MU","MU7",0.8,0.15,0.8,0.65,0.95,0.0866025403784439,0.1875,0.95
"Vieira","4","M","MU","MU8",0.8,0.346410161513775,1,0.4,1,0.2,0.433012701892219,1
"Vieira","4","M","MU","MU9",0.6859649123,0.412422521342851,0.9,0.2105263158,0.9473684211,0.238112253717159,0.601229762554505,0.9
"Vieira","5","F","AK","AK1",0.962962962966667,0.0641500299035434,1,0.8888888889,1,0.0370370370333334,0.0666173387457312,1
"Vieira","5","F","AK","AK5",0.794117647066667,0.125853487627864,0.85,0.65,0.8823529412,0.0726615449604004,0.158482169603893,0.65
"Vieira","5","F","AK","AK7",0.963937621833333,0.031265136321665,0.9473684211,0.9444444444,1,0.0180509348715636,0.0324348128068714,1
"Vieira","5","F","AK","AK8",0.946181630566667,0.00452990304484248,0.9473684211,0.9411764706,0.95,0.00261534074234271,0.0047875618153034,0.95
"Vieira","5","F","GI","GI4",0.883333333333333,0.0763762615825973,0.9,0.8,0.95,0.0440958551844098,0.0864636923576573,0.8
"Vieira","5","F","MU","MU16",0.912962962966667,0.0325525848685709,0.9,0.8888888889,0.95,0.0187942436366876,0.035655975312286,0.9
"Vieira","5","M","AK","AK1",0.8522875817,0.0416099190604857,0.8333333333,0.8235294118,0.9,0.02402349797053,0.0488214541123422,0.9
"Vieira","5","M","AK","AK5",0.782456140366667,0.174347484216155,0.8,0.6,0.9473684211,0.100659566944731,0.22282077578745,0.9473684211
"Vieira","5","M","AK","AK7",0.728586171333333,0.040877816999724,0.7368421053,0.6842105263,0.7647058824,0.0236008186486749,0.0561056723392326,0.7368421053
"Vieira","5","M","AK","AK8",0.925,0.0661437827766148,0.9,0.875,1,0.0381881307912987,0.0715067921909349,0.9
"Vieira","5","M","GI","GI4",0.516666666666667,0.152752523165195,0.55,0.35,0.65,0.0881917103688197,0.295650044835861,0.55
"Vieira","5","M","MU","MU16",0.966666666666667,0.0577350269189626,1,0.9,1,0.0333333333333333,0.0597258899161682,1
"Vieira","6","F","AK","AK10",0.885784313733333,0.012848374920467,0.8823529412,0.875,0.9,0.00741801271898088,0.014505082920598,0.9
"Vieira","6","F","AK","AK11",0.9411764706,0.0588235294,0.9411764706,0.8823529412,1,0.0339617805337739,0.0624999999867188,0.9411764706
