"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Schmidt","1","F","MA","MA19",1029.554,35.1116885254912,1023.215,973.74,1082.77,11.1032908234951,0.0341037852560344,1000.97
"Schmidt","1","F","MA","MA20",1029.81,31.9422780183255,1028.9,985.66,1085.62,10.6474260061085,0.0310176421071125,1000.92
"Schmidt","1","F","MA","MA21",1025.939,28.0080256156854,1023.17,981.47,1080.98,8.85691537099056,0.0272998936736837,1000.03
"Schmidt","1","F","MA","MA23",1009.429,21.992241283386,1009.795,975.91,1037.04,6.95455733074842,0.0217868134196521,1001.12
"Schmidt","1","F","MA","MA26",1015.81,23.1750699387654,1022.945,963.81,1038.03,7.32860059401976,0.0228143746751513,1005
"Schmidt","1","F","MA","MA27",971.145,70.8852050854055,984.735,884.4,1030.71,35.4426025427028,0.0729913710984513,1027.35
"Schmidt","1","F","MA","MA28",1037.563,36.0692636310875,1038.475,961.42,1096.19,11.4061026599312,0.0347634443702093,1012.22
"Schmidt","1","F","MA","MA3",1047.009,24.9850686299727,1054.385,997.97,1077.43,7.90097243663363,0.0238632797139019,1012
"Schmidt","1","F","MA","MA30",1024.55111111111,30.6225931480518,1027.39,963.54,1064.52,10.2075310493506,0.0298887901403397,1019.09
"Schmidt","1","F","MA","MA31",999.422,40.1701228941776,1007.335,936.35,1043.17,12.7029082234476,0.0401933546531672,1004.26
"Schmidt","1","F","MA","MA32",1011.795,20.2434588886825,1012.455,975.74,1036.79,6.40154378082176,0.0200074707709393,1000.5
"Schmidt","1","F","MA","MA33",1006.467,32.2450657896333,1016.03,939.52,1052.27,10.1967851197217,0.0320378768401083,1015.78
"Schmidt","1","F","MA","MA5",1017.319,42.2087101200688,1033.36,928.93,1054.36,13.3475661077217,0.0414901423447992,1024.13
"Schmidt","1","F","MA","MA6",1023.637,30.0395099272053,1019.36,983.5,1066.63,9.49932711652077,0.0293458617920272,1001.82
"Schmidt","1","F","MA","MA7",1031.221,38.1895801524738,1026.49,974.2,1117.08,12.0766056167378,0.0370333615708697,1000.55
"Schmidt","1","F","MA","MA9",1013.777,41.3530660021452,1022.43,946.74,1100.48,13.0769876798052,0.0407910871938752,1018.67
