"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Pasyukova","4","F","MA",116.408163265306,28.4382288049063,112,32,208,1.28470822349303,0.244297547587729,112
"Pasyukova","4","F","MU",114.949253731343,25.3924730978534,112,48,192,0.980996820194468,0.220901591559699,96
"Pasyukova","4","F","RE",111.092307692308,24.3045691062959,112,32,200,1.06582586202394,0.218778145950594,112
"Pasyukova","4","F","UM",112.872727272727,27.150155980932,112,48,192,1.05681838824881,0.24053778655787,112
"Pasyukova","4","F","VA",116.716666666667,24.5426418000892,112,56,192,1.12021321122317,0.210275383122284,112
"Pasyukova","4","F","YE",93.3555555555556,21.5170462481695,88,32,160,0.801892968098564,0.230484903872323,72
"Pasyukova","4","M","AK",72.0547945205479,16.6585086296966,72,16,136,0.616559066003242,0.231192230031911,72
"Pasyukova","4","M","GI",72.8975609756097,16.6838646236384,72,24,128,0.823957343763134,0.228867254272341,72
"Pasyukova","4","M","KA",79.1868852459016,18.3602293417338,80,24,176,0.743383956879623,0.231859471233389,72
"Pasyukova","4","M","MA",75.68,18.9578585499946,72,24,144,0.84782120851227,0.250500245110922,72
"Pasyukova","4","M","MU",79.6957746478873,17.9614964823949,72,32,144,0.674082951270152,0.225375768812746,72
"Pasyukova","4","M","RE",71.9836734693878,17.2781804661358,72,16,120,0.780548629948843,0.240029157076621,72
"Pasyukova","4","M","UM",79.32,21.4160846359746,72,40,168,0.874307994106602,0.269996024154999,72
"Pasyukova","4","M","VA",77.6347826086957,21.3195749894414,72,24,152,0.994030309364703,0.274613701140878,72
"Pasyukova","4","M","YE",62.4540540540541,17.6996226284029,56,16,144,0.650651068097213,0.283402301043322,72
"Pasyukova","5","F","GI",69.6,24.223520540343,72,16,104,5.41654385825695,0.34803908822332,80
"Pasyukova","5","F","KA",69.2,10.144223142158,72,56,88,2.26831725247919,0.146592819973382,56
"Pasyukova","5","F","YE",70.4,19.8690449536061,68,40,104,4.44285351642624,0.282230752181905,48
"Pasyukova","5","M","KA",59.6,9.52779866330209,56,40,88,2.13048054870751,0.159862393679565,56
"Pasyukova","5","M","RE",58.6666666666667,14.5563390194691,56,40,88,1.8792152868051,0.248119415104586,72
"Pasyukova","5","M","YE",47.8857142857143,15.1356598388628,48,16,88,1.80905736605624,0.316078815250715,48
