"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Vieira","F","KA","KA29",0.9149122807,0.0770083517680178,0.8947368421,0.85,1,0.0444607926231145,0.0841702023161157,0.85
"Vieira","F","KA","KA3",1,0,1,1,1,0,0,1
"Vieira","F","KA","KA5",0.816666666666667,0.104083299973307,0.85,0.7,0.9,0.0600925212577332,0.127448938742824,0.7
"Vieira","F","KA","KA6",0.5962962963,0.234015756912419,0.55,0.3888888889,0.85,0.135109060247999,0.392448784881743,0.85
"Vieira","F","KA","KA7",1,0,1,1,1,0,0,1
"Vieira","F","KA","KA9",0.964912280733333,0.03038685624579,0.9473684211,0.9473684211,1,0.0175438596333333,0.0314918328355154,0.9473684211
"Vieira","F","MA","MA12",0.962962962933333,0.0320750149806392,0.9444444444,0.9444444444,1,0.0185185185333333,0.0333086694039964,0.9444444444
"Vieira","F","MA","MA13",0.983333333333333,0.0288675134594813,1,0.95,1,0.0166666666666667,0.0293567933486251,1
"Vieira","F","MA","MA16",0.9657894737,0.0296563885894587,0.95,0.9473684211,1,0.0171221239353161,0.0307068873673299,0.95
"Vieira","F","MA","MA18",0.931578947366667,0.0319061990898337,0.95,0.8947368421,0.95,0.0184210526333333,0.0342495922433889,0.95
"Vieira","F","MA","MA19",0.882456140366667,0.0562156841326538,0.85,0.85,0.9473684211,0.0324561403666667,0.0637036579623049,0.85
"Vieira","F","MA","MA20",0.966666666666667,0.0288675134594813,0.95,0.95,1,0.0166666666666667,0.0298629449580841,0.95
"Vieira","F","MA","MA21",0.95,0.05,0.95,0.9,1,0.0288675134594813,0.0526315789473684,0.9
"Vieira","F","MA","MA23",0.983333333333333,0.0288675134594813,1,0.95,1,0.0166666666666667,0.0293567933486251,1
"Vieira","F","MA","MA26",0.8,0.13228756555323,0.75,0.7,0.95,0.0763762615825973,0.165359456941537,0.7
"Vieira","F","MA","MA27",0.9,0.05,0.9,0.85,0.95,0.0288675134594813,0.0555555555555555,0.9
"Vieira","F","MA","MA28",0.9648148148,0.0305976141663839,0.95,0.9444444444,1,0.0176655407755221,0.0317134580616143,0.95
"Vieira","F","MA","MA3",0.783333333333333,0.125830573921179,0.8,0.65,0.9,0.0726483157256779,0.160634775218527,0.65
"Vieira","F","MA","MA30",1,0,1,1,1,0,0,1
"Vieira","F","MA","MA31",0.983333333333333,0.0288675134594813,1,0.95,1,0.0166666666666667,0.0293567933486251,1
"Vieira","F","MA","MA32",1,0,1,1,1,0,0,1
"Vieira","F","MA","MA33",0.820833333333333,0.125208160010973,0.8125,0.7,0.95,0.0722889648870728,0.152537859911845,0.95
"Vieira","F","MA","MA5",0.289932347186667,0.265939371918224,0.2352941176,0.05555555556,0.5789473684,0.153540167965107,0.917246297278463,0.5789473684
"Vieira","F","MA","MA6",0.751949317733333,0.141822913173578,0.75,0.6111111111,0.8947368421,0.0818814970980221,0.188607010910106,0.6111111111
"Vieira","F","MA","MA7",0.648148148133333,0.295753138538228,0.6470588235,0.3529411765,0.9444444444,0.170753154148723,0.456304842326553,0.3529411765
"Vieira","F","MA","MA9",0.8,0.05,0.8,0.75,0.85,0.0288675134594813,0.0625,0.75
"Vieira","F","MU","MU1",0.916666666666667,0.0288675134594812,0.9,0.9,0.95,0.0166666666666666,0.0314918328648886,0.9
"Vieira","F","MU","MU10",0.783333333333333,0.125830573921179,0.8,0.65,0.9,0.0726483157256779,0.160634775218527,0.65
"Vieira","F","MU","MU11",0.9138888889,0.0408956440483535,0.9375,0.8666666667,0.9375,0.0236111111,0.0447490330006938,0.9375
