"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Colinet","3","F","YE",0.475335078534031,0.0658163535498516,0.473,0.271,0.651,0.00476230420416203,0.138463068521755,0.467
"Colinet","3","M","AK",0.251942708333333,0.0269537484198965,0.251,0.182,0.315,0.00194521923823708,0.106983641631078,0.258
"Colinet","3","M","MA",0.282270833333333,0.0281089833959261,0.2805,0.192,0.36,0.00234241528299384,0.0995816077204555,0.258
"Colinet","3","M","MU",0.26709375,0.0295815770193693,0.265,0.192,0.481,0.00213486643189832,0.110753535114054,0.265
"Colinet","3","M","YE",0.259507772020725,0.0323184221154296,0.256,0.166,0.363,0.00232633092780312,0.124537395792711,0.287
"Onder","1","F","AK",0.417691666666667,0.0603493743861154,0.4215,0.214,0.544,0.00550911894709998,0.144483070174049,0.458
"Onder","1","F","GI",0.4232,0.0616174972421516,0.4255,0.273,0.596,0.00562488219608979,0.145599001044782,0.432
"Onder","1","F","KA",0.4397,0.0505814261589065,0.4455,0.28,0.579,0.00461743134966916,0.1150362205115,0.448
"Onder","1","F","MA",0.427075,0.0482171493080518,0.4295,0.309,0.545,0.00440160338910243,0.112900894007029,0.418
"Onder","1","F","MU",0.424033333333333,0.0563357183788945,0.433,0.187,0.58,0.00514272395822981,0.132856815609373,0.424
"Onder","1","F","RE",0.458447916666667,0.055680265764578,0.4625,0.311,0.557,0.00568284332774063,0.121453852750437,0.447
"Onder","1","F","UM",0.4646875,0.0747984970408796,0.449,0.284,0.598,0.0107962331003828,0.160965158393285,0.441
"Onder","1","F","VA",0.451875,0.0790438196203098,0.445,0.249,0.627,0.00721568050623551,0.174924082147297,0.373
"Onder","1","F","YE",0.393152777777778,0.0584975405098061,0.3935,0.214,0.516,0.00689400126286977,0.148790861507967,0.353
"Onder","1","M","AK",0.241625,0.0329723751193086,0.241,0.162,0.32,0.00300995227122791,0.136460942035421,0.24
"Onder","1","M","GI",0.245808333333333,0.0334632109127895,0.241,0.18,0.334,0.00305475924391465,0.136135380192384,0.239
"Onder","1","M","KA",0.265625,0.0328068097306928,0.269,0.186,0.333,0.00299483828821341,0.123507989574373,0.282
"Onder","1","M","MA",0.25505,0.0306549926019983,0.2525,0.176,0.374,0.00279840515804474,0.120192090186231,0.257
"Onder","1","M","MU",0.261983333333333,0.0331632030904086,0.263,0.185,0.367,0.00302737240195697,0.126585163523412,0.262
"Onder","1","M","RE",0.256708333333333,0.0411615345902526,0.26,0.156,0.366,0.00420103153233495,0.16034358548386,0.272
"Onder","1","M","UM",0.261458333333333,0.029522410047885,0.268,0.185,0.326,0.00426119284706823,0.112914396995895,0.278
"Onder","1","M","VA",0.250957983193277,0.0443610752719978,0.246,0.156,0.351,0.00406657310283957,0.176766942049549,0.216
"Onder","1","M","YE",0.226694444444444,0.0386671017459738,0.2195,0.148,0.327,0.00455696164223471,0.170569251667082,0.209
"Onder","2","F","AK",0.4239,0.0660244925269811,0.427,0.216,0.58,0.00602718398414313,0.155754877393208,0.437
"Onder","2","F","GI",0.448025423728814,0.0532665386000846,0.45,0.309,0.548,0.00490358234185392,0.118891776624548,0.464
"Onder","2","F","KA",0.453491666666667,0.0596161384491266,0.459,0.274,0.586,0.00544218396998962,0.131460273321729,0.488
"Onder","2","F","MA",0.469033333333333,0.0561941312963984,0.472,0.271,0.594,0.00512979888507407,0.119808395913009,0.454
"Onder","2","F","MU",0.428131944444444,0.052372421949038,0.4255,0.306,0.539,0.00436436849575317,0.122327760468792,0.388
"Onder","2","F","RE",0.463833333333333,0.0589871561768961,0.4725,0.269,0.603,0.00538476600686103,0.127173171779151,0.419
"Onder","2","F","UM",0.453927083333333,0.0646461208656982,0.4495,0.309,0.594,0.00659791708213539,0.142415209929711,0.409
"Onder","2","F","VA",0.475116666666667,0.0505928189897868,0.475,0.286,0.618,0.00461847136808033,0.106485043651988,0.441
"Onder","2","F","YE",0.422066666666667,0.0566272988971941,0.4295,0.257,0.539,0.00516934149609677,0.134166716704772,0.46
"Onder","2","M","AK",0.260958333333333,0.0405803271941229,0.2595,0.142,0.344,0.00370446009919358,0.155505006012925,0.247
"Onder","2","M","GI",0.248,0.0310905427540192,0.2435,0.169,0.341,0.00283816526524252,0.125365091750077,0.27
"Onder","2","M","KA",0.258058333333333,0.0361142667945293,0.255,0.142,0.34,0.00329676642852058,0.139946136704993,0.251
"Onder","2","M","MA",0.257616666666667,0.0343019668528204,0.258,0.18,0.364,0.00313132683534737,0.133151194356552,0.234
"Onder","2","M","MU",0.258104166666667,0.0406180776781193,0.2585,0.164,0.366,0.00338483980650994,0.157370871623999,0.284
"Onder","2","M","RE",0.277866666666667,0.0401856894410727,0.2705,0.207,0.38,0.00366843476596211,0.144622202882939,0.269
"Onder","2","M","UM",0.256115789473684,0.0415893969603994,0.253,0.163,0.387,0.00426698209576459,0.162385134652827,0.26
"Onder","2","M","VA",0.261925,0.0357094160545644,0.2605,0.15,0.36,0.00325980878140368,0.136334508178159,0.248
"Onder","2","M","YE",0.247058333333333,0.0351391700885181,0.244,0.176,0.349,0.00320775268491536,0.142230256370701,0.27
"Onder","3","F","AK",0.42445,0.0512835010407012,0.43,0.243,0.549,0.00468152172463861,0.120823420993524,0.416
"Onder","3","F","GI",0.459791666666667,0.0730791462711375,0.4735,0.311,0.67,0.00861245998194082,0.158939692841622,0.311
"Onder","3","F","KA",0.47305,0.0594683518684483,0.4705,0.268,0.649,0.00542869296266727,0.125712613610503,0.453
"Onder","3","F","MA",0.483583333333333,0.060363685356379,0.482,0.357,0.65,0.00551042535397217,0.124825818417465,0.495
"Onder","3","F","MU",0.458743055555556,0.0608805716742337,0.463,0.295,0.613,0.00507338097285281,0.132711701979892,0.467
"Onder","3","F","RE",0.485166666666667,0.0654688755781538,0.4895,0.267,0.623,0.00597646332810899,0.134941000848136,0.421
"Onder","3","F","UM",0.494591666666667,0.0630671905051056,0.4975,0.326,0.662,0.005757220479687,0.127513653697708,0.452
"Onder","3","F","VA",0.4865625,0.0621278499293361,0.4885,0.332,0.662,0.00634089713096172,0.127687295936978,0.463
"Onder","3","F","YE",0.450716666666667,0.0524467209977646,0.45,0.295,0.582,0.00478770869294259,0.116362950111522,0.425
"Onder","3","M","AK",0.2412,0.0264519859939705,0.2435,0.162,0.311,0.00241472490328472,0.109668266973344,0.243
"Onder","3","M","GI",0.268458333333333,0.0375859344008997,0.2635,0.185,0.351,0.00442954484868481,0.140006584762004,0.225
"Onder","3","M","KA",0.267316666666667,0.0341063545012795,0.267,0.167,0.342,0.00311346995243644,0.127587834034339,0.26
"Onder","3","M","MA",0.279733333333333,0.0359856958821592,0.2755,0.204,0.387,0.00328502956369656,0.128642859445278,0.236
"Onder","3","M","MU",0.259263888888889,0.0321845608886615,0.2595,0.165,0.333,0.00268204674072179,0.12413823238783,0.248
"Onder","3","M","RE",0.256825,0.037007303957712,0.255,0.157,0.339,0.00337828919501485,0.14409541110761,0.232
"Onder","3","M","UM",0.266725,0.0316811749898815,0.27,0.136,0.347,0.00289208236503777,0.11877842343193,0.281
"Onder","3","M","VA",0.2641875,0.0360030152246053,0.2635,0.184,0.372,0.00367454235424738,0.136278269125546,0.246
"Onder","3","M","YE",0.259441666666667,0.0344780519233,0.253,0.2,0.339,0.00314740112953763,0.132893271795073,0.245
"Onder","4","F","AK",0.4359,0.0619279060377346,0.4305,0.249,0.586,0.0056532185126546,0.142069066386177,0.418
"Onder","4","F","MA",0.499416666666667,0.072879039110959,0.501,0.286,0.675,0.00665291561506225,0.145928327937846,0.482
"Onder","4","F","MU",0.453383333333333,0.0562348292645133,0.459,0.295,0.611,0.00513351408427093,0.124033737303636,0.459
"Onder","4","F","UM",0.394583333333333,0.0361264887361863,0.394,0.288,0.457,0.00737428863350504,0.0915560432596063,0.379
"Onder","4","F","VA",0.45684375,0.06493937709409,0.454,0.253,0.598,0.0066278474206126,0.142147894316361,0.454
"Onder","4","F","YE",0.459,0.0556133266876129,0.4645,0.296,0.564,0.00567601138680658,0.121161931781292,0.392
"Onder","4","M","AK",0.263840336134454,0.0303189215387996,0.263,0.182,0.363,0.00277933098061339,0.114913898242417,0.278
"Onder","4","M","MA",0.281358333333333,0.0371274877973188,0.277,0.217,0.398,0.00338926042834822,0.131958017228275,0.265
"Onder","4","M","MU",0.25915,0.0258751527418055,0.258,0.192,0.337,0.00236206747259642,0.0998462386332452,0.248
"Onder","4","M","UM",0.264125,0.0338093278870479,0.2635,0.207,0.326,0.00690130015580975,0.128005027494739,0.305
"Onder","4","M","VA",0.261239583333333,0.0421383048123218,0.269,0.17,0.361,0.00430072272566888,0.161301378124442,0.288
"Onder","4","M","YE",0.261135416666667,0.029619914990342,0.2615,0.185,0.326,0.00302306991462302,0.113427413900548,0.25
"Onder","5","F","GI",0.4026875,0.0437897084236672,0.409,0.288,0.52,0.00632049998653487,0.108743649662995,0.414
"Onder","5","F","KA",0.474158333333333,0.050071376924495,0.4785,0.313,0.585,0.00457087043781492,0.105600541853801,0.477
"Onder","5","F","MU",0.466395833333333,0.0514027648827245,0.475,0.345,0.59,0.00741935003553301,0.110212744645141,0.477
"Onder","5","F","RE",0.477666666666667,0.0337451861552501,0.4815,0.411,0.553,0.00487069807764692,0.0706458886711446,0.482
"Onder","5","F","UM",0.464625,0.0577320764138864,0.4685,0.303,0.579,0.00527019342391626,0.124255208854208,0.464
"Onder","5","F","VA",0.489652777777778,0.0658404301755115,0.4925,0.345,0.635,0.00775936910889059,0.134463507946017,0.426
"Onder","5","F","YE",0.388208333333333,0.0350713300062287,0.394,0.323,0.435,0.00715890525966842,0.0903415176719425,0.424
"Onder","5","M","GI",0.2353125,0.0234395158707538,0.238,0.185,0.29,0.00338320269941355,0.0996101604069219,0.232
"Onder","5","M","KA",0.264375,0.0360909361511849,0.2625,0.176,0.367,0.00329463664191378,0.136514179295262,0.241
"Onder","5","M","MU",0.288375,0.023663082837232,0.29,0.234,0.337,0.00341547181148307,0.0820566374936522,0.29
"Onder","5","M","RE",0.263229166666667,0.0242269759823265,0.263,0.22,0.324,0.00349686277626171,0.0920375818877463,0.28
"Onder","5","M","UM",0.290691666666667,0.0331167519195811,0.2875,0.202,0.383,0.00302313200960952,0.1139239810323,0.276
"Onder","5","M","VA",0.287791666666667,0.0453878241102698,0.2945,0.203,0.401,0.00534900636861234,0.157710696198997,0.299
"Onder","5","M","YE",0.257833333333333,0.0379858860135167,0.2535,0.194,0.363,0.00775383651338668,0.147327288998772,0.243
