Supervisor.PI	Diet	Batch	Population	Line	Sex	ReplicateVialOld	ReplicateVial	Individual	Censor	LSL_AgeAtDeath_days	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio
Pasyukova	S	1	AK	AK3	F	3	Pasyukova_1_AK3_3	3	0	48	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	F	3	Pasyukova_1_AK3_3	4	0	58	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	F	3	Pasyukova_1_AK3_3	5	0	60	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	F	3	Pasyukova_1_AK3_3	6	0	60	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	F	3	Pasyukova_1_AK3_3	7	0	62	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	F	3	Pasyukova_1_AK3_3	8	0	65	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	F	3	Pasyukova_1_AK3_3	9	0	67	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	F	3	Pasyukova_1_AK3_3	10	0	69	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	M	3	Pasyukova_1_AK3_3	1	0	19	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	M	3	Pasyukova_1_AK3_3	2	0	44	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	M	3	Pasyukova_1_AK3_3	3	0	49	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	M	3	Pasyukova_1_AK3_3	4	0	52	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	M	3	Pasyukova_1_AK3_3	5	0	64	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	M	3	Pasyukova_1_AK3_3	6	0	66	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	M	3	Pasyukova_1_AK3_3	7	0	66	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	M	3	Pasyukova_1_AK3_3	8	0	73	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	M	3	Pasyukova_1_AK3_3	9	0	79	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK3	M	3	Pasyukova_1_AK3_3	10	0	81	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	1	Pasyukova_1_AK4_1	1	0	20	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	1	Pasyukova_1_AK4_1	2	0	29	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	1	Pasyukova_1_AK4_1	3	0	31	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	1	Pasyukova_1_AK4_1	4	0	36	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	1	Pasyukova_1_AK4_1	5	0	36	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	1	Pasyukova_1_AK4_1	6	0	44	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	1	Pasyukova_1_AK4_1	7	0	44	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	1	Pasyukova_1_AK4_1	8	0	44	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	1	Pasyukova_1_AK4_1	9	0	56	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	1	Pasyukova_1_AK4_1	10	0	66	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	1	Pasyukova_1_AK4_1	1	0	26	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	1	Pasyukova_1_AK4_1	2	0	40	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	1	Pasyukova_1_AK4_1	3	0	40	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	1	Pasyukova_1_AK4_1	4	0	46	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	1	Pasyukova_1_AK4_1	5	0	46	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	1	Pasyukova_1_AK4_1	6	0	53	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	1	Pasyukova_1_AK4_1	7	0	53	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	1	Pasyukova_1_AK4_1	8	0	76	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	1	Pasyukova_1_AK4_1	9	0	76	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	1	Pasyukova_1_AK4_1	10	0	81	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	2	Pasyukova_1_AK4_2	1	0	21	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	2	Pasyukova_1_AK4_2	2	0	35	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	2	Pasyukova_1_AK4_2	3	0	36	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	2	Pasyukova_1_AK4_2	4	0	39	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	2	Pasyukova_1_AK4_2	5	0	39	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	2	Pasyukova_1_AK4_2	6	0	41	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	2	Pasyukova_1_AK4_2	7	0	43	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	2	Pasyukova_1_AK4_2	8	0	51	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	2	Pasyukova_1_AK4_2	9	0	58	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	2	Pasyukova_1_AK4_2	10	0	61	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	2	Pasyukova_1_AK4_2	1	0	37	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	2	Pasyukova_1_AK4_2	2	0	45	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	2	Pasyukova_1_AK4_2	3	0	45	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	2	Pasyukova_1_AK4_2	4	0	45	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	2	Pasyukova_1_AK4_2	5	0	45	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	2	Pasyukova_1_AK4_2	6	0	48	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	2	Pasyukova_1_AK4_2	7	0	50	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	2	Pasyukova_1_AK4_2	8	0	52	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	2	Pasyukova_1_AK4_2	9	0	55	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	2	Pasyukova_1_AK4_2	10	0	65	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	3	Pasyukova_1_AK4_3	1	0	42	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	3	Pasyukova_1_AK4_3	2	0	42	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	3	Pasyukova_1_AK4_3	3	0	45	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	3	Pasyukova_1_AK4_3	4	0	48	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	3	Pasyukova_1_AK4_3	5	0	50	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	3	Pasyukova_1_AK4_3	6	0	50	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	3	Pasyukova_1_AK4_3	7	0	52	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	3	Pasyukova_1_AK4_3	8	0	58	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	3	Pasyukova_1_AK4_3	9	0	58	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	F	3	Pasyukova_1_AK4_3	10	0	63	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	3	Pasyukova_1_AK4_3	1	0	23	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	3	Pasyukova_1_AK4_3	2	0	41	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	3	Pasyukova_1_AK4_3	3	0	53	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	3	Pasyukova_1_AK4_3	4	0	55	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	3	Pasyukova_1_AK4_3	5	0	57	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	3	Pasyukova_1_AK4_3	6	0	57	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	3	Pasyukova_1_AK4_3	7	0	57	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	3	Pasyukova_1_AK4_3	8	0	68	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	3	Pasyukova_1_AK4_3	9	0	68	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK4	M	3	Pasyukova_1_AK4_3	10	0	75	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	1	Pasyukova_1_AK5_1	1	0	35	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	1	Pasyukova_1_AK5_1	2	0	42	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	1	Pasyukova_1_AK5_1	3	0	44	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	1	Pasyukova_1_AK5_1	4	0	52	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	1	Pasyukova_1_AK5_1	5	0	54	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	1	Pasyukova_1_AK5_1	6	0	54	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	1	Pasyukova_1_AK5_1	7	0	54	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	1	Pasyukova_1_AK5_1	8	0	66	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	1	Pasyukova_1_AK5_1	9	0	66	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	1	Pasyukova_1_AK5_1	10	0	68	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	1	Pasyukova_1_AK5_1	1	0	29	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	1	Pasyukova_1_AK5_1	2	0	37	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	1	Pasyukova_1_AK5_1	3	0	49	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	1	Pasyukova_1_AK5_1	4	0	51	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	1	Pasyukova_1_AK5_1	5	0	51	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	1	Pasyukova_1_AK5_1	6	0	53	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	1	Pasyukova_1_AK5_1	7	0	53	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	1	Pasyukova_1_AK5_1	8	0	64	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	1	Pasyukova_1_AK5_1	9	0	76	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	1	Pasyukova_1_AK5_1	10	0	80	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	2	Pasyukova_1_AK5_2	1	0	27	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	2	Pasyukova_1_AK5_2	2	0	40	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	2	Pasyukova_1_AK5_2	3	0	40	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	2	Pasyukova_1_AK5_2	4	0	44	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	2	Pasyukova_1_AK5_2	5	0	47	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	2	Pasyukova_1_AK5_2	6	0	47	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	2	Pasyukova_1_AK5_2	7	0	53	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	2	Pasyukova_1_AK5_2	8	0	57	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	2	Pasyukova_1_AK5_2	9	0	64	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	2	Pasyukova_1_AK5_2	10	0	66	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	2	Pasyukova_1_AK5_2	1	0	26	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	2	Pasyukova_1_AK5_2	2	0	46	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	2	Pasyukova_1_AK5_2	3	0	46	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	2	Pasyukova_1_AK5_2	4	0	49	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	2	Pasyukova_1_AK5_2	5	0	51	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	2	Pasyukova_1_AK5_2	6	0	51	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	2	Pasyukova_1_AK5_2	7	0	56	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	2	Pasyukova_1_AK5_2	8	0	62	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	2	Pasyukova_1_AK5_2	9	0	63	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	2	Pasyukova_1_AK5_2	10	0	76	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	3	Pasyukova_1_AK5_3	1	0	15	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	3	Pasyukova_1_AK5_3	2	0	27	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	3	Pasyukova_1_AK5_3	3	0	42	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	3	Pasyukova_1_AK5_3	4	0	44	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	3	Pasyukova_1_AK5_3	5	0	46	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	3	Pasyukova_1_AK5_3	6	0	54	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	3	Pasyukova_1_AK5_3	7	0	57	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	3	Pasyukova_1_AK5_3	8	0	66	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	3	Pasyukova_1_AK5_3	9	0	66	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	F	3	Pasyukova_1_AK5_3	10	0	66	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	3	Pasyukova_1_AK5_3	1	0	47	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	3	Pasyukova_1_AK5_3	2	0	53	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	3	Pasyukova_1_AK5_3	3	0	53	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	3	Pasyukova_1_AK5_3	4	0	56	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	3	Pasyukova_1_AK5_3	5	0	62	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	3	Pasyukova_1_AK5_3	6	0	64	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	3	Pasyukova_1_AK5_3	7	0	65	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	3	Pasyukova_1_AK5_3	8	0	68	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	3	Pasyukova_1_AK5_3	9	0	70	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK5	M	3	Pasyukova_1_AK5_3	10	0	74	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	1	Pasyukova_1_AK6_1	1	0	24	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	1	Pasyukova_1_AK6_1	2	0	36	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	1	Pasyukova_1_AK6_1	3	0	36	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	1	Pasyukova_1_AK6_1	4	0	36	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	1	Pasyukova_1_AK6_1	5	0	36	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	1	Pasyukova_1_AK6_1	6	0	37	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	1	Pasyukova_1_AK6_1	7	0	43	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	1	Pasyukova_1_AK6_1	8	0	44	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	1	Pasyukova_1_AK6_1	9	0	46	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	1	Pasyukova_1_AK6_1	10	0	46	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	M	1	Pasyukova_1_AK6_1	1	0	2	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	M	1	Pasyukova_1_AK6_1	2	0	27	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	M	1	Pasyukova_1_AK6_1	3	0	31	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	M	1	Pasyukova_1_AK6_1	4	0	33	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	M	1	Pasyukova_1_AK6_1	5	0	33	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	M	1	Pasyukova_1_AK6_1	6	0	40	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	M	1	Pasyukova_1_AK6_1	7	0	40	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	M	1	Pasyukova_1_AK6_1	8	0	40	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	M	1	Pasyukova_1_AK6_1	9	0	47	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	M	1	Pasyukova_1_AK6_1	10	0	47	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	2	Pasyukova_1_AK6_2	1	0	43	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	2	Pasyukova_1_AK6_2	2	0	43	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	2	Pasyukova_1_AK6_2	3	0	49	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	2	Pasyukova_1_AK6_2	4	0	49	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	2	Pasyukova_1_AK6_2	5	0	53	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	2	Pasyukova_1_AK6_2	6	0	53	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	2	Pasyukova_1_AK6_2	7	0	53	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	2	Pasyukova_1_AK6_2	8	0	61	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	2	Pasyukova_1_AK6_2	9	0	72	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	F	2	Pasyukova_1_AK6_2	10	0	85	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
Pasyukova	S	1	AK	AK6	M	2	Pasyukova_1_AK6_2	1	0	45	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.143
