"Supervisor.PI","Diet","Batch","Population","Line","Sex","ReplicateVialOld","ReplicateVial","Individual","CCRT_seconds","Censor","Country","Latitude","Longitude","Altitude"
"Vieira","S",1,"UM","UM20","M",1,"Vieira_1_UM20_M_1",2,1713,0,"Ukraine",48.753,30.206,214
"Vieira","S",4,"AK","AK5","M",1,"Vieira_4_AK5_M_1",5,1715,0,"Finland",61.1,23.52,88
"Vieira","S",23,"YE","YE23","M",1,"Vieira_23_YE23_M_1",6,1715,0,"Turkey",40.231,32.26,680
"Vieira","S",5,"AK","AK18","F",1,"Vieira_5_AK18_F_1",3,1716,0,"Finland",61.1,23.52,88
"Vieira","S",7,"GI","GI15","M",1,"Vieira_7_GI15_M_1",6,1718,0,"Spain",41.618,0.62,173
"Vieira","S",25,"YE","YE33","F",1,"Vieira_25_YE33_F_1",6,1718,0,"Turkey",40.231,32.26,680
"Vieira","S",1,"UM","UM9","M",1,"Vieira_1_UM9_M_1",6,1719,0,"Ukraine",48.753,30.206,214
"Vieira","S",25,"VA","VA48","M",1,"Vieira_25_VA48_M_1",5,1719,0,"Russia",57.979,33.244,217
"Vieira","S",14,"KA","KA3","M",1,"Vieira_14_KA3_M_1",2,1723,0,"Denmark",55.945,10.213,15
"Vieira","S",7,"RE","RE3","F",1,"Vieira_7_RE3_F_1",4,1723,0,"Portugal",41.15,-8.41,175
"Vieira","S",4,"AK","AK15","M",1,"Vieira_4_AK15_M_1",5,1724,0,"Finland",61.1,23.52,88
"Vieira","S",16,"KA","KA15","M",1,"Vieira_16_KA15_M_1",2,1724,0,"Denmark",55.945,10.213,15
"Vieira","S",16,"KA","KA28","F",1,"Vieira_16_KA28_F_1",4,1724,0,"Denmark",55.945,10.213,15
"Vieira","S",8,"MU","MU4","M",1,"Vieira_8_MU4_M_1",1,1724,0,"Germany",48.18,11.61,520
"Vieira","S",13,"UM","UM8","M",1,"Vieira_13_UM8_M_1",1,1724,0,"Ukraine",48.753,30.206,214
"Vieira","S",22,"YE","YE22","F",1,"Vieira_22_YE22_F_1",4,1724,0,"Turkey",40.231,32.26,680
"Vieira","S",5,"AK","AK19","M",1,"Vieira_5_AK19_M_1",2,1725,0,"Finland",61.1,23.52,88
"Vieira","S",1,"UM","UM9","M",1,"Vieira_1_UM9_M_1",2,1726,0,"Ukraine",48.753,30.206,214
"Vieira","S",7,"AK","AK16","M",1,"Vieira_7_AK16_M_1",1,1728,0,"Finland",61.1,23.52,88
"Vieira","S",27,"YE","YE13","F",1,"Vieira_27_YE13_F_1",6,1728,0,"Turkey",40.231,32.26,680
"Vieira","S",3,"AK","AK8","M",1,"Vieira_3_AK8_M_1",6,1729,0,"Finland",61.1,23.52,88
"Vieira","S",10,"MU","MU16","F",1,"Vieira_10_MU16_F_1",3,1730,0,"Germany",48.18,11.61,520
"Vieira","S",1,"UM","UM20","F",1,"Vieira_1_UM20_F_1",5,1730,0,"Ukraine",48.753,30.206,214
"Vieira","S",8,"MU","MU5","F",1,"Vieira_8_MU5_F_1",4,1731,0,"Germany",48.18,11.61,520
"Vieira","S",6,"AK","AK20","F",1,"Vieira_6_AK20_F_1",5,1732,0,"Finland",61.1,23.52,88
"Vieira","S",5,"AK","AK7","M",1,"Vieira_5_AK7_M_1",3,1732,0,"Finland",61.1,23.52,88
"Vieira","S",3,"RE","RE11","F",1,"Vieira_3_RE11_F_1",6,1733,0,"Portugal",41.15,-8.41,175
"Vieira","S",11,"RE","RE17","M",1,"Vieira_11_RE17_M_1",6,1733,0,"Portugal",41.15,-8.41,175
"Vieira","S",22,"VA","VA55","M",1,"Vieira_22_VA55_M_1",3,1733,0,"Russia",57.979,33.244,217
"Vieira","S",24,"VA","VA67","M",1,"Vieira_24_VA67_M_1",2,1733,0,"Russia",57.979,33.244,217
"Vieira","S",8,"GI","GI11","F",1,"Vieira_8_GI11_F_1",1,1735,0,"Spain",41.618,0.62,173
"Vieira","S",5,"GI","GI3","M",1,"Vieira_5_GI3_M_1",1,1735,0,"Spain",41.618,0.62,173
"Vieira","S",22,"YE","YE19","M",1,"Vieira_22_YE19_M_1",3,1737,0,"Turkey",40.231,32.26,680
"Vieira","S",25,"YE","YE27","M",1,"Vieira_25_YE27_M_1",4,1738,0,"Turkey",40.231,32.26,680
"Vieira","S",4,"AK","AK5","M",1,"Vieira_4_AK5_M_1",2,1739,0,"Finland",61.1,23.52,88
"Vieira","S",14,"KA","KA3","M",1,"Vieira_14_KA3_M_1",1,1739,0,"Denmark",55.945,10.213,15
"Vieira","S",7,"RE","RE3","F",1,"Vieira_7_RE3_F_1",5,1740,0,"Portugal",41.15,-8.41,175
"Vieira","S",24,"VA","VA22","M",1,"Vieira_24_VA22_M_1",2,1740,0,"Russia",57.979,33.244,217
"Vieira","S",26,"YE","YE48","M",1,"Vieira_26_YE48_M_1",5,1740,0,"Turkey",40.231,32.26,680
"Vieira","S",20,"MA","MA26","F",1,"Vieira_20_MA26_F_1",1,1741,0,"Austria",48.375,15.56,572
"Vieira","S",21,"MA","MA27","M",1,"Vieira_21_MA27_M_1",2,1742,0,"Austria",48.375,15.56,572
"Vieira","S",2,"RE","RE5","M",1,"Vieira_2_RE5_M_1",1,1742,0,"Portugal",41.15,-8.41,175
"Vieira","S",24,"VA","VA67","M",1,"Vieira_24_VA67_M_1",4,1742,0,"Russia",57.979,33.244,217
"Vieira","S",5,"AK","AK7","M",1,"Vieira_5_AK7_M_1",2,1743,0,"Finland",61.1,23.52,88
"Vieira","S",18,"KA","KA18","F",1,"Vieira_18_KA18_F_1",2,1744,0,"Denmark",55.945,10.213,15
"Vieira","S",8,"GI","GI11","F",1,"Vieira_8_GI11_F_1",6,1745,0,"Spain",41.618,0.62,173
"Vieira","S",6,"GI","GI2","F",1,"Vieira_6_GI2_F_1",5,1747,0,"Spain",41.618,0.62,173
"Vieira","S",7,"RE","RE3","M",1,"Vieira_7_RE3_M_1",2,1747,0,"Portugal",41.15,-8.41,175
"Vieira","S",2,"RE","RE5","M",1,"Vieira_2_RE5_M_1",4,1749,0,"Portugal",41.15,-8.41,175
"Vieira","S",1,"UM","UM20","F",1,"Vieira_1_UM20_F_1",6,1749,0,"Ukraine",48.753,30.206,214
"Vieira","S",6,"RE","RE6","M",1,"Vieira_6_RE6_M_1",3,1750,0,"Portugal",41.15,-8.41,175
"Vieira","S",23,"VA","VA11","M",1,"Vieira_23_VA11_M_1",3,1750,0,"Russia",57.979,33.244,217
"Vieira","S",10,"MU","MU16","M",1,"Vieira_10_MU16_M_1",2,1752,0,"Germany",48.18,11.61,520
"Vieira","S",24,"VA","VA22","M",1,"Vieira_24_VA22_M_1",5,1752,0,"Russia",57.979,33.244,217
"Vieira","S",22,"YE","YE22","F",1,"Vieira_22_YE22_F_1",2,1754,0,"Turkey",40.231,32.26,680
"Vieira","S",11,"RE","RE17","F",1,"Vieira_11_RE17_F_1",1,1755,0,"Portugal",41.15,-8.41,175
"Vieira","S",26,"YE","YE49","M",1,"Vieira_26_YE49_M_1",4,1755,0,"Turkey",40.231,32.26,680
"Vieira","S",20,"MA","MA16","M",1,"Vieira_20_MA16_M_1",2,1756,0,"Austria",48.375,15.56,572
"Vieira","S",9,"MU","MU20","F",1,"Vieira_9_MU20_F_1",6,1756,0,"Germany",48.18,11.61,520
"Vieira","S",14,"UM","UM22","M",1,"Vieira_14_UM22_M_1",2,1757,0,"Ukraine",48.753,30.206,214
"Vieira","S",2,"UM","UM24","M",1,"Vieira_2_UM24_M_1",6,1758,0,"Ukraine",48.753,30.206,214
"Vieira","S",7,"AK","AK4","M",1,"Vieira_7_AK4_M_1",5,1759,0,"Finland",61.1,23.52,88
"Vieira","S",8,"MU","MU4","M",1,"Vieira_8_MU4_M_1",5,1760,0,"Germany",48.18,11.61,520
"Vieira","S",16,"KA","KA23","M",1,"Vieira_16_KA23_M_1",6,1761,0,"Denmark",55.945,10.213,15
"Vieira","S",24,"VA","VA22","M",1,"Vieira_24_VA22_M_1",6,1761,0,"Russia",57.979,33.244,217
"Vieira","S",13,"UM","UM4","M",1,"Vieira_13_UM4_M_1",5,1762,0,"Ukraine",48.753,30.206,214
"Vieira","S",1,"UM","UM9","M",1,"Vieira_1_UM9_M_1",4,1762,0,"Ukraine",48.753,30.206,214
"Vieira","S",14,"UM","UM22","M",1,"Vieira_14_UM22_M_1",3,1763,0,"Ukraine",48.753,30.206,214
"Vieira","S",24,"VA","VA67","F",1,"Vieira_24_VA67_F_1",6,1763,0,"Russia",57.979,33.244,217
"Vieira","S",2,"RE","RE13","M",1,"Vieira_2_RE13_M_1",6,1765,0,"Portugal",41.15,-8.41,175
"Vieira","S",1,"UM","UM18","F",1,"Vieira_1_UM18_F_1",6,1765,0,"Ukraine",48.753,30.206,214
"Vieira","S",2,"RE","RE9","M",1,"Vieira_2_RE9_M_1",3,1767,0,"Portugal",41.15,-8.41,175
"Vieira","S",14,"UM","UM22","M",1,"Vieira_14_UM22_M_1",5,1767,0,"Ukraine",48.753,30.206,214
"Vieira","S",14,"UM","UM26","M",1,"Vieira_14_UM26_M_1",2,1767,0,"Ukraine",48.753,30.206,214
"Vieira","S",5,"GI","GI10","M",1,"Vieira_5_GI10_M_1",1,1769,0,"Spain",41.618,0.62,173
"Vieira","S",22,"YE","YE22","F",1,"Vieira_22_YE22_F_1",3,1769,0,"Turkey",40.231,32.26,680
"Vieira","S",16,"KA","KA23","F",1,"Vieira_16_KA23_F_1",6,1771,0,"Denmark",55.945,10.213,15
"Vieira","S",5,"AK","AK18","M",1,"Vieira_5_AK18_M_1",6,1772,0,"Finland",61.1,23.52,88
"Vieira","S",3,"AK","AK8","F",1,"Vieira_3_AK8_F_1",2,1773,0,"Finland",61.1,23.52,88
"Vieira","S",27,"YE","YE13","M",1,"Vieira_27_YE13_M_1",6,1773,0,"Turkey",40.231,32.26,680
"Vieira","S",2,"RE","RE13","M",1,"Vieira_2_RE13_M_1",5,1775,0,"Portugal",41.15,-8.41,175
"Vieira","S",19,"MA","MA31","M",1,"Vieira_19_MA31_M_1",6,1776,0,"Austria",48.375,15.56,572
"Vieira","S",9,"MU","MU15","F",1,"Vieira_9_MU15_F_1",3,1776,0,"Germany",48.18,11.61,520
"Vieira","S",26,"YE","YE48","M",1,"Vieira_26_YE48_M_1",1,1778,0,"Turkey",40.231,32.26,680
"Vieira","S",4,"AK","AK5","F",1,"Vieira_4_AK5_F_1",3,1779,0,"Finland",61.1,23.52,88
"Vieira","S",22,"VA","VA26","M",1,"Vieira_22_VA26_M_1",2,1779,0,"Russia",57.979,33.244,217
"Vieira","S",22,"YE","YE21","M",1,"Vieira_22_YE21_M_1",6,1780,0,"Turkey",40.231,32.26,680
"Vieira","S",18,"MA","MA3","F",1,"Vieira_18_MA3_F_1",1,1781,0,"Austria",48.375,15.56,572
"Vieira","S",3,"AK","AK12","M",1,"Vieira_3_AK12_M_1",3,1782,0,"Finland",61.1,23.52,88
"Vieira","S",26,"YE","YE69","M",1,"Vieira_26_YE69_M_1",4,1782,0,"Turkey",40.231,32.26,680
"Vieira","S",19,"MA","MA33","F",1,"Vieira_19_MA33_F_1",5,1784,0,"Austria",48.375,15.56,572
"Vieira","S",8,"MU","MU3","M",1,"Vieira_8_MU3_M_1",3,1784,0,"Germany",48.18,11.61,520
"Vieira","S",16,"KA","KA16","M",1,"Vieira_16_KA16_M_1",3,1785,0,"Denmark",55.945,10.213,15
"Vieira","S",4,"GI","GI9","F",1,"Vieira_4_GI9_F_1",6,1788,0,"Spain",41.618,0.62,173
"Vieira","S",5,"GI","GI3","F",1,"Vieira_5_GI3_F_1",5,1789,0,"Spain",41.618,0.62,173
"Vieira","S",9,"MU","MU6","M",1,"Vieira_9_MU6_M_1",2,1790,0,"Germany",48.18,11.61,520
"Vieira","S",24,"VA","VA57","F",1,"Vieira_24_VA57_F_1",4,1790,0,"Russia",57.979,33.244,217
"Vieira","S",23,"YE","YE23","M",1,"Vieira_23_YE23_M_1",4,1791,0,"Turkey",40.231,32.26,680
"Vieira","S",5,"GI","GI4","M",1,"Vieira_5_GI4_M_1",3,1792,0,"Spain",41.618,0.62,173
"Vieira","S",5,"AK","AK9","M",1,"Vieira_5_AK9_M_1",3,1794,0,"Finland",61.1,23.52,88
"Vieira","S",6,"GI","GI2","F",1,"Vieira_6_GI2_F_1",4,1794,0,"Spain",41.618,0.62,173
"Vieira","S",8,"GI","GI7","F",1,"Vieira_8_GI7_F_1",6,1794,0,"Spain",41.618,0.62,173
"Vieira","S",16,"KA","KA24","F",1,"Vieira_16_KA24_F_1",5,1796,0,"Denmark",55.945,10.213,15
"Vieira","S",1,"UM","UM13","F",1,"Vieira_1_UM13_F_1",3,1796,0,"Ukraine",48.753,30.206,214
"Vieira","S",27,"YE","YE13","M",1,"Vieira_27_YE13_M_1",4,1796,0,"Turkey",40.231,32.26,680
"Vieira","S",12,"KA","KA9","M",1,"Vieira_12_KA9_M_1",2,1797,0,"Denmark",55.945,10.213,15
"Vieira","S",19,"MA","MA31","M",1,"Vieira_19_MA31_M_1",1,1797,0,"Austria",48.375,15.56,572
"Vieira","S",12,"KA","KA7","F",1,"Vieira_12_KA7_F_1",4,1799,0,"Denmark",55.945,10.213,15
"Vieira","S",9,"MU","MU7","F",1,"Vieira_9_MU7_F_1",1,1799,0,"Germany",48.18,11.61,520
"Vieira","S",6,"AK","AK20","M",1,"Vieira_6_AK20_M_1",6,1800,0,"Finland",61.1,23.52,88
"Vieira","S",2,"UM","UM24","F",1,"Vieira_2_UM24_F_1",4,1800,0,"Ukraine",48.753,30.206,214
"Vieira","S",22,"VA","VA26","M",1,"Vieira_22_VA26_M_1",6,1800,0,"Russia",57.979,33.244,217
"Vieira","S",26,"YE","YE49","M",1,"Vieira_26_YE49_M_1",5,1800,0,"Turkey",40.231,32.26,680
"Vieira","S",5,"AK","AK9","M",1,"Vieira_5_AK9_M_1",6,1801,0,"Finland",61.1,23.52,88
"Vieira","S",5,"GI","GI3","F",1,"Vieira_5_GI3_F_1",3,1802,0,"Spain",41.618,0.62,173
"Vieira","S",5,"GI","GI10","F",1,"Vieira_5_GI10_F_1",6,1803,0,"Spain",41.618,0.62,173
"Vieira","S",2,"UM","UM24","M",1,"Vieira_2_UM24_M_1",4,1803,0,"Ukraine",48.753,30.206,214
"Vieira","S",24,"VA","VA67","M",1,"Vieira_24_VA67_M_1",5,1806,0,"Russia",57.979,33.244,217
"Vieira","S",13,"UM","UM29","F",1,"Vieira_13_UM29_F_1",2,1807,0,"Ukraine",48.753,30.206,214
"Vieira","S",5,"AK","AK9","M",1,"Vieira_5_AK9_M_1",4,1808,0,"Finland",61.1,23.52,88
"Vieira","S",4,"GI","GI9","M",1,"Vieira_4_GI9_M_1",2,1810,0,"Spain",41.618,0.62,173
"Vieira","S",14,"KA","KA5","M",1,"Vieira_14_KA5_M_1",5,1812,0,"Denmark",55.945,10.213,15
"Vieira","S",1,"UM","UM13","F",1,"Vieira_1_UM13_F_1",2,1812,0,"Ukraine",48.753,30.206,214
"Vieira","S",2,"UM","UM24","F",1,"Vieira_2_UM24_F_1",5,1812,0,"Ukraine",48.753,30.206,214
"Vieira","S",5,"AK","AK9","F",1,"Vieira_5_AK9_F_1",6,1815,0,"Finland",61.1,23.52,88
"Vieira","S",5,"GI","GI3","M",1,"Vieira_5_GI3_M_1",5,1815,0,"Spain",41.618,0.62,173
"Vieira","S",27,"YE","YE14","F",1,"Vieira_27_YE14_F_1",2,1815,0,"Turkey",40.231,32.26,680
"Vieira","S",1,"UM","UM7","F",1,"Vieira_1_UM7_F_1",2,1817,0,"Ukraine",48.753,30.206,214
"Vieira","S",22,"VA","VA15","F",1,"Vieira_22_VA15_F_1",1,1819,0,"Russia",57.979,33.244,217
"Vieira","S",5,"AK","AK14","M",1,"Vieira_5_AK14_M_1",1,1820,0,"Finland",61.1,23.52,88
"Vieira","S",5,"GI","GI3","F",1,"Vieira_5_GI3_F_1",4,1823,0,"Spain",41.618,0.62,173
"Vieira","S",10,"MU","MU16","M",1,"Vieira_10_MU16_M_1",6,1824,0,"Germany",48.18,11.61,520
"Vieira","S",26,"YE","YE51","M",1,"Vieira_26_YE51_M_1",2,1824,0,"Turkey",40.231,32.26,680
"Vieira","S",5,"AK","AK9","F",1,"Vieira_5_AK9_F_1",3,1825,0,"Finland",61.1,23.52,88
"Vieira","S",11,"RE","RE16","M",1,"Vieira_11_RE16_M_1",6,1827,0,"Portugal",41.15,-8.41,175
"Vieira","S",4,"RE","RE7","M",1,"Vieira_4_RE7_M_1",5,1827,0,"Portugal",41.15,-8.41,175
"Vieira","S",12,"KA","KA9","F",1,"Vieira_12_KA9_F_1",6,1829,0,"Denmark",55.945,10.213,15
"Vieira","S",23,"YE","YE23","F",1,"Vieira_23_YE23_F_1",2,1829,0,"Turkey",40.231,32.26,680
"Vieira","S",8,"MU","MU3","M",1,"Vieira_8_MU3_M_1",4,1830,0,"Germany",48.18,11.61,520
"Vieira","S",23,"VA","VA44","F",1,"Vieira_23_VA44_F_1",5,1830,0,"Russia",57.979,33.244,217
"Vieira","S",7,"AK","AK4","M",1,"Vieira_7_AK4_M_1",4,1831,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK5","F",1,"Vieira_4_AK5_F_1",6,1831,0,"Finland",61.1,23.52,88
"Vieira","S",14,"KA","KA3","M",1,"Vieira_14_KA3_M_1",5,1831,0,"Denmark",55.945,10.213,15
"Vieira","S",1,"UM","UM18","F",1,"Vieira_1_UM18_F_1",1,1831,0,"Ukraine",48.753,30.206,214
"Vieira","S",23,"VA","VA6","F",1,"Vieira_23_VA6_F_1",3,1831,0,"Russia",57.979,33.244,217
"Vieira","S",5,"AK","AK7","F",1,"Vieira_5_AK7_F_1",3,1834,0,"Finland",61.1,23.52,88
"Vieira","S",27,"YE","YE13","F",1,"Vieira_27_YE13_F_1",4,1834,0,"Turkey",40.231,32.26,680
"Vieira","S",2,"UM","UM23","M",1,"Vieira_2_UM23_M_1",6,1837,0,"Ukraine",48.753,30.206,214
"Vieira","S",2,"RE","RE9","M",1,"Vieira_2_RE9_M_1",4,1838,0,"Portugal",41.15,-8.41,175
"Vieira","S",5,"GI","GI10","M",1,"Vieira_5_GI10_M_1",5,1839,0,"Spain",41.618,0.62,173
"Vieira","S",11,"RE","RE12","M",1,"Vieira_11_RE12_M_1",2,1841,0,"Portugal",41.15,-8.41,175
"Vieira","S",5,"GI","GI4","F",1,"Vieira_5_GI4_F_1",1,1842,0,"Spain",41.618,0.62,173
"Vieira","S",5,"AK","AK19","F",1,"Vieira_5_AK19_F_1",6,1844,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK1","M",1,"Vieira_4_AK1_M_1",5,1845,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK1","F",1,"Vieira_4_AK1_F_1",3,1847,0,"Finland",61.1,23.52,88
"Vieira","S",9,"MU","MU15","M",1,"Vieira_9_MU15_M_1",3,1847,0,"Germany",48.18,11.61,520
"Vieira","S",26,"YE","YE41","M",1,"Vieira_26_YE41_M_1",1,1848,0,"Turkey",40.231,32.26,680
"Vieira","S",4,"GI","GI9","F",1,"Vieira_4_GI9_F_1",4,1850,0,"Spain",41.618,0.62,173
"Vieira","S",16,"KA","KA15","F",1,"Vieira_16_KA15_F_1",3,1851,0,"Denmark",55.945,10.213,15
"Vieira","S",16,"KA","KA23","M",1,"Vieira_16_KA23_M_1",1,1852,0,"Denmark",55.945,10.213,15
"Vieira","S",5,"AK","AK14","M",1,"Vieira_5_AK14_M_1",2,1854,0,"Finland",61.1,23.52,88
"Vieira","S",13,"UM","UM4","F",1,"Vieira_13_UM4_F_1",4,1854,0,"Ukraine",48.753,30.206,214
"Vieira","S",5,"GI","GI1","M",1,"Vieira_5_GI1_M_1",2,1855,0,"Spain",41.618,0.62,173
"Vieira","S",9,"MU","MU6","F",1,"Vieira_9_MU6_F_1",4,1857,0,"Germany",48.18,11.61,520
"Vieira","S",14,"UM","UM26","F",1,"Vieira_14_UM26_F_1",4,1857,0,"Ukraine",48.753,30.206,214
"Vieira","S",4,"GI","GI9","F",1,"Vieira_4_GI9_F_1",5,1859,0,"Spain",41.618,0.62,173
"Vieira","S",4,"GI","GI9","F",1,"Vieira_4_GI9_F_1",2,1860,0,"Spain",41.618,0.62,173
"Vieira","S",22,"VA","VA9","F",1,"Vieira_22_VA9_F_1",1,1860,0,"Russia",57.979,33.244,217
"Vieira","S",7,"RE","RE15","M",1,"Vieira_7_RE15_M_1",6,1861,0,"Portugal",41.15,-8.41,175
"Vieira","S",26,"YE","YE41","F",1,"Vieira_26_YE41_F_1",1,1861,0,"Turkey",40.231,32.26,680
"Vieira","S",18,"MA","MA3","F",1,"Vieira_18_MA3_F_1",5,1863,0,"Austria",48.375,15.56,572
"Vieira","S",1,"UM","UM20","F",1,"Vieira_1_UM20_F_1",3,1866,0,"Ukraine",48.753,30.206,214
"Vieira","S",1,"UM","UM7","F",1,"Vieira_1_UM7_F_1",5,1866,0,"Ukraine",48.753,30.206,214
"Vieira","S",22,"VA","VA35","F",1,"Vieira_22_VA35_F_1",1,1866,0,"Russia",57.979,33.244,217
"Vieira","S",26,"YE","YE49","M",1,"Vieira_26_YE49_M_1",1,1866,0,"Turkey",40.231,32.26,680
"Vieira","S",9,"MU","MU7","F",1,"Vieira_9_MU7_F_1",2,1868,0,"Germany",48.18,11.61,520
"Vieira","S",4,"AK","AK3","M",1,"Vieira_4_AK3_M_1",2,1871,0,"Finland",61.1,23.52,88
"Vieira","S",9,"MU","MU19","F",1,"Vieira_9_MU19_F_1",2,1872,0,"Germany",48.18,11.61,520
"Vieira","S",5,"GI","GI13","M",1,"Vieira_5_GI13_M_1",3,1873,0,"Spain",41.618,0.62,173
"Vieira","S",19,"MA","MA19","F",1,"Vieira_19_MA19_F_1",5,1873,0,"Austria",48.375,15.56,572
"Vieira","S",26,"YE","YE51","M",1,"Vieira_26_YE51_M_1",1,1876,0,"Turkey",40.231,32.26,680
"Vieira","S",9,"MU","MU6","F",1,"Vieira_9_MU6_F_1",2,1877,0,"Germany",48.18,11.61,520
"Vieira","S",11,"RE","RE17","F",1,"Vieira_11_RE17_F_1",5,1879,0,"Portugal",41.15,-8.41,175
"Vieira","S",6,"RE","RE6","F",1,"Vieira_6_RE6_F_1",3,1880,0,"Portugal",41.15,-8.41,175
"Vieira","S",22,"VA","VA26","M",1,"Vieira_22_VA26_M_1",5,1880,0,"Russia",57.979,33.244,217
"Vieira","S",1,"UM","UM20","F",1,"Vieira_1_UM20_F_1",4,1881,0,"Ukraine",48.753,30.206,214
"Vieira","S",4,"AK","AK6","M",1,"Vieira_4_AK6_M_1",3,1883,0,"Finland",61.1,23.52,88
"Vieira","S",22,"YE","YE22","M",1,"Vieira_22_YE22_M_1",2,1883,0,"Turkey",40.231,32.26,680
"Vieira","S",25,"YE","YE27","M",1,"Vieira_25_YE27_M_1",2,1886,0,"Turkey",40.231,32.26,680
"Vieira","S",19,"MA","MA19","M",1,"Vieira_19_MA19_M_1",5,1887,0,"Austria",48.375,15.56,572
"Vieira","S",11,"RE","RE17","M",1,"Vieira_11_RE17_M_1",4,1887,0,"Portugal",41.15,-8.41,175
"Vieira","S",2,"UM","UM23","M",1,"Vieira_2_UM23_M_1",5,1887,0,"Ukraine",48.753,30.206,214
"Vieira","S",5,"AK","AK7","F",1,"Vieira_5_AK7_F_1",4,1890,0,"Finland",61.1,23.52,88
"Vieira","S",15,"KA","KA1","M",1,"Vieira_15_KA1_M_1",5,1891,0,"Denmark",55.945,10.213,15
"Vieira","S",26,"YE","YE48","M",1,"Vieira_26_YE48_M_1",2,1891,0,"Turkey",40.231,32.26,680
"Vieira","S",5,"GI","GI5","M",1,"Vieira_5_GI5_M_1",3,1892,0,"Spain",41.618,0.62,173
"Vieira","S",13,"UM","UM8","F",1,"Vieira_13_UM8_F_1",1,1894,0,"Ukraine",48.753,30.206,214
"Vieira","S",4,"AK","AK15","M",1,"Vieira_4_AK15_M_1",1,1895,0,"Finland",61.1,23.52,88
"Vieira","S",23,"VA","VA44","M",1,"Vieira_23_VA44_M_1",5,1896,0,"Russia",57.979,33.244,217
"Vieira","S",22,"YE","YE22","M",1,"Vieira_22_YE22_M_1",4,1898,0,"Turkey",40.231,32.26,680
"Vieira","S",4,"AK","AK1","M",1,"Vieira_4_AK1_M_1",2,1900,0,"Finland",61.1,23.52,88
"Vieira","S",4,"AK","AK13","M",1,"Vieira_4_AK13_M_1",2,1901,0,"Finland",61.1,23.52,88
"Vieira","S",7,"GI","GI15","F",1,"Vieira_7_GI15_F_1",4,1901,0,"Spain",41.618,0.62,173
"Vieira","S",13,"UM","UM8","F",1,"Vieira_13_UM8_F_1",2,1901,0,"Ukraine",48.753,30.206,214
"Vieira","S",4,"AK","AK1","F",1,"Vieira_4_AK1_F_1",2,1902,0,"Finland",61.1,23.52,88
"Vieira","S",12,"KA","KA10","M",1,"Vieira_12_KA10_M_1",4,1903,0,"Denmark",55.945,10.213,15
"Vieira","S",9,"MU","MU13","F",1,"Vieira_9_MU13_F_1",6,1904,0,"Germany",48.18,11.61,520
"Vieira","S",3,"AK","AK2","F",1,"Vieira_3_AK2_F_1",3,1905,0,"Finland",61.1,23.52,88
"Vieira","S",3,"RE","RE4","M",1,"Vieira_3_RE4_M_1",3,1905,0,"Portugal",41.15,-8.41,175
"Vieira","S",1,"UM","UM5","F",1,"Vieira_1_UM5_F_1",5,1905,0,"Ukraine",48.753,30.206,214
"Vieira","S",4,"AK","AK15","M",1,"Vieira_4_AK15_M_1",2,1908,0,"Finland",61.1,23.52,88
"Vieira","S",23,"YE","YE24","F",1,"Vieira_23_YE24_F_1",4,1908,0,"Turkey",40.231,32.26,680
"Vieira","S",26,"YE","YE41","F",1,"Vieira_26_YE41_F_1",5,1908,0,"Turkey",40.231,32.26,680
"Vieira","S",3,"AK","AK10","M",1,"Vieira_3_AK10_M_1",3,1909,0,"Finland",61.1,23.52,88
"Vieira","S",23,"VA","VA46","M",1,"Vieira_23_VA46_M_1",5,1910,0,"Russia",57.979,33.244,217
"Vieira","S",13,"UM","UM8","F",1,"Vieira_13_UM8_F_1",4,1911,0,"Ukraine",48.753,30.206,214
"Vieira","S",22,"VA","VA34","M",1,"Vieira_22_VA34_M_1",3,1915,0,"Russia",57.979,33.244,217
"Vieira","S",19,"MA","MA31","M",1,"Vieira_19_MA31_M_1",3,1917,0,"Austria",48.375,15.56,572
"Vieira","S",5,"AK","AK7","M",1,"Vieira_5_AK7_M_1",1,1918,0,"Finland",61.1,23.52,88
"Vieira","S",16,"KA","KA24","F",1,"Vieira_16_KA24_F_1",4,1918,0,"Denmark",55.945,10.213,15
"Vieira","S",8,"UM","UM2","F",1,"Vieira_8_UM2_F_1",4,1918,0,"Ukraine",48.753,30.206,214
"Vieira","S",16,"UM","UM28","M",1,"Vieira_16_UM28_M_1",2,1919,0,"Ukraine",48.753,30.206,214
"Vieira","S",1,"UM","UM17","F",1,"Vieira_1_UM17_F_1",4,1920,0,"Ukraine",48.753,30.206,214
"Vieira","S",27,"YE","YE14","F",1,"Vieira_27_YE14_F_1",4,1920,0,"Turkey",40.231,32.26,680
"Vieira","S",2,"RE","RE9","M",1,"Vieira_2_RE9_M_1",5,1922,0,"Portugal",41.15,-8.41,175
"Vieira","S",13,"UM","UM4","F",1,"Vieira_13_UM4_F_1",1,1922,0,"Ukraine",48.753,30.206,214
"Vieira","S",26,"YE","YE48","F",1,"Vieira_26_YE48_F_1",4,1925,0,"Turkey",40.231,32.26,680
"Vieira","S",23,"VA","VA6","M",1,"Vieira_23_VA6_M_1",2,1927,0,"Russia",57.979,33.244,217
"Vieira","S",22,"YE","YE20","M",1,"Vieira_22_YE20_M_1",2,1928,0,"Turkey",40.231,32.26,680
