Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,MostAdvancedStage,NumberOfEggs,Country,Latitude,Longitude,Altitude
Bergland,S,2,VA,VA44,F,8,10,2,Russia,57.979,33.244,217
Bergland,S,2,VA,VA44,F,9,7,2,Russia,57.979,33.244,217
Bergland,S,2,VA,VA44,F,10,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA44,F,11,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA44,F,12,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA44,F,13,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA44,F,14,8,2,Russia,57.979,33.244,217
Bergland,S,2,VA,VA44,F,15,8,4,Russia,57.979,33.244,217
Bergland,S,2,VA,VA44,F,16,10,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA44,F,17,7,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA44,F,18,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA44,F,19,9,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA44,F,20,10,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,1,8,1,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,2,9,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,3,8,1,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,4,8,2,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,5,8,1,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,6,8,1,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,7,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,8,9,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,9,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,10,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,11,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,12,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,13,8,1,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,14,10,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,15,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,16,9,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,17,8,1,Russia,57.979,33.244,217
Bergland,S,3,VA,VA46,F,18,9,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,1,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,2,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,3,8,3,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,4,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,5,8,1,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,6,10,2,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,7,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,8,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,9,8,2,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,10,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,11,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,12,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,13,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,14,8,2,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,15,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,16,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA47,F,17,9,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA48,F,1,10,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA48,F,2,9,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA48,F,3,9,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA48,F,4,9,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA55,F,1,8,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA55,F,2,10,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA55,F,3,8,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA55,F,4,10,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA55,F,5,9,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA55,F,6,9,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA55,F,7,8,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA55,F,8,8,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA55,F,9,7,0,Russia,57.979,33.244,217
Bergland,S,1,VA,VA55,F,10,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,1,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,2,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,3,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,4,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,5,10,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,6,0,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,7,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,8,9,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,9,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,10,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,11,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,12,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,13,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,14,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,15,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,16,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,17,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA55,F,18,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,1,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,2,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,3,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,4,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,5,8,3,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,6,10,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,7,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,8,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,9,0,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,10,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,11,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,12,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,13,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,14,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,15,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,16,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,17,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,18,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,19,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,20,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,21,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,22,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,23,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,24,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,25,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,26,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,27,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA57,F,28,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,1,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,2,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,3,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,4,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,5,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,6,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,7,10,4,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,8,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,9,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,10,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,11,7,2,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,12,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,13,8,2,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,14,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,15,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,16,8,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,17,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,18,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,19,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,20,7,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,21,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA6,F,22,8,5,Russia,57.979,33.244,217
Bergland,S,3,VA,VA66,F,1,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA66,F,2,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA66,F,3,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA66,F,4,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA66,F,5,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA66,F,6,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA66,F,7,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA66,F,8,7,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA66,F,9,8,0,Russia,57.979,33.244,217
Bergland,S,3,VA,VA66,F,10,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,1,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,2,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,3,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,4,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,5,0,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,6,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,7,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,8,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,9,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,10,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,11,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,12,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,13,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,14,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,15,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,16,0,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,17,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,18,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,19,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,20,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA67,F,21,7,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA71,F,1,11,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA71,F,2,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA71,F,3,10,2,Russia,57.979,33.244,217
Bergland,S,2,VA,VA71,F,4,9,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA71,F,5,10,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA71,F,6,11,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA71,F,7,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA71,F,8,9,1,Russia,57.979,33.244,217
Bergland,S,2,VA,VA71,F,9,10,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA71,F,10,8,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA71,F,11,9,0,Russia,57.979,33.244,217
Bergland,S,2,VA,VA71,F,12,8,0,Russia,57.979,33.244,217
Bergland,S,2,YE,YE11,F,1,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,2,10,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,3,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,4,8,4,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,5,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,6,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,7,11,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,8,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,9,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,10,11,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,11,8,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,12,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,13,11,2,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,14,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,15,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,16,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,17,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,18,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,19,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,20,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE11,F,21,8,1,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,1,9,2,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,2,9,2,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,3,9,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,4,8,2,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,5,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,6,10,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,7,9,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,8,9,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,9,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,10,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,11,8,1,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,12,9,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,13,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE13,F,14,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,1,8,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,2,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,3,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,4,8,3,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,5,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,6,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,7,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,8,7,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,9,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,10,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,11,8,3,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,12,8,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,13,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,14,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,15,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,16,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,17,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,18,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,19,10,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,20,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,21,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE14,F,22,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,1,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,2,8,2,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,3,0,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,4,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,5,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,6,8,1,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,7,9,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,8,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,9,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,10,8,1,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,11,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,12,8,1,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,13,9,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,14,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,15,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,16,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE15,F,17,8,2,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,1,10,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,2,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,3,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,4,10,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,5,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,6,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,7,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,8,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,9,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,10,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,11,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,12,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,13,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,14,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,15,8,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,16,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,17,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,18,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,19,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,20,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,21,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE19,F,22,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,1,8,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,2,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,3,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,4,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,5,0,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,6,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,7,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,8,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,9,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,10,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,11,0,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,12,0,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,13,0,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,14,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,15,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,16,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,17,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,18,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,19,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,20,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,21,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,22,8,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE20,F,23,7,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE21,F,1,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE21,F,2,0,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE21,F,3,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE21,F,4,8,0,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE21,F,5,8,1,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE21,F,6,9,1,Turkey,40.231,32.260,680
Bergland,S,3,YE,YE21,F,7,9,2,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,1,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,2,8,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,3,10,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,4,8,2,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,5,7,2,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,6,9,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,7,8,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,8,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,9,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,10,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,11,9,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,12,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE22,F,13,7,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,1,7,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,2,8,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,3,8,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,4,9,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,5,0,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,6,8,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,7,7,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,8,8,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,9,7,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,10,8,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,11,8,1,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,12,8,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,13,11,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,14,9,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,15,8,1,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,16,8,2,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,17,8,1,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,18,7,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,19,7,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE23,F,20,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,1,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,2,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,3,8,2,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,4,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,5,8,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,6,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,7,9,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,8,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,9,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,10,9,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,11,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,12,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,13,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,14,9,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,15,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,16,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,17,7,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,18,0,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,19,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,20,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,21,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,22,8,0,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,23,10,1,Turkey,40.231,32.260,680
Bergland,S,2,YE,YE24,F,24,8,2,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE26,F,1,7,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE26,F,2,7,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE26,F,3,7,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE26,F,4,7,0,Turkey,40.231,32.260,680
Bergland,S,1,YE,YE26,F,5,7,0,Turkey,40.231,32.260,680
