Supervisor.PI	Diet	Batch	Population	Line	Sex	ReplicateVialOld	ReplicateVial	Individual	DT_EggAdult	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio
Grath	NS	1	MU	MU5	F	1	Grath_1_MU5_1	158	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	1	Grath_1_MU5_1	159	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	1	Grath_1_MU5_1	160	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	1	Grath_1_MU5_1	161	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	1	Grath_1_MU5_1	162	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	1	Grath_1_MU5_1	163	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	1	Grath_1_MU5_1	164	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	1	Grath_1_MU5_1	165	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	1	Grath_1_MU5_1	166	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	1	Grath_1_MU5_1	167	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	1	Grath_1_MU5_1	168	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	1	Grath_1_MU5_1	169	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	2	Grath_1_MU5_2	170	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	2	Grath_1_MU5_2	171	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	2	Grath_1_MU5_2	172	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	2	Grath_1_MU5_2	173	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	2	Grath_1_MU5_2	174	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	2	Grath_1_MU5_2	175	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	2	Grath_1_MU5_2	176	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	2	Grath_1_MU5_2	177	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	2	Grath_1_MU5_2	178	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	2	Grath_1_MU5_2	179	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	2	Grath_1_MU5_2	180	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	2	Grath_1_MU5_2	181	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	2	Grath_1_MU5_2	182	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	2	Grath_1_MU5_2	183	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	2	Grath_1_MU5_2	184	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	2	Grath_1_MU5_2	185	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	2	Grath_1_MU5_2	186	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	2	Grath_1_MU5_2	187	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	2	Grath_1_MU5_2	188	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	2	Grath_1_MU5_2	189	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	190	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	191	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	192	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	193	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	194	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	195	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	196	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	3	Grath_1_MU5_3	197	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	3	Grath_1_MU5_3	198	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	199	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	200	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	201	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	202	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	203	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	204	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	205	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	3	Grath_1_MU5_3	206	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	3	Grath_1_MU5_3	207	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	3	Grath_1_MU5_3	208	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	3	Grath_1_MU5_3	209	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	3	Grath_1_MU5_3	210	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	3	Grath_1_MU5_3	211	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	3	Grath_1_MU5_3	212	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	3	Grath_1_MU5_3	213	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	3	Grath_1_MU5_3	214	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	3	Grath_1_MU5_3	215	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	3	Grath_1_MU5_3	216	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	4	Grath_1_MU5_4	217	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	F	4	Grath_1_MU5_4	218	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU5	M	4	Grath_1_MU5_4	219	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	1	Grath_1_MU6_1	220	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	1	Grath_1_MU6_1	221	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	1	Grath_1_MU6_1	222	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	1	Grath_1_MU6_1	223	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	1	Grath_1_MU6_1	224	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	1	Grath_1_MU6_1	225	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	1	Grath_1_MU6_1	226	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	1	Grath_1_MU6_1	227	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	1	Grath_1_MU6_1	228	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	1	Grath_1_MU6_1	229	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	1	Grath_1_MU6_1	230	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	1	Grath_1_MU6_1	231	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	1	Grath_1_MU6_1	232	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	1	Grath_1_MU6_1	233	334	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	1	Grath_1_MU6_1	234	334	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	1	Grath_1_MU6_1	235	360	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	1	Grath_1_MU6_1	236	369	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	2	Grath_1_MU6_2	237	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	2	Grath_1_MU6_2	238	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	2	Grath_1_MU6_2	239	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	2	Grath_1_MU6_2	240	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	2	Grath_1_MU6_2	241	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	2	Grath_1_MU6_2	242	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	2	Grath_1_MU6_2	243	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	2	Grath_1_MU6_2	244	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	2	Grath_1_MU6_2	245	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	2	Grath_1_MU6_2	246	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	2	Grath_1_MU6_2	247	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	2	Grath_1_MU6_2	248	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	2	Grath_1_MU6_2	249	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	2	Grath_1_MU6_2	250	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	2	Grath_1_MU6_2	251	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	2	Grath_1_MU6_2	252	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	2	Grath_1_MU6_2	253	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	254	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	255	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	256	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	257	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	258	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	259	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	260	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	261	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	262	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	263	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	264	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	3	Grath_1_MU6_3	265	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	3	Grath_1_MU6_3	266	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	3	Grath_1_MU6_3	267	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	3	Grath_1_MU6_3	268	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	269	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	270	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	271	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	3	Grath_1_MU6_3	272	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	273	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	274	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	275	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	276	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	3	Grath_1_MU6_3	277	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	3	Grath_1_MU6_3	278	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	3	Grath_1_MU6_3	279	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	3	Grath_1_MU6_3	280	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	4	Grath_1_MU6_4	281	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	4	Grath_1_MU6_4	282	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	4	Grath_1_MU6_4	283	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	4	Grath_1_MU6_4	284	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	4	Grath_1_MU6_4	285	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	4	Grath_1_MU6_4	286	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	4	Grath_1_MU6_4	287	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	4	Grath_1_MU6_4	288	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	4	Grath_1_MU6_4	289	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	4	Grath_1_MU6_4	290	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	4	Grath_1_MU6_4	291	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	4	Grath_1_MU6_4	292	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	4	Grath_1_MU6_4	293	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	F	4	Grath_1_MU6_4	294	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	4	Grath_1_MU6_4	295	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	4	Grath_1_MU6_4	296	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	4	Grath_1_MU6_4	297	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	4	Grath_1_MU6_4	298	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU6	M	4	Grath_1_MU6_4	299	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	1	Grath_1_MU7_1	300	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	1	Grath_1_MU7_1	301	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	1	Grath_1_MU7_1	302	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	1	Grath_1_MU7_1	303	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	1	Grath_1_MU7_1	304	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	1	Grath_1_MU7_1	305	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	1	Grath_1_MU7_1	306	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	1	Grath_1_MU7_1	307	345	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	1	Grath_1_MU7_1	308	360	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	2	Grath_1_MU7_2	309	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	2	Grath_1_MU7_2	310	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	2	Grath_1_MU7_2	311	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	2	Grath_1_MU7_2	312	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	2	Grath_1_MU7_2	313	288	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	2	Grath_1_MU7_2	314	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	2	Grath_1_MU7_2	315	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	2	Grath_1_MU7_2	316	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	3	Grath_1_MU7_3	317	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	3	Grath_1_MU7_3	318	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	3	Grath_1_MU7_3	319	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	320	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	321	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	322	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	323	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	324	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	325	297	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	3	Grath_1_MU7_3	326	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	3	Grath_1_MU7_3	327	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	328	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	329	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	330	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	331	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	332	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	333	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	334	312	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	335	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	336	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	337	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	338	321	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	M	3	Grath_1_MU7_3	339	336	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	3	Grath_1_MU7_3	340	360	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	4	Grath_1_MU7_4	341	273	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Grath	NS	1	MU	MU7	F	4	Grath_1_MU7_4	342	273	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
